Source;Target;Weight
78;101;0.9397121872
78;88;0.7469279878
78;16;1
78;46;0.8385290914
78;71;0.9397121872
78;47;0.8988169042
78;25;0.7391451433
78;98;0.8331772569
78;73;0.8988169042
78;76;0.6890373749
78;77;1
78;83;1
78;97;1
78;66;1
78;80;0.786710702
78;33;0.8988169042
78;34;0.8536823556
78;87;0.840351031
78;84;0.8988169042
78;27;1
78;53;0.8988169042
78;93;0.8245373691
78;64;0.7806384785
78;36;1
78;96;1
78;81;1
78;48;1
78;108;0.8988169042
78;31;1
78;62;1
78;99;1
78;104;0.8988169042
78;30;0.8072158006
78;15;0.7771287098
78;75;1
78;51;1
78;37;0.7902204707
78;63;0.9083988964
78;86;0.8072158006
78;92;0.8245373691
78;19;0.8988169042
78;43;0.8536823556
78;54;1
78;79;0.6148762068
78;40;1
78;56;0.7976338085
78;91;0.7923014666
78;17;0.8988169042
78;38;0.8632643478
78;60;1
78;45;1
78;22;0.8222313701
78;49;1
78;100;1
78;103;0.7463223318
78;110;1
78;72;1
78;102;0.9397121872
78;24;0.8107412084
78;35;1
78;42;1
78;55;0.7233542734
78;95;1
78;20;0.8988169042
78;18;0.7806384785
78;74;1
67;109;0.918846561
67;13;0.4383881164
67;61;0.7833473185
67;94;0.5144006942
67;90;0.657749638
67;44;0.8155949035
67;85;0.7754976172
67;89;0.5395712122
67;41;0.7754976172
67;52;0.657749638
67;107;0.6155837899
67;106;0.657749638
67;14;0.4759816003
67;65;0.8176634652
67;26;0.6743145214
67;111;0.7589327337
67;82;0.5552959771
67;21;0.4985654244
67;68;0.5144006942
67;39;0.7754976172
67;28;0.8176634652
67;12;0.657749638
67;23;0.6986449209
67;50;0.6743145214
67;105;0.6743145214
67;58;0.657749638
67;69;0.5144006942
67;59;0.657749638
67;57;0.5612379865
67;70;0.8176634652
67;32;0.8758827163
67;101;0.6986449209
67;88;0.5974618251
67;16;0.7589327337
67;46;0.7573756524
67;71;0.8585587482
67;47;0.657749638
67;25;0.2801629319
67;98;0.6372445393
67;73;0.657749638
67;76;0.5395712122
67;77;0.918846561
67;83;0.6155837899
67;97;0.7589327337
67;66;0.7589327337
67;80;0.6372445393
67;33;0.657749638
67;34;0.8176634652
67;87;0.759197592
67;84;0.657749638
67;27;0.6155837899
67;53;0.657749638
67;93;0.918846561
67;64;0.5395712122
67;36;0.918846561
67;96;0.6155837899
67;81;0.918846561
67;48;0.7754976172
67;108;0.657749638
67;31;0.7754976172
67;62;0.6155837899
67;99;0.918846561
67;104;0.8176634652
67;30;0.5144006942
67;15;0.552626327
67;75;0.7754976172
67;51;0.6155837899
67;37;0.640754308
67;63;0.7754976172
67;86;0.6743145214
67;92;0.7589327337
67;19;0.657749638
67;43;0.5831836366
67;54;0.918846561
67;79;0.390373824
67;40;0.7589327337
67;56;0.4820005409
67;91;0.5112182078
67;17;0.5144006942
67;38;0.6155837899
67;60;0.6155837899
67;45;0.7589327337
67;22;0.43781516
67;49;0.6155837899
67;100;0.7589327337
67;103;0.4430595607
67;110;0.7589327337
67;72;0.6155837899
67;102;0.6986449209
67;24;0.4263249983
67;35;0.7589327337
67;42;0.7754976172
67;55;0.8176634652
67;95;0.918846561
67;20;0.657749638
67;18;0.5395712122
67;74;0.6155837899
109;13;0.5721616946
109;61;0.4868285428
109;94;0.6481742723
109;90;0.7915232161
109;44;0.6143623228
109;85;0.8566510562
109;89;0.6733447903
109;41;0.7000341858
109;52;0.7915232161
109;107;0.4143512093
109;106;0.6999221125
109;14;0.2747490196
109;65;0.8561508483
109;26;0.8080880996
109;111;0.6834693024
109;82;0.4798325457
109;21;0.7069050038
109;68;0.6481742723
109;39;0.7000341858
109;28;0.9514370434
109;12;0.7915232161
109;23;0.4974123402
109;50;0.8080880996
109;105;0.8080880996
109;58;0.7915232161
109;69;0.6481742723
109;59;0.7915232161
109;57;0.2788519668
109;70;0.9514370434
109;32;0.6746501357
109;101;0.4974123402
109;88;0.6396342997
109;16;0.5577001531
109;46;0.8911492305
109;71;0.6573261675
109;47;0.7915232161
109;25;0.4885025114
109;98;0.3407257636
109;73;0.7915232161
109;76;0.5817436868
109;77;0.8433831296
109;83;0.4143512093
109;97;0.5577001531
109;66;0.5577001531
109;80;0.4701800043
109;33;0.7915232161
109;34;0.8561508483
109;87;0.8929711702
109;84;0.7915232161
109;27;0.4143512093
109;53;0.7915232161
109;93;0.7176139803
109;64;0.6733447903
109;36;0.7176139803
109;96;0.4143512093
109;81;0.7176139803
109;48;0.5742650365
109;108;0.7915232161
109;31;0.5742650365
109;62;0.5401203586
109;99;0.8433831296
109;104;0.9514370434
109;30;0.5565731687
109;15;0.6863999051
109;75;0.7000341858
109;51;0.5401203586
109;37;0.3479206237
109;63;0.6084330823
109;86;0.716486996
109;92;0.5577001531
109;19;0.7915232161
109;43;0.6962370211
109;54;0.7176139803
109;79;0.4746217163
109;40;0.5577001531
109;56;0.6903401203
109;91;0.3099856271
109;17;0.6481742723
109;38;0.3532330599
109;60;0.4143512093
109;45;0.5577001531
109;22;0.2365825793
109;49;0.4143512093
109;100;0.6834693024
109;103;0.1606735411
109;110;0.5577001531
109;72;0.5401203586
109;102;0.4974123402
109;24;0.2250924176
109;35;0.5577001531
109;42;0.7000341858
109;55;0.9514370434
109;95;0.7176139803
109;20;0.7915232161
109;18;0.6733447903
109;74;0.5401203586
13;61;0.6935970596
13;94;0.8566510562
13;90;1
13;44;0.5524030248
13;85;0.6811884253
13;89;1
13;41;0.8566510562
13;52;1
13;107;0.7308819069
13;106;0.9083988964
13;14;0.3780853541
13;65;0.9548654513
13;26;0.8566510562
13;111;1
13;82;0.7430827075
13;21;0.8566510562
13;68;0.8566510562
13;39;0.8566510562
13;28;1
13;12;1
13;23;0.760662502
13;50;0.8566510562
13;105;0.8566510562
13;58;1
13;69;0.8566510562
13;59;1
13;57;0.6322286245
13;70;1
13;32;0.6659713736
13;101;0.760662502
13;88;0.7948305477
13;16;0.8742308507
13;46;0.8864316513
13;71;0.760662502
13;47;1
13;25;0.7981623911
13;98;0.7074081076
13;73;1
13;76;0.9083988964
13;77;1
13;83;0.7308819069
13;97;0.8742308507
13;66;0.8742308507
13;80;0.786710702
13;33;1
13;34;0.9548654513
13;87;0.9415341268
13;84;1
13;27;0.7308819069
13;53;1
13;93;0.6987682198
13;64;1
13;36;0.8742308507
13;96;0.7308819069
13;81;0.8742308507
13;48;0.7308819069
13;108;1
13;31;0.7308819069
13;62;0.8566510562
13;99;1
13;104;1
13;30;0.7650499526
13;15;0.7349628618
13;75;0.8566510562
13;51;0.8566510562
13;37;0.7826297471
13;63;0.7650499526
13;86;0.7650499526
13;92;0.6987682198
13;19;1
13;43;0.9548654513
13;54;0.8742308507
13;79;0.5086173864
13;40;0.8742308507
13;56;1
13;91;0.4666024975
13;17;0.8566510562
13;38;0.719915404
13;60;0.7308819069
13;45;0.8742308507
13;22;0.553113277
13;49;0.7308819069
13;100;1
13;103;0.6322286245
13;110;0.8742308507
13;72;0.8566510562
13;102;0.760662502
13;24;0.5416231153
13;35;0.8742308507
13;42;0.8566510562
13;55;0.8245373691
13;95;0.8742308507
13;20;1
13;18;1
13;74;0.8566510562
61;94;0.5119191974
61;90;0.4470086641
61;44;0.5755640982
61;85;0.5354668119
61;89;0.2995404069
61;41;0.5354668119
61;52;0.4177188327
61;107;0.3755529846
61;106;0.3261177291
61;14;0.235950795
61;65;0.6069224914
61;26;0.6425431933
61;111;0.5189019284
61;82;0.3445550033
61;21;0.3331006204
61;68;0.482629366
61;39;0.5354668119
61;28;0.5776326599
61;12;0.6259783098
61;23;0.4065598312
61;50;0.4342837161
61;105;0.4635735476
61;58;0.4177188327
61;69;0.2743698889
61;59;0.4177188327
61;57;0.2400537422
61;70;0.5776326599
61;32;0.635851911
61;101;0.6961634242
61;88;0.2951197477
61;16;0.7271614056
61;46;0.5173448471
61;71;0.6185279429
61;47;0.4177188327
61;25;0.0105203406
61;98;0.397213734
61;73;0.4177188327
61;76;0.4161987804
61;77;0.6788157557
61;83;0.5838124618
61;97;0.7271614056
61;66;0.7271614056
61;80;0.3056126304
61;33;0.4470086641
61;34;0.5776326599
61;87;0.5191667868
61;84;0.4177188327
61;27;0.5838124618
61;53;0.4177188327
61;93;0.6788157557
61;64;0.2995404069
61;36;0.8870752328
61;96;0.3755529846
61;81;0.6788157557
61;48;0.5354668119
61;108;0.4177188327
61;31;0.4811155622
61;62;0.3755529846
61;99;0.6788157557
61;104;0.5776326599
61;30;0.1827687853
61;15;0.3125955217
61;75;0.5354668119
61;51;0.5838124618
61;37;0.5173818762
61;63;0.4438657083
61;86;0.3426826126
61;92;0.5189019284
61;19;0.6259783098
61;43;0.4177188327
61;54;0.6788157557
61;79;0.3586024958
61;40;0.5189019284
61;56;0.3165357369
61;91;0.2711874025
61;17;0.2743698889
61;38;0.5215011896
61;60;0.3755529846
61;45;0.756451237
61;22;0.4060438318
61;49;0.3755529846
61;100;0.5189019284
61;103;0.2757835438
61;110;0.5189019284
61;72;0.5838124618
61;102;0.6668735927
61;24;0.2155840244
61;35;0.5189019284
61;42;0.5354668119
61;55;0.5776326599
61;95;0.8870752328
61;20;0.4177188327
61;18;0.507799884
61;74;0.3755529846
94;90;0.6911423496
94;44;0.3178351655
94;85;0.4863898873
94;89;0.593973179
94;41;0.7624506914
94;52;0.6618525182
94;107;0.5360833689
94;106;0.5702514146
94;14;0.2868664386
94;65;0.646007801
94;26;0.8701119953
94;111;0.6550578113
94;82;0.6308545368
94;21;0.5169625653
94;68;0.8701119953
94;39;0.6618525182
94;28;0.6550578113
94;12;0.8701119953
94;23;0.4862676405
94;50;0.6618525182
94;105;0.7414414363
94;58;0.6618525182
94;69;0.7624506914
94;59;0.6618525182
94;57;0.4005841264
94;70;0.7121516048
94;32;0.3781229784
94;101;0.7133448646
94;88;0.5392534332
94;16;0.744342846
94;46;0.6015647053
94;71;0.475795556
94;47;0.7121516048
94;25;0.5021807573
94;98;0.3692606258
94;73;0.6618525182
94;76;0.7106315526
94;77;0.6618525182
94;83;0.7946419326
94;97;0.744342846
94;66;0.744342846
94;80;0.4485632202
94;33;0.6911423496
94;34;0.6167179695
94;87;0.6536857316
94;84;0.7121516048
94;27;0.7946419326
94;53;0.6618525182
94;93;0.360620738
94;64;0.593973179
94;36;0.744342846
94;96;0.5360833689
94;81;0.5360833689
94;48;0.5360833689
94;108;0.6618525182
94;31;0.4817321192
94;62;0.7121516048
94;99;0.7121516048
94;104;0.7121516048
94;30;0.5702514146
94;15;0.5904634104
94;75;0.6618525182
94;51;0.9204110819
94;37;0.5345633167
94;63;0.5702514146
94;86;0.5702514146
94;92;0.4213919091
94;19;0.8701119953
94;43;0.6167179695
94;54;0.5863824555
94;79;0.5220783255
94;40;0.5360833689
94;56;0.610968509
94;91;0.2718039594
94;17;0.7121516048
94;38;0.7626661745
94;60;0.5863824555
94;45;0.7736326775
94;22;0.6168733027
94;49;0.5360833689
94;100;0.6723246026
94;103;0.4866130147
94;110;0.5360833689
94;72;0.8701119953
94;102;0.7343541198
94;24;0.4264134953
94;35;0.5360833689
94;42;0.6618525182
94;55;0.4863898873
94;95;0.744342846
94;20;0.6618525182
94;18;0.8022326562
94;74;0.6618525182
90;44;0.5763937293
90;85;0.6518985939
90;89;0.8525317428
90;41;0.8273612248
90;52;0.9707101686
90;107;0.7015920755
90;106;0.879109065
90;14;0.4020760585
90;65;0.9548654513
90;26;0.8273612248
90;111;0.9707101686
90;82;0.7963632434
90;21;0.726178129
90;68;0.8273612248
90;39;0.8273612248
90;28;0.9707101686
90;12;0.9707101686
90;23;0.7846532064
90;50;0.8273612248
90;105;0.8566510562
90;58;0.9707101686
90;69;0.8273612248
90;59;0.9707101686
90;57;0.566092833
90;70;0.9707101686
90;32;0.6366815421
90;101;0.8139430379
90;88;0.8481110836
90;16;0.8449410193
90;46;0.9104223557
90;71;0.7846532064
90;47;0.9707101686
90;25;0.6676894638
90;98;0.6781182762
90;73;0.9707101686
90;76;0.7609306392
90;77;0.9707101686
90;83;0.7015920755
90;97;0.8449410193
90;66;0.8449410193
90;80;0.7574208705
90;33;1
90;34;0.9255756199
90;87;0.9122442954
90;84;0.9707101686
90;27;0.7015920755
90;53;0.9707101686
90;93;0.6694783884
90;64;0.8525317428
90;36;0.8449410193
90;96;0.7015920755
90;81;0.8449410193
90;48;0.7015920755
90;108;0.9707101686
90;31;0.6472408257
90;62;0.8273612248
90;99;0.9707101686
90;104;0.9707101686
90;30;0.7357601212
90;15;0.7056730303
90;75;0.8273612248
90;51;0.8273612248
90;37;0.6351614899
90;63;0.7357601212
90;86;0.7357601212
90;92;0.6694783884
90;19;0.9707101686
90;43;0.9255756199
90;54;0.8449410193
90;79;0.479327555
90;40;0.8449410193
90;56;0.8695270728
90;91;0.437312666
90;17;0.8273612248
90;38;0.719915404
90;60;0.7015920755
90;45;0.8742308507
90;22;0.5238234455
90;49;0.7015920755
90;100;0.9707101686
90;103;0.3935631575
90;110;0.8449410193
90;72;0.8273612248
90;102;0.7846532064
90;24;0.5416231153
90;35;0.8449410193
90;42;0.8273612248
90;55;0.7952475377
90;95;0.8449410193
90;20;0.9707101686
90;18;0.8525317428
90;74;0.8273612248
44;85;0.5931276529
44;89;0.7428767927
44;41;0.8188893704
44;52;0.8107561318
44;107;0.7685902838
44;106;0.7191550282
44;14;0.5293620797
44;65;0.7656215831
44;26;0.667407188
44;111;0.9119392276
44;82;0.7685902838
44;21;0.5734012442
44;68;0.667407188
44;39;0.7685902838
44;28;0.8107561318
44;12;0.8107561318
44;23;0.9119392276
44;50;0.667407188
44;105;0.667407188
44;58;0.8107561318
44;69;0.7177062746
44;59;0.8107561318
44;57;0.7685902838
44;70;0.8610552184
44;32;1
44;101;0.9119392276
44;88;0.7191550282
44;16;0.9119392276
44;46;0.8107561318
44;71;0.9119392276
44;47;0.8988169042
44;25;0.6089185229
44;98;0.7451164845
44;73;0.8107561318
44;76;0.6512756891
44;77;0.9119392276
44;83;0.7685902838
44;97;0.9119392276
44;66;0.9119392276
44;80;0.6986499295
44;33;0.8107561318
44;34;0.7656215831
44;87;0.8025893452
44;84;0.8610552184
44;27;0.7685902838
44;53;0.8107561318
44;93;0.7364765967
44;64;0.7428767927
44;36;0.9119392276
44;96;0.7685902838
44;81;0.9119392276
44;48;0.7685902838
44;108;0.8107561318
44;31;0.7685902838
44;62;0.8188893704
44;99;0.9622383142
44;104;0.8610552184
44;30;0.5758060844
44;15;0.5960180802
44;75;0.7685902838
44;51;0.7685902838
44;37;0.7021596982
44;63;0.6769891802
44;86;0.5758060844
44;92;0.7867756833
44;19;0.8107561318
44;43;0.7656215831
44;54;0.9622383142
44;79;0.3834664906
44;40;0.9119392276
44;56;0.8610552184
44;91;0.5043108743
44;17;0.7177062746
44;38;0.6318546315
44;60;0.7685902838
44;45;0.9119392276
44;22;0.6411207405
44;49;0.7685902838
44;100;0.9119392276
44;103;0.650411858
44;110;0.9497009134
44;72;0.7685902838
44;102;0.9622383142
44;24;0.6296305788
44;35;0.9119392276
44;42;0.7685902838
44;55;0.6352935009
44;95;0.9119392276
44;20;0.8107561318
44;18;0.7428767927
44;74;0.8063519696
85;89;0.6272395179
85;41;0.7972778572
85;52;0.7915232161
85;107;0.5115948806
85;106;0.6538168401
85;14;0.395054598
85;65;0.8100455759
85;26;0.9514370434
85;111;0.6834693024
85;82;0.5770762171
85;21;0.8502539476
85;68;0.7915232161
85;39;0.7972778572
85;28;0.9053317709
85;12;0.7454179437
85;23;0.4513070678
85;50;0.9053317709
85;105;0.9053317709
85;58;0.7454179437
85;69;0.7454179437
85;59;0.7915232161
85;57;0.3760956382
85;70;0.9053317709
85;32;0.6285448632
85;101;0.4513070678
85;88;0.5935290273
85;16;0.5115948806
85;46;0.8450439581
85;71;0.6112208951
85;47;0.7454179437
85;25;0.6318514552
85;98;0.2946204911
85;73;0.7454179437
85;76;0.5817436868
85;77;0.7972778572
85;83;0.5577001531
85;97;0.5577001531
85;66;0.5115948806
85;80;0.4240747319
85;33;0.7454179437
85;34;0.8100455759
85;87;0.8699278048
85;84;0.7454179437
85;27;0.5577001531
85;53;0.7915232161
85;93;0.6715087079
85;64;0.6272395179
85;36;0.6715087079
85;96;0.5577001531
85;81;0.6715087079
85;48;0.6715087079
85;108;0.7454179437
85;31;0.6715087079
85;62;0.6373640299
85;99;0.7972778572
85;104;0.9514370434
85;30;0.6538168401
85;15;0.8297488489
85;75;0.7972778572
85;51;0.6373640299
85;37;0.3018153513
85;63;0.751782026
85;86;0.8137306674
85;92;0.5115948806
85;19;0.7454179437
85;43;0.6501317486
85;54;0.6715087079
85;79;0.5718653876
85;40;0.5115948806
85;56;0.6903401203
85;91;0.4072292985
85;17;0.7454179437
85;38;0.4504767313
85;60;0.5115948806
85;45;0.5115948806
85;22;0.3799315231
85;49;0.5115948806
85;100;0.6373640299
85;103;0.2579172124
85;110;0.5577001531
85;72;0.6373640299
85;102;0.4513070678
85;24;0.322336089
85;35;0.5577001531
85;42;0.7972778572
85;55;0.9514370434
85;95;0.6715087079
85;20;0.7915232161
85;18;0.6272395179
85;74;0.6834693024
89;41;0.8566510562
89;52;0.9497009134
89;107;0.6805828203
89;106;0.8580998098
89;14;0.3810668033
89;65;0.9045663647
89;26;0.8063519696
89;111;0.9497009134
89;82;0.7460641567
89;21;0.6111629301
89;68;0.8063519696
89;39;0.8063519696
89;28;0.9497009134
89;12;0.9497009134
89;23;0.7636439512
89;50;0.8063519696
89;105;0.8063519696
89;58;0.9497009134
89;69;0.8566510562
89;59;0.9497009134
89;57;0.5450835778
89;70;1
89;32;0.6659713736
89;101;0.7636439512
89;88;0.797811997
89;16;0.8239317641
89;46;0.8894131005
89;71;0.7636439512
89;47;1
89;25;0.6466802087
89;98;0.657109021
89;73;0.9497009134
89;76;0.9083988964
89;77;0.9497009134
89;83;0.6805828203
89;97;0.8239317641
89;66;0.8239317641
89;80;0.7364116154
89;33;0.9497009134
89;34;0.9045663647
89;87;0.9415341268
89;84;1
89;27;0.6805828203
89;53;0.9497009134
89;93;0.6484691332
89;64;1
89;36;0.8239317641
89;96;0.6805828203
89;81;0.8239317641
89;48;0.6805828203
89;108;0.9497009134
89;31;0.6805828203
89;62;0.8566510562
89;99;1
89;104;1
89;30;0.714750866
89;15;0.7349628618
89;75;0.8063519696
89;51;0.8063519696
89;37;0.7323306605
89;63;0.714750866
89;86;0.714750866
89;92;0.6987682198
89;19;0.9497009134
89;43;0.9045663647
89;54;0.8742308507
89;79;0.4583182998
89;40;0.8239317641
89;56;0.8988169042
89;91;0.4163034108
89;17;0.8566510562
89;38;0.6696163174
89;60;0.6805828203
89;45;0.8239317641
89;22;0.553113277
89;49;0.6805828203
89;100;0.9497009134
89;103;0.5450835778
89;110;0.8239317641
89;72;0.8063519696
89;102;0.8139430379
89;24;0.5416231153
89;35;0.8239317641
89;42;0.8063519696
89;55;0.7742382825
89;95;0.8239317641
89;20;0.9497009134
89;18;1
89;74;0.8063519696
41;52;0.6383049037
41;107;0.6137188502
41;106;0.5467038001
41;14;0.5244157471
41;65;0.7530841823
41;26;0.798218731
41;111;0.7326932926
41;82;0.6792001866
41;21;0.6533287781
41;68;0.6383049037
41;39;0.8994018267
41;28;0.7914240241
41;12;0.6383049037
41;23;0.5639031218
41;50;0.798218731
41;105;0.8485178176
41;58;0.6383049037
41;69;0.738903077
41;59;0.6383049037
41;57;0.4782196077
41;70;0.8485178176
41;32;0.7809679194
41;101;0.5534310373
41;88;0.4864159873
41;16;0.6137188502
41;46;0.7379309181
41;71;0.7133448646
41;47;0.6886039903
41;25;0.4786331428
41;98;0.4468961071
41;73;0.6383049037
41;76;0.478824461
41;77;0.8994018267
41;83;0.6640179368
41;97;0.6137188502
41;66;0.6137188502
41;80;0.5261987015
41;33;0.6383049037
41;34;0.7530841823
41;87;0.7900519444
41;84;0.6886039903
41;27;0.6640179368
41;53;0.6383049037
41;93;0.5981700466
41;64;0.5704255646
41;36;0.7736326775
41;96;0.6137188502
41;81;0.7736326775
41;48;0.7736326775
41;108;0.6383049037
41;31;0.7736326775
41;62;0.7897870861
41;99;0.9497009134
41;104;0.8485178176
41;30;0.5467038001
41;15;0.7268296232
41;75;0.8994018267
41;51;0.7897870861
41;37;0.4039393208
41;63;0.8078007232
41;86;0.7066176274
41;92;0.4990273904
41;19;0.6383049037
41;43;0.5931703551
41;54;0.8239317641
41;79;0.5142780336
41;40;0.6137188502
41;56;0.5874208946
41;91;0.509353268
41;17;0.6886039903
41;38;0.6027523472
41;60;0.6640179368
41;45;0.6137188502
41;22;0.4862493069
41;49;0.6137188502
41;100;0.7499600839
41;103;0.4103402686
41;110;0.6137188502
41;72;0.7394879995
41;102;0.603730124
41;24;0.4747591452
41;35;0.6137188502
41;42;0.8994018267
41;55;0.6227561001
41;95;0.7736326775
41;20;0.6383049037
41;18;0.5704255646
41;74;0.7394879995
52;107;0.6847766345
52;106;0.862293624
52;14;0.4083225246
52;65;0.9087601789
52;26;0.8566510562
52;111;1
52;82;0.7502579709
52;21;0.7554679604
52;68;0.8566510562
52;39;0.8105457838
52;28;0.9538947276
52;12;0.9538947276
52;23;0.7678377654
52;50;0.8105457838
52;105;0.8105457838
52;58;0.9538947276
52;69;0.8105457838
52;59;1
52;57;0.549277392
52;70;0.9538947276
52;32;0.6198661012
52;101;0.7678377654
52;88;0.8020058112
52;16;0.8281255783
52;46;0.8936069147
52;71;0.7678377654
52;47;0.9538947276
52;25;0.6969792953
52;98;0.6613028352
52;73;0.9538947276
52;76;0.7902204707
52;77;0.9538947276
52;83;0.7308819069
52;97;0.8742308507
52;66;0.8281255783
52;80;0.7406054296
52;33;0.9538947276
52;34;0.9087601789
52;87;0.9184907615
52;84;0.9538947276
52;27;0.7308819069
52;53;1
52;93;0.6526629474
52;64;0.8357163018
52;36;0.8281255783
52;96;0.7308819069
52;81;0.8281255783
52;48;0.6847766345
52;108;0.9538947276
52;31;0.6847766345
52;62;0.8105457838
52;99;0.9538947276
52;104;1
52;30;0.7189446802
52;15;0.7349628618
52;75;0.8105457838
52;51;0.8105457838
52;37;0.6183460489
52;63;0.7650499526
52;86;0.7189446802
52;92;0.6526629474
52;19;0.9538947276
52;43;0.9087601789
52;54;0.8281255783
52;79;0.462512114
52;40;0.8281255783
52;56;0.8988169042
52;91;0.420497225
52;17;0.8105457838
52;38;0.6738101315
52;60;0.6847766345
52;45;0.8281255783
52;22;0.553113277
52;49;0.6847766345
52;100;0.9538947276
52;103;0.4310989663
52;110;0.8742308507
52;72;0.8105457838
52;102;0.7678377654
52;24;0.4955178428
52;35;0.8742308507
52;42;0.8105457838
52;55;0.8245373691
52;95;0.8281255783
52;20;1
52;18;0.8357163018
52;74;0.8566510562
107;106;0.7356389434
107;14;0.7004839831
107;65;0.7821054983
107;26;0.8272400469
107;111;0.9284231427
107;82;0.8681353299
107;21;0.7260569512
107;68;0.8272400469
107;39;0.9284231427
107;28;0.8272400469
107;12;0.8272400469
107;23;0.8681353299
107;50;0.8272400469
107;105;0.8272400469
107;58;0.8272400469
107;69;0.8272400469
107;59;0.8272400469
107;57;0.7929239003
107;70;0.8272400469
107;32;0.7201636656
107;101;0.8681353299
107;88;0.6753511305
107;16;0.9284231427
107;46;0.7669522341
107;71;0.8681353299
107;47;0.8272400469
107;25;0.667568286
107;98;0.7616003996
107;73;0.8272400469
107;76;0.6174605176
107;77;0.9284231427
107;83;0.9284231427
107;97;0.9284231427
107;66;0.9284231427
107;80;0.7151338447
107;33;0.8272400469
107;34;0.7821054983
107;87;0.840351031
107;84;0.8272400469
107;27;0.9284231427
107;53;0.8272400469
107;93;0.7529605118
107;64;0.7090616212
107;36;0.9284231427
107;96;0.9284231427
107;81;0.9284231427
107;48;0.9284231427
107;108;0.8272400469
107;31;1
107;62;0.9284231427
107;99;0.9284231427
107;104;0.8272400469
107;30;0.7356389434
107;15;0.7055518525
107;75;0.9284231427
107;51;0.9284231427
107;37;0.7186436134
107;63;0.8368220391
107;86;0.7356389434
107;92;0.7529605118
107;19;0.8272400469
107;43;0.7821054983
107;54;0.9284231427
107;79;0.5432993495
107;40;0.9284231427
107;56;0.7260569512
107;91;0.6641437333
107;17;0.8272400469
107;38;0.7916874905
107;60;1
107;45;0.9284231427
107;22;0.7506545128
107;49;0.9284231427
107;100;0.9284231427
107;103;0.7463223318
107;110;0.9284231427
107;72;0.9284231427
107;102;0.8681353299
107;24;0.7391643511
107;35;0.9284231427
107;42;0.9284231427
107;55;0.6517774161
107;95;0.9284231427
107;20;0.8272400469
107;18;0.7090616212
107;74;0.9284231427
106;14;0.43136589
106;65;0.9548654513
106;26;0.8566510562
106;111;1
106;82;0.7963632434
106;21;0.7554679604
106;68;0.8566510562
106;39;0.8566510562
106;28;1
106;12;1
106;23;0.8139430379
106;50;0.8566510562
106;105;0.8566510562
106;58;1
106;69;0.8566510562
106;59;1
106;57;0.5953826645
106;70;1
106;32;0.6659713736
