a1;a2;weight
39;67;0.24433402496805398
39;51;0.4625655948276855
39;99;0.24433402496805398
39;34;0.4639594666069627
39;42;0.24433402496805398
39;62;0.24433402496805398
39;85;0.24433402496805398
39;90;0.7325560725724471
39;50;0.24433402496805398
39;96;0.2605724704614224
39;82;0.24433402496805398
39;24;0.24433402496805398
39;76;0.5161360457223713
39;98;0.24433402496805398
39;61;0.5031097015556566
39;106;0.24433402496805398
39;104;0.24433402496805398
39;29;0.24433402496805398
39;37;0.33331632298485514
39;101;0.24433402496805398
39;57;0.41682540213482966
39;72;0.24433402496805398
39;110;0.24433402496805398
39;92;0.51137986318601
39;52;0.48781276505190146
39;75;0.24433402496805398
39;108;0.5587188013477489
39;15;0
39;69;0
39;12;0.24433402496805398
39;95;0.24433402496805398
39;19;0.24433402496805398
39;73;0.24433402496805398
39;45;0
39;105;0.24433402496805398
39;63;0.24433402496805398
39;97;0.4826975056702816
39;60;0.24433402496805398
39;109;0.24433402496805398
39;91;0.24433402496805398
39;88;0.24433402496805398
39;40;0.24433402496805398
39;103;0.5194457563745951
39;71;0.3716318006882404
39;28;0.24433402496805398
39;65;0.24433402496805398
39;68;0.39832991850692623
39;66;0.5614554757698278
39;55;0.24433402496805398
39;94;0.41682540213482966
39;27;0.5060313761014158
39;23;0.33335101127545946
39;86;0.24433402496805398
39;93;0.24433402496805398
39;47;0.24433402496805398
39;30;0.33044744638176793
39;25;0.5060313761014158
39;74;0.3360892291045562
39;53;0.29972921897971355
39;36;0.24433402496805398
39;102;0.24433402496805398
39;32;0.24433402496805398
39;44;0.41682540213482966
39;59;0.24433402496805398
39;107;0.24433402496805398
39;33;0.24433402496805398
39;48;0.24433402496805398
39;21;0.24433402496805398
39;13;0.4519871764203133
39;16;0.24433402496805398
39;77;0.24433402496805398
39;100;0.48781276505190146
39;41;0.24433402496805398
39;20;0.24433402496805398
39;84;0.48781276505190146
39;26;0.24433402496805398
39;70;0.24433402496805398
39;14;0.41942974439856906
39;80;0.24433402496805398
39;64;0.24433402496805398
39;78;0.24433402496805398
39;43;0.5587188013477489
39;58;0.24433402496805398
39;79;0.24433402496805398
39;18;0.46061409870504155
39;87;0.24433402496805398
39;83;0.24433402496805398
39;56;0.3595913734624198
39;111;0.24433402496805398
39;22;0.24433402496805398
39;17;0.33331632298485514
39;31;0.24433402496805398
39;89;0.24433402496805398
39;49;0.24433402496805398
39;35;0.24433402496805398
39;81;0.24433402496805398
39;46;0.7117688676277714
