Source;Target;Weight
82;105;0.7987694477
107;106;0.7981282585
107;37;0.7981282585
12;35;0.7968820635
12;91;0.7968820635
12;92;0.7968820635
12;97;0.7968820635
12;14;0.7968820635
12;89;0.7968820635
12;19;0.7968820635
12;108;0.7968820635
12;25;0.7968820635
12;49;0.7968820635
12;53;0.7968820635
12;71;0.7968820635
12;64;0.7968820635
12;94;0.7968820635
12;30;0.7968820635
12;20;0.7968820635
67;54;0.7947569715
67;27;0.7947569715
91;27;0.7947569715
23;88;0.7929246825
46;82;0.7921446221
15;76;0.7907663362
88;84;0.7886082412
88;57;0.7886082412
88;101;0.7886082412
88;42;0.7886082412
88;33;0.7886082412
88;48;0.7886082412
88;67;0.7886082412
88;93;0.7886082412
88;26;0.7886082412
88;96;0.7886082412
88;90;0.7886082412
88;111;0.7886082412
88;78;0.7886082412
88;100;0.7886082412
88;56;0.7886082412
88;12;0.7886082412
88;35;0.7886082412
88;91;0.7886082412
88;92;0.7886082412
88;97;0.7886082412
88;14;0.7886082412
88;79;0.7886082412
88;89;0.7886082412
88;19;0.7886082412
88;108;0.7886082412
88;25;0.7886082412
88;49;0.7886082412
88;53;0.7886082412
88;71;0.7886082412
88;66;0.7886082412
88;59;0.7886082412
88;94;0.7886082412
88;30;0.7886082412
88;20;0.7886082412
87;60;0.7875363128
87;82;0.7875363128
38;60;0.7875363128
38;82;0.7875363128
39;32;0.7874127757
73;103;0.7847593318
107;58;0.7846676107
107;77;0.7846676107
107;76;0.7838177503
36;52;0.7836788023
36;16;0.7836788023
31;16;0.7836788023
55;69;0.7828621869
29;69;0.7828621869
13;69;0.7828621869
65;69;0.7828621869
68;69;0.7828621869
95;69;0.7828621869
75;69;0.7828621869
73;69;0.7828621869
41;69;0.7828621869
99;69;0.7828621869
86;69;0.7828621869
103;81;0.7828621869
44;81;0.7828621869
67;105;0.7818134079
24;54;0.7781763798
24;27;0.7781763798
12;16;0.7748950886
107;110;0.7737798152
15;104;0.7715006081
56;104;0.7715006081
12;79;0.7668284404
12;59;0.7668284404
88;77;0.7666212664
88;52;0.7666212664
88;16;0.7666212664
55;36;0.7662830763
55;31;0.7662830763
29;36;0.7662830763
29;31;0.7662830763
13;36;0.7662830763
13;31;0.7662830763
65;36;0.7662830763
65;31;0.7662830763
68;36;0.7662830763
68;31;0.7662830763
95;36;0.7662830763
95;31;0.7662830763
75;36;0.7662830763
75;31;0.7662830763
73;36;0.7662830763
73;31;0.7662830763
99;36;0.7662830763
99;31;0.7662830763
86;36;0.7662830763
86;31;0.7662830763
69;36;0.7662830763
69;31;0.7662830763
63;36;0.7662830763
63;31;0.7662830763
85;36;0.7662830763
85;31;0.7662830763
80;36;0.7662830763
80;31;0.7662830763
28;36;0.7662830763
28;31;0.7662830763
60;36;0.7662830763
60;31;0.7662830763
72;36;0.7662830763
72;31;0.7662830763
62;36;0.7662830763
62;31;0.7662830763
83;36;0.7662830763
83;31;0.7662830763
32;36;0.7662830763
32;31;0.7662830763
50;36;0.7662830763
50;31;0.7662830763
102;36;0.7662830763
102;31;0.7662830763
21;36;0.7662830763
21;31;0.7662830763
47;36;0.7662830763
47;31;0.7662830763
70;36;0.7662830763
70;31;0.7662830763
43;31;0.7662830763
17;31;0.7662830763
98;31;0.7662830763
84;31;0.7662830763
57;31;0.7662830763
101;31;0.7662830763
42;31;0.7662830763
33;31;0.7662830763
48;31;0.7662830763
103;31;0.7662830763
93;31;0.7662830763
82;31;0.7662830763
105;31;0.7662830763
61;31;0.7662830763
54;31;0.7662830763
26;31;0.7662830763
96;31;0.7662830763
90;31;0.7662830763
111;31;0.7662830763
100;31;0.7662830763
45;105;0.7652328162
24;105;0.7652328162
107;104;0.7645520222
40;23;0.763283671
40;99;0.763283671
40;86;0.763283671
40;63;0.763283671
40;85;0.763283671
40;80;0.763283671
40;34;0.763283671
40;72;0.763283671
40;62;0.763283671
40;109;0.763283671
40;83;0.763283671
40;102;0.763283671
40;21;0.763283671
40;51;0.763283671
40;47;0.763283671
40;70;0.763283671
40;43;0.763283671
40;17;0.763283671
40;98;0.763283671
40;84;0.763283671
40;101;0.763283671
40;42;0.763283671
40;33;0.763283671
40;48;0.763283671
40;67;0.763283671
40;93;0.763283671
40;26;0.763283671
40;96;0.763283671
40;90;0.763283671
40;111;0.763283671
40;100;0.763283671
40;56;0.763283671
40;12;0.763283671
40;35;0.763283671
40;91;0.763283671
40;92;0.763283671
40;97;0.763283671
40;14;0.763283671
40;89;0.763283671
40;19;0.763283671
40;108;0.763283671
40;25;0.763283671
40;49;0.763283671
40;53;0.763283671
40;71;0.763283671
40;64;0.763283671
40;94;0.763283671
40;30;0.763283671
40;20;0.763283671
78;100;0.763283671
78;56;0.763283671
78;12;0.763283671
78;35;0.763283671
78;91;0.763283671
78;92;0.763283671
78;97;0.763283671
78;14;0.763283671
78;89;0.763283671
78;19;0.763283671
78;108;0.763283671
78;25;0.763283671
78;49;0.763283671
78;53;0.763283671
78;71;0.763283671
78;64;0.763283671
78;94;0.763283671
78;30;0.763283671
78;20;0.763283671
55;66;0.7623954917
29;66;0.7623954917
13;66;0.7623954917
65;66;0.7623954917
68;66;0.7623954917
95;66;0.7623954917
75;66;0.7623954917
73;66;0.7623954917
41;66;0.7623954917
99;66;0.7623954917
86;66;0.7623954917
69;66;0.7623954917
63;66;0.7623954917
85;66;0.7623954917
80;66;0.7623954917
28;66;0.7623954917
60;66;0.7623954917
72;66;0.7623954917
62;66;0.7623954917
83;66;0.7623954917
50;66;0.7623954917
18;66;0.7623954917
102;66;0.7623954917
21;66;0.7623954917
47;66;0.7623954917
70;66;0.7623954917
36;66;0.7623954917
43;66;0.7623954917
17;66;0.7623954917
98;66;0.7623954917
84;66;0.7623954917
101;66;0.7623954917
42;66;0.7623954917
33;66;0.7623954917
48;66;0.7623954917
103;66;0.7623954917
93;66;0.7623954917
52;66;0.7623954917
82;66;0.7623954917
105;66;0.7623954917
61;66;0.7623954917
54;66;0.7623954917
26;66;0.7623954917
96;66;0.7623954917
90;66;0.7623954917
111;66;0.7623954917
100;66;0.7623954917
31;66;0.7623954917
35;66;0.7623954917
106;66;0.7623954917
37;66;0.7623954917
14;66;0.7623954917
19;66;0.7623954917
108;66;0.7623954917
25;66;0.7623954917
53;66;0.7623954917
44;66;0.7623954917
104;66;0.7623954917
71;66;0.7623954917
16;66;0.7623954917
46;32;0.762090999
55;13;0.7589175067
55;39;0.7589175067
55;22;0.7589175067
29;13;0.7589175067
29;39;0.7589175067
29;22;0.7589175067
65;39;0.7589175067
65;22;0.7589175067
68;39;0.7589175067
68;22;0.7589175067
95;39;0.7589175067
95;22;0.7589175067
75;39;0.7589175067
75;22;0.7589175067
73;39;0.7589175067
73;22;0.7589175067
41;39;0.7589175067
41;22;0.7589175067
99;39;0.7589175067
99;22;0.7589175067
86;39;0.7589175067
86;22;0.7589175067
69;39;0.7589175067
69;22;0.7589175067
63;39;0.7589175067
63;22;0.7589175067
85;22;0.7589175067
80;22;0.7589175067
28;22;0.7589175067
60;22;0.7589175067
72;22;0.7589175067
62;22;0.7589175067
83;22;0.7589175067
32;22;0.7589175067
58;22;0.7589175067
50;22;0.7589175067
18;22;0.7589175067
102;22;0.7589175067
21;22;0.7589175067
47;22;0.7589175067
70;22;0.7589175067
36;22;0.7589175067
43;22;0.7589175067
17;22;0.7589175067
98;22;0.7589175067
84;22;0.7589175067
77;22;0.7589175067
57;22;0.7589175067
101;22;0.7589175067
42;22;0.7589175067
33;22;0.7589175067
48;22;0.7589175067
103;22;0.7589175067
93;22;0.7589175067
52;22;0.7589175067
82;22;0.7589175067
105;22;0.7589175067
61;22;0.7589175067
54;22;0.7589175067
26;22;0.7589175067
96;22;0.7589175067
90;22;0.7589175067
111;22;0.7589175067
100;22;0.7589175067
31;22;0.7589175067
35;22;0.7589175067
106;22;0.7589175067
12;106;0.7583021133
12;37;0.7583021133
87;32;0.7574826897
38;32;0.7574826897
55;38;0.7573433511
29;38;0.7573433511
13;38;0.7573433511
65;38;0.7573433511
68;38;0.7573433511
87;38;0.7573433511
95;38;0.7573433511
75;38;0.7573433511
73;38;0.7573433511
41;38;0.7573433511
39;28;0.7568784223
39;61;0.7553309459
39;74;0.7553309459
22;74;0.7553309459
36;77;0.7536251792
88;106;0.750028291
88;37;0.750028291
67;31;0.7493270364
45;69;0.7493255554
67;66;0.7454394519
91;66;0.7454394519
67;22;0.7419614668
40;18;0.7412966961
40;52;0.7412966961
40;16;0.7412966961
78;16;0.7412966961
15;60;0.7397291056
15;32;0.7397291056
15;82;0.7397291056
69;81;0.7382285951
61;81;0.7382285951
73;76;0.7343163896
40;88;0.7332300479
40;57;0.7332300479
40;79;0.7332300479
40;59;0.7332300479
78;79;0.7332300479
78;59;0.7332300479
39;50;0.7331070991
39;54;0.7331070991
39;27;0.7331070991
22;27;0.7331070991
107;82;0.7327805197
74;16;0.7327805197
45;36;0.7327464447
45;31;0.7327464447
24;31;0.7327464447
46;61;0.7300091692
46;74;0.7300091692
45;66;0.7288588602
24;66;0.7288588602
87;73;0.7269483363
87;28;0.7269483363
38;28;0.7269483363
55;45;0.7267270453
55;44;0.7267270453
29;44;0.7267270453
13;45;0.7267270453
13;44;0.7267270453
65;44;0.7267270453
68;45;0.7267270453
68;44;0.7267270453
95;45;0.7267270453
95;44;0.7267270453
75;45;0.7267270453
75;44;0.7267270453
73;45;0.7267270453
41;45;0.7267270453
41;44;0.7267270453
99;44;0.7267270453
86;44;0.7267270453
69;44;0.7267270453
63;44;0.7267270453
85;44;0.7267270453
80;44;0.7267270453
28;44;0.7267270453
60;44;0.7267270453
72;44;0.7267270453
62;44;0.7267270453
83;44;0.7267270453
32;44;0.7267270453
58;44;0.7267270453
50;44;0.7267270453
18;44;0.7267270453
102;44;0.7267270453
21;44;0.7267270453
47;44;0.7267270453
70;44;0.7267270453
36;44;0.7267270453
43;44;0.7267270453
17;44;0.7267270453
98;44;0.7267270453
84;44;0.7267270453
77;44;0.7267270453
57;44;0.7267270453
101;44;0.7267270453
42;44;0.7267270453
33;44;0.7267270453
48;44;0.7267270453
93;44;0.7267270453
52;44;0.7267270453
82;44;0.7267270453
105;44;0.7267270453
61;44;0.7267270453
54;44;0.7267270453
26;44;0.7267270453
96;44;0.7267270453
90;44;0.7267270453
111;44;0.7267270453
100;44;0.7267270453
31;44;0.7267270453
35;44;0.7267270453
106;44;0.7267270453
92;97;0.7267270453
92;14;0.7267270453
92;19;0.7267270453
92;108;0.7267270453
92;25;0.7267270453
92;53;0.7267270453
92;71;0.7267270453
92;64;0.7267270453
92;94;0.7267270453
92;30;0.7267270453
92;20;0.7267270453
37;44;0.7267270453
14;44;0.7267270453
79;44;0.7267270453
89;19;0.7267270453
89;108;0.7267270453
89;25;0.7267270453
89;53;0.7267270453
89;71;0.7267270453
89;64;0.7267270453
89;94;0.7267270453
89;30;0.7267270453
89;20;0.7267270453
19;44;0.7267270453
108;44;0.7267270453
25;44;0.7267270453
49;53;0.7267270453
49;71;0.7267270453
49;64;0.7267270453
49;94;0.7267270453
49;30;0.7267270453
49;20;0.7267270453
53;44;0.7267270453
88;110;0.7256798477
87;61;0.7254008599
87;74;0.7254008599
38;61;0.7254008599
38;74;0.7254008599
45;39;0.7253808751
45;22;0.7253808751
24;22;0.7253808751
12;104;0.724725877
40;106;0.7247037208
40;37;0.7247037208
78;106;0.7247037208
78;37;0.7247037208
45;38;0.7238067196
39;105;0.7201635354
88;104;0.7164520548
23;99;0.7144423073
23;86;0.7144423073
23;63;0.7144423073
23;85;0.7144423073
23;80;0.7144423073
23;34;0.7144423073
23;72;0.7144423073
23;62;0.7144423073
23;109;0.7144423073
23;83;0.7144423073
23;102;0.7144423073
23;21;0.7144423073
23;51;0.7144423073
23;47;0.7144423073
23;70;0.7144423073
23;43;0.7144423073
23;17;0.7144423073
23;98;0.7144423073
23;84;0.7144423073
23;101;0.7144423073
23;42;0.7144423073
23;33;0.7144423073
23;48;0.7144423073
23;67;0.7144423073
23;93;0.7144423073
23;26;0.7144423073
23;96;0.7144423073
23;90;0.7144423073
23;111;0.7144423073
23;78;0.7144423073
23;100;0.7144423073
23;56;0.7144423073
23;12;0.7144423073
23;35;0.7144423073
23;91;0.7144423073
23;92;0.7144423073
23;97;0.7144423073
23;14;0.7144423073
23;89;0.7144423073
23;19;0.7144423073
23;108;0.7144423073
23;25;0.7144423073
23;49;0.7144423073
23;53;0.7144423073
23;71;0.7144423073
23;94;0.7144423073
23;30;0.7144423073
23;20;0.7144423073
40;58;0.711243073
40;77;0.711243073
110;101;0.7108469803
110;42;0.7108469803
110;33;0.7108469803
110;48;0.7108469803
110;67;0.7108469803
110;93;0.7108469803
110;26;0.7108469803
110;96;0.7108469803
110;90;0.7108469803
110;111;0.7108469803
110;78;0.7108469803
110;100;0.7108469803
110;31;0.7108469803
110;12;0.7108469803
110;35;0.7108469803
110;91;0.7108469803
110;92;0.7108469803
110;14;0.7108469803
110;89;0.7108469803
110;19;0.7108469803
110;108;0.7108469803
110;25;0.7108469803
110;49;0.7108469803
110;53;0.7108469803
110;71;0.7108469803
110;64;0.7108469803
110;94;0.7108469803
110;30;0.7108469803
110;20;0.7108469803
40;76;0.7103932126
67;44;0.7097710055
91;44;0.7097710055
46;50;0.7077853224
46;54;0.7077853224
46;27;0.7077853224
87;50;0.7031770131
87;54;0.7031770131
87;27;0.7031770131
38;50;0.7031770131
38;54;0.7031770131
38;27;0.7031770131
107;32;0.7027268966
55;46;0.7022094044
29;46;0.7022094044
13;46;0.7022094044
65;46;0.7022094044
68;46;0.7022094044
95;46;0.7022094044
75;46;0.7022094044
73;46;0.7022094044
41;46;0.7022094044
99;46;0.7022094044
86;46;0.7022094044
69;46;0.7022094044
63;46;0.7022094044
85;46;0.7022094044
80;46;0.7022094044
28;46;0.7022094044
60;46;0.7022094044
34;67;0.7022094044
34;91;0.7022094044
109;67;0.7022094044
109;91;0.7022094044
40;107;0.7003552775
40;110;0.7003552775
55;24;0.698789141
29;24;0.698789141
13;24;0.698789141
65;24;0.698789141
68;24;0.698789141
95;24;0.698789141
75;24;0.698789141
73;24;0.698789141
41;24;0.698789141
99;24;0.698789141
86;24;0.698789141
69;24;0.698789141
63;24;0.698789141
85;24;0.698789141
80;24;0.698789141
28;24;0.698789141
60;24;0.698789141
72;24;0.698789141
62;24;0.698789141
83;24;0.698789141
32;24;0.698789141
58;24;0.698789141
50;24;0.698789141
18;24;0.698789141
102;24;0.698789141
21;24;0.698789141
47;24;0.698789141
70;24;0.698789141
36;24;0.698789141
43;24;0.698789141
17;24;0.698789141
98;24;0.698789141
92;79;0.6966734222
92;59;0.6966734222
89;59;0.6966734222
49;59;0.6966734222
46;105;0.6948417587
45;44;0.6931904138
24;44;0.6931904138
51;47;0.6930522446
51;70;0.6930522446
51;43;0.6930522446
51;17;0.6930522446
51;98;0.6930522446
51;84;0.6930522446
51;101;0.6930522446
51;42;0.6930522446
51;33;0.6930522446
51;48;0.6930522446
51;67;0.6930522446
51;93;0.6930522446
51;26;0.6930522446
51;96;0.6930522446
51;90;0.6930522446
51;111;0.6930522446
51;78;0.6930522446
51;100;0.6930522446
51;12;0.6930522446
51;35;0.6930522446
51;91;0.6930522446
51;92;0.6930522446
51;14;0.6930522446
51;89;0.6930522446
51;19;0.6930522446
51;108;0.6930522446
51;25;0.6930522446
51;49;0.6930522446
51;53;0.6930522446
51;71;0.6930522446
51;64;0.6930522446
51;94;0.6930522446
51;30;0.6930522446
51;20;0.6930522446
97;14;0.6930522446
97;89;0.6930522446
97;19;0.6930522446
97;108;0.6930522446
97;25;0.6930522446
97;49;0.6930522446
97;53;0.6930522446
97;71;0.6930522446
97;64;0.6930522446
97;94;0.6930522446
97;30;0.6930522446
97;20;0.6930522446
23;18;0.6924553325
23;52;0.6924553325
23;16;0.6924553325
40;104;0.6911274845
78;104;0.6911274845
87;105;0.6902334494
38;105;0.6902334494
92;37;0.6881470951
39;36;0.687677164
39;31;0.687677164
45;50;0.686427039
45;54;0.686427039
45;27;0.686427039
55;103;0.6862430392
29;103;0.6862430392
13;103;0.6862430392
65;103;0.6862430392
68;103;0.6862430392
95;103;0.6862430392
75;103;0.6862430392
41;103;0.6862430392
99;103;0.6862430392
86;103;0.6862430392
69;103;0.6862430392
63;103;0.6862430392
85;103;0.6862430392
80;103;0.6862430392
28;103;0.6862430392
60;103;0.6862430392
76;72;0.6862430392
76;62;0.6862430392
76;83;0.6862430392
76;102;0.6862430392
76;21;0.6862430392
76;51;0.6862430392
76;47;0.6862430392
76;70;0.6862430392
76;43;0.6862430392
76;17;0.6862430392
76;98;0.6862430392
76;84;0.6862430392
76;101;0.6862430392
76;42;0.6862430392
76;33;0.6862430392
76;48;0.6862430392
76;93;0.6862430392
76;26;0.6862430392
76;96;0.6862430392
76;90;0.6862430392
76;111;0.6862430392
76;78;0.6862430392
76;100;0.6862430392
76;56;0.6862430392
76;12;0.6862430392
76;35;0.6862430392
76;92;0.6862430392
76;97;0.6862430392
76;14;0.6862430392
76;89;0.6862430392
76;19;0.6862430392
76;108;0.6862430392
76;25;0.6862430392
76;49;0.6862430392
76;53;0.6862430392
76;71;0.6862430392
76;64;0.6862430392
76;94;0.6862430392
76;30;0.6862430392
76;20;0.6862430392
72;103;0.6862430392
62;103;0.6862430392
83;103;0.6862430392
32;103;0.6862430392
58;103;0.6862430392
50;103;0.6862430392
18;103;0.6862430392
102;103;0.6862430392
21;103;0.6862430392
47;103;0.6862430392
70;103;0.6862430392
36;103;0.6862430392
43;103;0.6862430392
17;103;0.6862430392
98;103;0.6862430392
84;103;0.6862430392
77;103;0.6862430392
57;103;0.6862430392
101;103;0.6862430392
42;103;0.6862430392
33;103;0.6862430392
48;103;0.6862430392
34;72;0.6852533646
34;62;0.6852533646
34;83;0.6852533646
34;102;0.6852533646
34;21;0.6852533646
34;51;0.6852533646
34;47;0.6852533646
34;70;0.6852533646
34;43;0.6852533646
34;17;0.6852533646
34;98;0.6852533646
34;84;0.6852533646
34;101;0.6852533646
34;42;0.6852533646
34;33;0.6852533646
34;48;0.6852533646
34;93;0.6852533646
34;26;0.6852533646
34;96;0.6852533646
34;90;0.6852533646
34;111;0.6852533646
34;78;0.6852533646
34;100;0.6852533646
34;56;0.6852533646
34;12;0.6852533646
34;35;0.6852533646
34;92;0.6852533646
34;97;0.6852533646
34;14;0.6852533646
34;89;0.6852533646
34;19;0.6852533646
34;108;0.6852533646
34;25;0.6852533646
34;49;0.6852533646
34;53;0.6852533646
34;71;0.6852533646
34;64;0.6852533646
34;94;0.6852533646
34;30;0.6852533646
34;20;0.6852533646
109;83;0.6852533646
109;102;0.6852533646
109;21;0.6852533646
109;51;0.6852533646
109;47;0.6852533646
109;70;0.6852533646
109;43;0.6852533646
109;17;0.6852533646
109;98;0.6852533646
109;84;0.6852533646
109;101;0.6852533646
109;42;0.6852533646
109;33;0.6852533646
109;48;0.6852533646
109;93;0.6852533646
109;26;0.6852533646
109;96;0.6852533646
109;90;0.6852533646
109;111;0.6852533646
109;78;0.6852533646
109;100;0.6852533646
109;56;0.6852533646
109;12;0.6852533646
109;35;0.6852533646
109;92;0.6852533646
109;97;0.6852533646
109;14;0.6852533646
109;89;0.6852533646
109;19;0.6852533646
109;108;0.6852533646
109;25;0.6852533646
109;49;0.6852533646
109;53;0.6852533646
109;71;0.6852533646
109;64;0.6852533646
109;94;0.6852533646
109;30;0.6852533646
109;20;0.6852533646
88;82;0.6846805523
23;57;0.6843886843
23;79;0.6843886843
23;59;0.6843886843
39;66;0.6837895794
22;66;0.6837895794
110;57;0.6807933572
110;79;0.6807933572
110;59;0.6807933572
15;73;0.6791411292
15;28;0.6791411292
15;61;0.6775936528
15;74;0.6775936528
56;74;0.6775936528
87;69;0.6743261886
38;69;0.6743261886
110;106;0.67226703
110;37;0.67226703
15;110;0.6713879961
51;52;0.6710652697
51;16;0.6710652697
97;16;0.6710652697
107;61;0.6706450669
107;74;0.6706450669
67;103;0.6692869994
45;46;0.6686727729
45;24;0.6652525095
76;18;0.6642560643
76;52;0.6642560643
76;16;0.6642560643
34;18;0.6632663897
34;52;0.6632663897
34;16;0.6632663897
109;18;0.6632663897
109;52;0.6632663897
109;16;0.6632663897
51;88;0.6629986215
51;57;0.6629986215
51;79;0.6629986215
51;59;0.6629986215
97;79;0.6629986215
97;59;0.6629986215
23;58;0.6624017094
23;77;0.6624017094
46;36;0.6623553873
46;31;0.6623553873
23;76;0.661551849
40;60;0.659355982
40;82;0.659355982
46;66;0.6584678027
87;36;0.657747078
87;31;0.657747078
38;36;0.657747078
38;31;0.657747078
76;88;0.6561894161
76;57;0.6561894161
76;79;0.6561894161
76;59;0.6561894161
15;50;0.6553698059
15;54;0.6553698059
15;27;0.6553698059
56;27;0.6553698059
34;88;0.6551997415
34;57;0.6551997415
34;79;0.6551997415
34;59;0.6551997415
109;88;0.6551997415
109;57;0.6551997415
109;79;0.6551997415
109;59;0.6551997415
46;22;0.6549898177
92;104;0.6545708588
89;104;0.6545708588
49;104;0.6545708588
51;106;0.6544722944
51;37;0.6544722944
97;37;0.6544722944
87;66;0.6538594935
38;66;0.6538594935
45;103;0.6527064077
24;103;0.6527064077
23;107;0.6515139138
23;110;0.6515139138
87;39;0.6503815084
87;22;0.6503815084
38;39;0.6503815084
38;22;0.6503815084
107;50;0.6484212201
107;54;0.6484212201
107;27;0.6484212201
39;44;0.648121133
22;44;0.648121133
76;106;0.647663089
76;37;0.647663089
34;106;0.6466734144
34;37;0.6466734144
109;106;0.6466734144
109;37;0.6466734144
15;105;0.6424262423
23;104;0.6422861209
51;77;0.6410116466
110;104;0.6386907938
107;105;0.6354776564
76;58;0.6342024412
76;77;0.6342024412
34;58;0.6332127666
34;77;0.6332127666
109;58;0.6332127666
109;77;0.6332127666
76;103;0.6324819411
12;74;0.6308189217
40;32;0.6293023589
15;69;0.6265189815
39;46;0.6236034921
76;110;0.6233146457
46;44;0.6227993564
88;61;0.6225450994
88;74;0.6225450994
34;110;0.6223249711
109;110;0.6223249711
51;104;0.6208960581
97;104;0.6208960581
39;24;0.6201832287
87;45;0.6181910471
87;44;0.6181910471
38;44;0.6181910471
76;104;0.6140868527
34;104;0.6130971781
109;104;0.6130971781
23;60;0.6105146184
23;82;0.6105146184
15;36;0.6099398709
15;31;0.6099398709
12;27;0.6085950749
39;103;0.6076371269
110;82;0.6069192913
56;66;0.6060522863
107;36;0.602991285
107;31;0.602991285
15;39;0.6025743012
15;22;0.6025743012
56;22;0.6025743012
15;38;0.6010001457
88;54;0.6003212526
88;27;0.6003212526
107;66;0.5991037004
40;28;0.5987680056
40;61;0.5972205292
40;74;0.5972205292
78;74;0.5972205292
107;22;0.5956257154
46;24;0.5948614521
87;46;0.5936734062
38;46;0.5936734062
110;52;0.5935874475
110;16;0.5935874475
87;24;0.5902531428
38;24;0.5902531428
51;82;0.5891245556
88;105;0.587377689
76;82;0.5823153502
46;103;0.5823153502
34;82;0.5813256756
109;82;0.5813256756
23;32;0.5804609953
23;38;0.5803216567
87;103;0.577707041
38;103;0.577707041
40;50;0.5749966824
40;54;0.5749966824
40;27;0.5749966824
78;27;0.5749966824
15;45;0.5703838399
15;44;0.5703838399
56;44;0.5703838399
23;106;0.564060837
23;37;0.564060837
110;77;0.5635338244
107;44;0.563435254
74;71;0.563435254
74;64;0.563435254
74;94;0.563435254
74;30;0.563435254
74;20;0.563435254
40;105;0.5620531187
12;66;0.5592775552
12;22;0.5557995702
88;31;0.5548913175
76;32;0.5522617272
34;32;0.5512720525
109;32;0.5512720525
23;28;0.5499266419
23;61;0.5483791655
23;74;0.5483791655
88;22;0.5475257479
73;81;0.5461458579
40;69;0.5461458579
15;46;0.545866199
110;61;0.5447838384
110;74;0.5447838384
15;24;0.5424459356
107;46;0.5389176131
92;27;0.5384400567
89;27;0.5384400567
49;27;0.5384400567
107;24;0.5354973497
74;59;0.5333816309
15;103;0.5298998338
40;36;0.5295667473
40;31;0.5295667473
78;31;0.5295667473
51;61;0.5269891028
51;74;0.5269891028
97;74;0.5269891028
23;50;0.5261553187
23;54;0.5261553187
23;27;0.5261553187
40;66;0.5256791627
78;66;0.5256791627
12;44;0.5236091088
107;103;0.5229512479
110;54;0.5225599916
110;27;0.5225599916
40;39;0.5222011777
40;22;0.5222011777
78;22;0.5222011777
55;81;0.521090782
29;81;0.521090782
13;81;0.521090782
65;81;0.521090782
68;81;0.521090782
95;81;0.521090782
75;81;0.521090782
41;81;0.521090782
99;81;0.521090782
86;81;0.521090782
63;81;0.521090782
85;81;0.521090782
80;81;0.521090782
28;81;0.521090782
60;81;0.521090782
72;81;0.521090782
62;81;0.521090782
83;81;0.521090782
32;81;0.521090782
58;81;0.521090782
50;81;0.521090782
18;81;0.521090782
102;81;0.521090782
21;81;0.521090782
47;81;0.521090782
70;81;0.521090782
36;81;0.521090782
43;81;0.521090782
17;81;0.521090782
98;81;0.521090782
84;81;0.521090782
77;81;0.521090782
57;81;0.521090782
101;81;0.521090782
42;81;0.521090782
33;81;0.521090782
48;81;0.521090782
93;81;0.521090782
52;81;0.521090782
82;81;0.521090782
105;81;0.521090782
54;81;0.521090782
26;81;0.521090782
96;81;0.521090782
90;81;0.521090782
111;81;0.521090782
100;81;0.521090782
31;81;0.521090782
35;81;0.521090782
106;81;0.521090782
37;81;0.521090782
14;81;0.521090782
79;81;0.521090782
19;81;0.521090782
108;81;0.521090782
25;81;0.521090782
53;81;0.521090782
104;81;0.521090782
71;81;0.521090782
16;81;0.521090782
66;81;0.521090782
27;81;0.521090782
40;38;0.5206270221
76;61;0.5201798974
76;74;0.5201798974
34;61;0.5191902228
34;74;0.5191902228
109;61;0.5191902228
109;74;0.5191902228
88;44;0.5153352866
23;105;0.5132117551
110;105;0.509616428
51;54;0.504765256
51;27;0.504765256
97;27;0.504765256
67;81;0.5041347421
91;81;0.5041347421
76;50;0.4979560506
76;54;0.4979560506
76;27;0.4979560506
23;69;0.4973044942
34;50;0.4969663759
34;54;0.4969663759
34;27;0.4969663759
109;50;0.4969663759
109;54;0.4969663759
109;27;0.4969663759
51;105;0.4918216923
40;45;0.4900107163
40;44;0.4900107163
78;44;0.4900107163
92;66;0.489122537
89;66;0.489122537
49;66;0.489122537
45;81;0.4875541504
24;81;0.4875541504
76;105;0.4850124869
34;105;0.4840228123
109;105;0.4840228123
23;36;0.4807253836
23;31;0.4807253836
23;66;0.4768377991
88;103;0.4748512805
23;39;0.473359814
23;22;0.473359814
110;66;0.473242472
110;22;0.4697644869
40;46;0.4654930754
40;24;0.462072812
51;36;0.4593353209
51;31;0.4593353209
51;66;0.4554477363
97;66;0.4554477363
76;81;0.4550409732
92;44;0.4534540906
89;44;0.4534540906
49;44;0.4534540906
76;36;0.4525261155
76;31;0.4525261155
51;22;0.4519697513
34;36;0.4515364408
34;31;0.4515364408
109;36;0.4515364408
109;31;0.4515364408
40;103;0.4495267102
76;66;0.4486385309
34;66;0.4476488563
109;66;0.4476488563
76;22;0.4451605459
34;22;0.4441708712
109;22;0.4441708712
39;81;0.4424848697
22;81;0.4424848697
23;44;0.4411693527
110;44;0.4375740256
51;44;0.4197792899
97;44;0.4197792899
46;81;0.417163093
23;46;0.4166517118
23;24;0.4132314484
87;81;0.4125547837
38;81;0.4125547837
34;44;0.4119804099
109;44;0.4119804099
23;103;0.4006853466
76;44;0.3970900195
110;103;0.3970900195
51;24;0.3918413856
76;46;0.3884524436
76;24;0.3850321802
34;24;0.3840425056
109;24;0.3840425056
51;103;0.3792952838
74;27;0.3751482654
34;103;0.3714964038
109;103;0.3714964038
15;81;0.3647475765
56;81;0.3647475765
107;81;0.3577989907
74;66;0.3258307457
12;81;0.3179728455
88;81;0.3096990232
74;81;0.3016638491
40;81;0.284374453
78;81;0.284374453
