a1;a2;weight
35;43;0.9625973679087129
35;68;0.9688373886756037
35;31;0.9557490410034928
35;30;0.9582919670189457
35;62;0.9515639811615179
35;39;0.9612715648415107
35;65;0.9732878466699718
35;56;0.9576040349943953
35;51;0.9451611625642313
35;20;0.9630874615237625
35;23;0.9430784365153323
35;29;0.9423512814220634
35;46;0.956006745645051
35;34;0.9714305782267313
35;37;0.9732878466699718
35;24;0.9695636548467657
35;55;0.9477183399368369
35;49;0.9502550391970029
35;59;0.9581193267422976
35;44;0.9363465735209588
35;66;0.9415305234020094
35;57;0.9782128462187819
35;54;0.9663205606053635
35;22;0.9701663153188881
35;47;0.9702122738868169
35;52;0.9629401003125235
35;33;0.9536763774080376
35;58;0.956557814762431
35;53;0.9702122738868169
35;28;0.9811162240247323
35;40;0.9362467904350184
35;38;0.9535699202274545
35;26;0.9562165043548249
35;63;0.9522611053741262
35;32;0.8940155891858873
35;64;0.9630874615237625
35;50;0.9384161429257578
35;25;0.9459185737555837
35;61;0.9464407347532776
35;67;0.9643426438889182
35;42;0.9575639435237786
35;36;0.9524419866615952
35;41;0.9651823935174888
35;21;0.9702122738868169
35;69;0.9544575601150624
35;48;0.9563312496961711
35;60;0.9537792007841069
35;27;0.9700933147274287
35;45;0.9531094855998246
43;68;0.9955495420056318
43;31;0.9930327139353917
43;30;0.985004120348974
43;62;0.978276134491546
43;39;0.987983718171539
43;65;1
43;56;0.9843161883244235
43;51;0.9807544193503396
43;20;0.9897996148537906
43;23;0.9648655902965504
43;29;0.9690634347520916
43;46;0.9827188989750792
43;34;0.9947419274916502
43;37;1
43;24;0.9829283282092437
43;55;0.974430493266865
43;49;0.9769671925270311
43;59;0.9848314800723259
43;44;0.963058726850987
43;66;0.970176122203883
43;57;1
43;54;0.9930327139353917
43;22;0.9968784686489163
43;47;0.996924427216845
43;52;0.9821698540643584
43;33;0.9729061311598723
43;58;0.9832699680924593
43;53;0.996924427216845
43;28;0.996924427216845
43;40;0.9629589437650465
43;38;0.9802820735574826
43;26;0.982928657684853
43;63;0.9789732587041544
43;32;0.9268138744022245
43;64;0.9897996148537906
43;50;0.965128296255786
43;25;0.972630727085612
43;61;0.9731528880833058
43;67;0.9777027804977764
43;42;0.9842760968538068
43;36;0.9716717404134301
43;41;0.9918945468475171
43;21;0.996924427216845
43;69;0.9811697134450906
43;48;0.9830434030261993
43;60;0.9730089545359418
43;27;0.996924427216845
43;45;0.9817550844016981
68;31;0.9836861795669922
68;30;0.9795620819393106
68;62;0.9728340960818826
68;39;0.9825416797618756
68;65;0.9914823888071816
68;56;0.9788741499147601
68;51;0.9749488886774145
68;20;0.9843575764441272
68;23;0.9693160482909186
68;29;0.9605458235592732
68;46;0.9772768605654159
68;34;0.9892998890819868
68;37;0.9914823888071816
68;24;0.9774862897995803
68;55;0.9788699841274834
68;49;0.9684495813342129
68;59;0.9763138688795076
68;44;0.9576166884413236
68;66;0.9661089690054329
68;57;0.9914823888071816
68;54;0.9845151027425734
68;22;0.9897357426673111
68;47;0.9914823888071816
68;52;0.976727815654695
68;33;0.9674640927502091
68;58;0.9778279296827959
68;53;0.9914823888071816
68;28;0.9914823888071816
68;40;0.9575169053553833
68;38;0.9833576463406376
68;26;0.9774866192751898
68;63;0.9749061055057042
68;32;0.9152857041062522
68;64;0.9843575764441272
68;50;0.9596862578461226
68;25;0.9671886886759486
68;61;0.9677108496736424
68;67;0.972260742088113
68;42;0.9873516696369617
68;36;0.9662297020037667
68;41;0.9864525084378537
68;21;0.9914823888071816
68;69;0.9726521022522723
68;48;0.9776013646165359
68;60;0.9675669161262784
68;27;0.9913634296477934
68;45;0.9763130459920348
31;30;0.9707985921072081
31;62;0.9640706062497801
31;39;0.973778189929773
31;65;0.9857944717582341
31;56;0.9701106600826576
31;51;0.9576677876524937
31;20;0.9755940866120247
31;23;0.9616148449604348
31;29;0.9548579065103256
31;46;0.9685133707333133
31;34;0.9805363992498843
31;37;0.9857944717582341
31;24;0.9687227999674778
31;55;0.9602249650250991
31;49;0.9697289503498736
31;59;0.97062595183056
31;44;0.9488531986092211
31;66;0.9559705939621171
31;57;0.9857944717582341
31;54;0.9857944717582341
31;22;0.9826729404071505
31;47;0.9827188989750792
31;52;0.9749316118872008
