a1 a2 weight
32 60 0.188895175194753
32 56 0.15600293132371695
32 53 0.10487056684719546
32 63 0.20727560796952899
32 36 0.12695724486826732
32 31 0.14248597840605262
32 69 0.12466724340412116
32 22 0.09087863521330479
32 57 0.09021791573561488
32 35 0.19800141836841106
32 28 0.1322243109254407
32 49 0.10871230086281963
32 44 0.14181677839454013
32 37 0.13210936963724684
32 50 0.12876381368802714
32 34 0.12334148804318501
32 23 0.11809062790218726
32 41 0.127401039993731
32 24 0.11762873555283367
32 45 0.10508011590240618
32 54 0.1139848156135344
32 48 0.07963841250331603
32 62 0.17928037064540134
32 67 0.1224830082177082
32 30 0.09426099133857506
32 27 0.14260351274130684
32 25 0.10998023317958931
32 40 0.12535896577911823
32 39 0.09420691936035323
32 61 0.09567255070889169
32 66 0.1884051991358276
32 26 0.09665498446600661
32 51 0.10957451928200587
32 64 0.13842713204385318
32 21 0.10446978936223782
32 47 0.1105565022604964
32 33 0.14610165688769997
32 55 0.12535474541315414
32 43 0.1347020172824636
32 42 0.14986457544344778
32 65 0.16809442143548056
32 59 0.12876251769386685
32 20 0.1094356030291843
32 52 0.1056364371979235
32 58 0.11941642777242492
32 38 0.09755989942540715
32 68 0.1714090831099626
32 46 0.09896841816935499
32 29 0.10671735052601465
60 56 0.18416378054465055
60 53 0.13691744929128477
60 63 0.1550732836830403
60 36 0.14368084978128404
60 31 0.09709612028997469
60 69 0.10174289480830069
60 22 0.09458870642043811
60 57 0.08908884421010223
60 35 0.18206815240134563
60 28 0.1388393584419054
60 49 0.10975245646949368
60 44 0.11279203430731678
60 37 0.10822112251904091
60 50 0.08627964007683903
60 34 0.12131975880657694
60 23 0.12387657614044938
60 41 0.10184233837947682
60 24 0.08173975081769239
60 45 0.10235142580447977
60 54 0.09155437618600588
60 48 0.07235270190151925
60 62 0.11439016018980924
60 67 0.11123931652409672
60 30 0.08325675008547993
60 27 0.11166733779788393
60 25 0.12029922497647381
60 40 0.15350776737482025
60 39 0.10251430506335275
60 61 0.08831312162321658
60 66 0.169055340765134
60 26 0.1242531302636786
60 51 0.09615523368174701
60 64 0.10087691659676863
60 21 0.09700990705364482
60 47 0.08487017072596542
60 33 0.1215271231709045
60 55 0.12020106441486883
60 43 0.09501865985373924
60 42 0.22127332779894043
60 65 0.1294860089095727
60 59 0.1421519691954853
60 20 0.12564349416149537
60 52 0.12156484433215774
60 58 0.11930845832157347
60 38 0.11218885918070565
60 68 0.12729856118266203
60 46 0.09714327037294354
60 29 0.11413355966404469
56 53 0.12973699187333704
56 63 0.14601835764177296
56 36 0.2505817833174265
56 31 0.11556721711238846
56 69 0.10243927288214881
56 22 0.1135287739349859
56 57 0.10019153320719242
56 35 0.19836180002089726
56 28 0.14046568844165785
56 49 0.09429156102369189
56 44 0.1145926132301679
56 37 0.12549410225406854
56 50 0.10258473310536173
56 34 0.1081319019775738
56 23 0.11950153149578593
56 41 0.1178269060624525
56 24 0.09953973628025886
56 45 0.09961554266221824
56 54 0.07502180342000843
56 48 0.08771568793722002
56 62 0.14292777951622807
56 67 0.11473127326946095
56 30 0.11772874701381814
56 27 0.140176718160909
56 25 0.12448425367457339
56 40 0.15011313482267805
56 39 0.1082907163934257
56 61 0.10301299623083084
56 66 0.17012384172839023
56 26 0.12719365250301382
56 51 0.12821871722759293
56 64 0.11618341254205408
56 21 0.10439399493095561
56 47 0.12350318591738076
56 33 0.1320752738958163
56 55 0.1076254222577763
56 43 0.12269086945073891
56 42 0.12055072523071354
56 65 0.11944350418509012
56 59 0.1355813567912901
56 20 0.10754016339903677
56 52 0.12560634729964254
56 58 0.12422541230148443
56 38 0.11626120884901038
56 68 0.10485265723956093
56 46 0.10745236657704088
56 29 0.13275521267114143
53 63 0.13225589777249835
53 36 0.1656993795704327
53 31 0.11764584976895878
53 69 0.09448697955428417
53 22 0.15773327227879505
53 57 0.09772143186093031
53 35 0.15960579123505425
53 28 0.10585424219480435
53 49 0.11213705336428491
53 44 0.11573729560569507
53 37 0.11150529227383446
53 50 0.10577935592147762
53 34 0.09072579439969766
53 23 0.11316290318669299
53 41 0.12077843115823506
53 24 0.10019546684957524
53 45 0.09639243925453855
53 54 0.09747028720418714
53 48 0.12616309079220533
53 62 0.14843965861739364
53 67 0.10574708230518547
53 30 0.11075265079126896
53 27 0.14265500482883536
53 25 0.09076770584294627
53 40 0.11353980821078287
53 39 0.1370407834760126
53 61 0.09931888699897037
53 66 0.10686067391519159
53 26 0.09778507492340596
53 51 0.15982796840850844
53 64 0.14113947302727345
53 21 0.10380118784073804
53 47 0.12618832663734983
53 33 0.1489486087186487
53 55 0.12009945197822088
53 43 0.11182907714230286
53 42 0.14226863459020173
53 65 0.1292071458286478
53 59 0.14096991755219188
53 20 0.12558252592089414
53 52 0.11513253642832127
53 58 0.10633502095220146
