a1 a2 weight
67 27 0.5443511758156893
67 60 0.5772474385245924
67 35 0.6059062767074748
67 39 0.5999428748696174
67 26 0.6591836063510007
67 44 0.5234756422042887
67 64 2.1688074581551486
67 69 1.0771906685814625
67 59 0.7332569034295114
67 55 0.39222631153172455
67 32 0.29814546811613574
67 34 1.0751146909673708
67 53 4.642800826357092
67 46 0.8844148993078035
67 37 0.758708906640959
67 50 0.6259802572217964
67 38 1.0195632612234018
67 21 1.3865033155473396
67 29 1.1014817876474807
67 41 0.48163116737921696
67 58 2.3009820748895313
67 40 2.8356088010018836
67 49 1.1299494011675555
67 28 0.681806772937856
67 51 0.5462743739796576
67 52 0.7115753948770943
67 54 0.6726470833634228
67 48 0.37108379868333885
67 47 0.6059062767074748
67 24 0.514013464601115
67 45 1.0998450667793471
67 36 0.5273939142611831
67 43 0.6259802572217964
67 61 1.1299494011675555
67 66 0.6059062767074748
67 23 0.3945313387532699
67 56 0.8943881092628214
67 68 1.4365669561496563
67 63 0.3924306361545486
67 25 0.938828695866119
67 33 1.0478596572000938
67 22 5.256175042373196
67 31 1.4365669561496563
67 65 0.45338514866528384
67 42 0.5772474385245924
67 30 0.7192876691213892
67 62 1.0617969498378441
67 57 0.6059062767074748
67 20 4.106890923680269
27 60 0.8725061118698284
27 35 1.2702653706986287
27 39 0.8223063871756241
27 26 0.5304733852260047
27 44 0.9549954845889816
27 64 0.8600863896937676
27 69 0.5305542398333335
27 59 1.5720866347508515
27 55 0.6058683968884089
27 32 0.5643603063574114
27 34 0.530050133649446
27 53 0.7648944948664403
27 46 0.5524177925866198
27 37 0.43965528497098616
27 50 0.4391690422164911
27 38 0.7729527251338807
27 21 0.5960472006620159
27 29 1.1229742084760332
27 41 0.8243381544166319
27 58 0.718867099370453
27 40 0.9688129287625113
27 49 0.7635693215313206
27 28 0.5867837549463492
27 51 1.0336999152498891
27 52 1.8445104607455036
27 54 1.1105828199011065
27 48 0.8011784947067803
27 47 1.2702653706986287
27 24 1.5618357427047491
27 45 3.55384341845801
27 36 0.9681172500616638
27 43 0.49452612057098366
27 61 0.6391702280510662
27 66 1.2702653706986287
27 23 0.5534121122162237
27 56 3.923112435483279
27 68 1.2702653706986287
27 63 0.3098129448522483
27 25 0.6152701178955892
27 33 2.716721766732566
27 22 3.55384341845801
27 31 1.0837300359980184
27 65 0.9653161255868181
27 42 0.8725061118698284
27 30 1.50924464252122
27 62 0.9681172500616638
27 57 0.7715995077856871
27 20 12.54128818749948
60 35 1.0512020419760506
60 39 1.1792299309523524
60 26 0.44771753209632015
60 44 0.4080719100256785
60 64 1.2441103723206344
60 69 0.49339595739910114
60 59 0.9201376970208837
60 55 0.30858714412619637
60 32 0.38700636478810374
60 34 0.44870324001551515
60 53 1.0646348835464028
60 46 0.5785084326916883
60 37 0.46203249093020027
60 50 0.3176505832407156
60 38 0.5837081807034886
60 21 0.4401684415365917
60 29 0.3651345407227642
60 41 1.1412064207692565
60 58 0.6390484000212041
60 40 1.062633835131574
60 49 0.5254096784317001
60 28 0.6567049942752184
60 51 0.421794660330209
60 52 2.2172153164388235
60 54 1.2697842862275408
60 48 0.9107785809485666
60 47 1.0512020419760506
60 24 1.3414492806414622
60 45 1.0998450667793471
60 36 0.7111287201656498
60 43 0.40965434628906733
60 61 1.062633835131574
60 66 6.10625228447394
60 23 1.0663192006192654
60 56 1.0512020419760506
60 68 6.10625228447394
60 63 0.38398276081089766
60 25 0.3881107228005925
60 33 1.2697842862275408
60 22 5.256175042373196
60 31 3.3414807518114613
60 65 1.170304454791517
60 42 1.2697842862275408
60 30 3.069797700345602
60 62 0.8881110293460207
60 57 0.5831061527343723
60 20 4.106890923680269
35 39 1.0403639572752745
35 26 0.9108450036038883
35 44 1.2622505893456437
35 64 0.8600863896937676
35 69 0.6135226121252346
35 59 2.623242516846322
35 55 0.4729025967130347
35 32 0.5869725614995353
35 34 0.9095978729528302
35 53 0.950136643410147
35 46 0.9775199555601004
35 37 0.6723673816507915
35 50 0.6712308339669455
35 38 0.9626023875184709
35 21 1.1229742084760332
35 29 0.6213268102644129
35 41 1.0436182893600308
35 58 0.8801359882315704
35 40 1.2865023139824512
35 49 1.2865023139824512
35 28 0.611267567853081
35 51 1.4034908645331265
35 52 3.481171531911421
35 54 8.833841069605123
35 48 0.8475288864380442
35 47 99999.99999999999
35 24 0.9055107686341138
35 45 1.3414492806414622
35 36 4.069910362409296
35 43 0.6712308339669455
35 61 1.2865023139824512
35 66 99999.99999999999
35 23 0.9806377244796458
35 56 99999.99999999999
35 68 99999.99999999999
35 63 0.40974756490778924
35 25 0.6152701178955892
35 33 8.833841069605123
35 22 37.7417672778025
35 31 7.37942305226235
35 65 1.0334106364595843
35 42 2.7863170847205367
35 30 2.452823312202681
35 62 4.069910362409296
35 57 1.3094632232708718
35 20 12.54128818749948
39 26 0.41695402751260646
39 44 0.5442739030094321
39 64 0.8705162125445242
39 69 0.3878644469773506
39 59 0.7714570824599869
39 55 0.38061346430433574
39 32 0.36380415763077534
39 34 0.34962067740818753
39 53 1.1073608174502079
39 46 0.38374794076646246
39 37 0.30786869706884146
39 50 0.3260289403970732
39 38 0.5963229414317062
39 21 0.34441715949193064
39 29 0.3523636304988756
39 41 1.9657061016470403
39 58 0.5236196502269251
39 40 0.9612438472709323
39 49 0.4105740678005519
39 28 0.4641766976426669
39 51 0.568962982946537
39 52 1.8172665506975862
39 54 0.7046552981315688
39 48 0.5435510332923219
39 47 0.6317557763048018
39 24 0.9170787678675114
39 45 0.9915915112577659
39 36 0.43792249760597346
39 43 0.42369622514121125
39 61 0.6358668944527154
39 66 1.2572846810963771
39 23 0.5953807586619158
39 56 0.9518798724205478
39 68 1.2572846810963771
39 63 0.3962934299470843
39 25 0.5470926125187892
39 33 1.1276548601531622
39 22 3.454073515914507
39 31 1.2572846810963771
39 65 0.7991599353013478
39 42 0.6006622025933155
39 30 1.8684293429889565
39 62 0.49918153114240565
39 57 0.4261572139841749
39 20 2.9175442193030303
26 44 0.8348573176432782
26 64 5.293767478381762
26 69 2.1001741039491986
26 59 0.720800257472512
26 55 0.39679798162995544
26 32 0.5443511758156893
26 34 1.102468649413806
26 53 3.0825823913943933
26 46 2.055836271046595
26 37 1.1865763911279863
26 50 2.8356088010018836
26 38 0.5032074390562192
26 21 5.293767478381762
26 29 0.7056529014641958
26 41 0.8943881092628214
26 58 3.0992040886121908
26 40 2.8356088010018836
26 49 2.8356088010018836
26 28 1.1014817876474807
26 51 0.8943881092628214
26 52 0.7115753948770943
26 54 0.9190429951029996
26 48 0.48726342788391364
26 47 0.7988209739444088
26 24 0.597624028411542
26 45 1.1328452166844705
26 36 0.6144988985346539
26 43 2.055836271046595
26 61 2.8356088010018836
26 66 0.8943881092628214
26 23 0.528507213656368
26 56 0.7988209739444088
26 68 6.10625228447394
26 63 0.7672332987028134
26 25 1.6079186576524762
26 33 0.9190429951029996
26 22 6.10625228447394
26 31 3.3414807518114613
26 65 0.5528543167398722
26 42 0.9190429951029996
26 30 0.7977122938714057
26 62 6.10625228447394
26 57 0.496153165039982
26 20 4.106890923680269
44 64 0.8600863896937676
44 69 0.6135226121252346
44 59 1.9418617833914198
44 55 0.7132152462470422
44 32 0.6563852741524652
44 34 0.4670750145448562
44 53 0.950136643410147
44 46 0.5920324690878197
44 37 0.39543213526288284
44 50 0.7635693215313206
44 38 0.8527965427196732
44 21 0.7028247375510025
44 29 0.47198345589887547
