diversityTrend,id,initVariability,intelligibility,languageDiversity,languageSize,memoryImpedance,mutationRate,populationSize,semanticSize,smoothedDiversity,smoothedIntelligibility,understandingThreshold,wanderingRadius
0.015805636233461737,0,0.1,0.94,15.558320112062246,161.0,0.05,0.3,50.0,20.0,15.000801434101136,0.9325999999999997,0.1,0.0
0.008949582628905673,0,0.1,0.92,10.30426378573001,160.0,0.05,0.3,50.0,20.0,9.534320921306678,0.9441999999999997,0.1,0.0
0.015387037124098193,0,0.1,0.94,14.708930834972849,165.0,0.05,0.3,50.0,20.0,13.84469113826351,0.9373999999999991,0.1,0.0
0.013713182239153607,0,0.1,0.88,14.394513542449053,159.0,0.05,0.3,50.0,20.0,13.603880300867694,0.9519999999999998,0.1,0.0
0.01577796099218518,0,0.1,0.96,13.704011072950935,154.0,0.05,0.3,50.0,20.0,14.671171725043083,0.8914000000000005,0.1,0.0
0.014230461666456395,0,0.1,1.0,13.173885278279151,145.0,0.05,0.3,50.0,20.0,13.864903203563818,0.9101999999999992,0.1,0.0
0.010016745029849814,0,0.1,0.94,11.947465564375337,167.0,0.05,0.3,50.0,20.0,11.060652070814529,0.9635999999999987,0.1,0.0
0.009597948669590994,0,0.1,0.92,10.66672789726395,160.0,0.05,0.3,50.0,20.0,10.400588150515926,0.9256000000000006,0.1,0.0
0.01283270070809332,0,0.1,0.92,12.91921879975683,168.0,0.05,0.3,50.0,20.0,12.280999414092499,0.9573999999999998,0.1,0.0
0.011312542446417573,0,0.1,0.92,11.97834763983799,157.0,0.05,0.3,50.0,20.0,10.972716966575216,0.9553999999999994,0.1,0.0
0.012772351102542524,0,0.1,0.86,13.385131705748018,167.0,0.05,0.3,50.0,20.0,13.335804590116016,0.9153999999999991,0.1,0.0
0.016680843659111388,0,0.1,0.86,18.814981261788354,180.0,0.05,0.3,50.0,20.0,17.219736347571082,0.9154000000000003,0.1,0.0
0.01808222195505216,0,0.1,0.92,16.11378844477769,168.0,0.05,0.3,50.0,20.0,15.823801841041705,0.9314,0.1,0.0
0.014701572433893074,0,0.1,0.92,13.951094955026356,190.0,0.05,0.3,50.0,20.0,13.781049467142877,0.9263999999999999,0.1,0.0
0.012153250877149552,0,0.1,0.86,10.356442792193592,168.0,0.05,0.3,50.0,20.0,10.122880766431,0.9487999999999991,0.1,0.0
0.014403905294874604,0,0.1,0.94,14.208602592165136,177.0,0.05,0.3,50.0,20.0,13.154891192705948,0.9348000000000002,0.1,0.0
0.011140293341039043,0,0.1,0.9,12.766857643249594,154.0,0.05,0.3,50.0,20.0,12.25942956871185,0.9436000000000001,0.1,0.0
0.012148468476135373,0,0.1,0.96,14.200762930245826,160.0,0.05,0.3,50.0,20.0,13.306535811847818,0.9123999999999992,0.1,0.0
0.013543296364914269,0,0.1,0.92,15.3140833494243,174.0,0.05,0.3,50.0,20.0,14.114870982219053,0.9216000000000001,0.1,0.0
0.010892446669997979,0,0.1,0.92,12.876907605226315,176.0,0.05,0.3,50.0,20.0,11.9994841645386,0.9521999999999999,0.1,0.0
0.018079900410273367,0,0.1,0.94,16.470037703020246,162.0,0.05,0.3,50.0,20.0,16.826357045727892,0.9409999999999998,0.1,0.0
0.011991830009702826,0,0.1,0.92,11.665874398734992,180.0,0.05,0.3,50.0,20.0,11.098018007890897,0.9739999999999988,0.1,0.0
0.013984100405345793,0,0.1,0.98,13.509954881087582,161.0,0.05,0.3,50.0,20.0,13.018130630708201,0.9578000000000004,0.1,0.0
0.017043170208390822,0,0.1,0.94,16.600377615787018,184.0,0.05,0.3,50.0,20.0,15.714063192707897,0.9203999999999991,0.1,0.0
0.012143115481632584,0,0.1,0.96,11.95937900227087,171.0,0.05,0.3,50.0,20.0,12.126895145065216,0.9445999999999988,0.1,0.0
0.00790291158846695,29,0.1,1.0,9.632316941648781,123.0,0.5,0.3,50.0,20.0,8.449819964650903,0.9919999999999999,0.2,0.0
0.011930653145263323,29,0.1,1.0,12.718183948742288,143.0,0.5,0.3,50.0,20.0,12.851076448352194,0.9992,0.2,0.0
0.012938697358288113,29,0.1,1.0,12.339121064572838,139.0,0.5,0.3,50.0,20.0,12.033082867288783,0.9975999999999999,0.2,0.0
0.010725107274457746,29,0.1,1.0,11.456210087833428,124.0,0.5,0.3,50.0,20.0,11.163131296338996,0.9959999999999998,0.2,0.0
0.010471867697224076,29,0.1,1.0,10.381525768343034,117.0,0.5,0.3,50.0,20.0,10.34565211778713,0.9943999999999997,0.2,0.0
0.008487493886365582,29,0.1,1.0,9.892158711729348,133.0,0.5,0.3,50.0,20.0,9.455523649490752,0.9971999999999998,0.2,0.0
0.01194026752055277,29,0.1,0.98,13.50978922515263,137.0,0.5,0.3,50.0,20.0,13.1921368520105,0.9926,0.2,0.0
