a1 a2 weight
46 66 0.10344704688256431
46 47 0.12593932034359773
46 53 0.1175250074934641
46 57 0.1726817662109968
46 54 0.1287560625651593
46 59 0.13157959114319223
46 56 0.12162585786836519
46 35 0.1498706431524389
46 67 0.13530881531065528
46 21 0.1415895490276151
46 30 0.12885953175479553
46 39 0.17145570437227542
46 40 0.1333861051853003
46 24 0.1118812332319773
46 26 0.11780549121817922
46 61 0.10944331429576347
46 52 0.11183354948985988
46 64 0.12280019344244981
46 41 0.15521255086207095
46 49 0.16652424743845382
46 28 0.13371322810392028
46 43 0.12023288623532348
46 27 0.1192504181986973
46 50 0.11810578302754073
46 68 0.1083166512248787
46 42 0.14498047049053475
46 37 0.13943751874307705
46 60 0.1516026788615204
46 38 0.13013273058970465
46 34 0.1343500501921801
46 32 0.14902661836253758
46 51 0.12625764230239614
46 20 0.16576054888890657
46 31 0.14795597175519085
46 63 0.12674588972170817
46 25 0.10328177248074415
46 44 0.169895543383239
46 55 0.13150336600496573
46 36 0.116729586956283
46 48 0.13255014238243568
46 65 0.1285527401353103
46 69 0.10513744384862
46 29 0.15113155935332998
46 45 0.12788076322962866
46 33 0.13979809446088415
46 62 0.10641961439272792
46 23 0.11583132948338963
46 22 0.14684937620860586
46 58 0.12024802886662536
66 47 0.20259321419503942
66 53 0.16185383733462638
66 57 0.35371705459098807
66 54 0.17056903224700656
66 59 0.3416856048704526
66 56 0.19769681815674625
66 35 0.2290927380803915
66 67 0.18563180687875705
66 21 0.29348703466383935
66 30 0.26339195164043
66 39 0.28533282357228984
66 40 0.1449845291784181
66 24 0.1990419495901112
66 26 0.20756091908311664
66 61 0.16068776406851687
66 52 0.24971058389344528
66 64 0.3041075433442822
66 41 0.18389616660029257
66 49 0.3162146140231871
66 28 0.20921340421300896
66 43 0.18086909968603895
66 27 0.17467472038395446
66 50 0.1405100029031153
66 68 0.20466149947041198
66 42 0.23863869685406758
66 37 0.1779158638990787
66 60 0.41389829598064176
66 38 0.2894690013104571
66 34 0.26521855607412376
66 32 0.28234541268834457
66 51 0.2046515273796834
66 20 0.4143251114373537
66 31 0.3055852852758824
66 63 0.18636062432686903
66 25 0.1949890435579612
66 44 0.18133990296720662
66 55 0.1876164334951147
66 36 0.19839252026065946
66 48 0.24433527204219516
66 65 0.22636442031371945
66 69 0.4332955418583555
66 29 0.2894297326196385
66 45 0.20641485818131683
66 33 0.1671067957784958
66 62 0.208057981019725
66 23 0.14936166121300218
66 22 0.18057723073867765
66 58 0.4534641210771231
47 53 0.18219865557169818
47 57 0.16338183393122027
47 54 0.1263273975218507
47 59 0.16445221136657387
47 56 0.12465929247457043
47 35 0.1472028305097118
47 67 0.26140402941895136
47 21 0.20552864117850927
47 30 0.16635003526849487
47 39 0.17146205908218357
47 40 0.19625972606776892
47 24 0.13464349222465927
47 26 0.19876773549463436
47 61 0.15184349883058496
47 52 0.14843744150213858
47 64 0.3497576188551617
47 41 0.16194983154969447
47 49 0.2667313539285657
47 28 0.243613230386939
47 43 0.20587667848707433
47 27 0.11191902888637155
47 50 0.11857173347711852
47 68 0.13219954857897145
47 42 0.6580877861496591
47 37 0.16569090094782257
47 60 0.20951164827256727
47 38 0.20887674537101744
47 34 0.21787109742176425
47 32 0.1917530854258477
47 51 0.1818933263060129
47 20 0.28174877309989677
47 31 0.1651330396297833
47 63 0.2026497132318894
47 25 0.2212263577161797
47 44 0.16614102695129404
47 55 0.21121741118666637
47 36 0.13769675290729178
47 48 0.1808150634888121
47 65 0.16849653211597995
47 69 0.18666130852257598
47 29 0.20394063027092493
47 45 0.1688213364207003
47 33 0.13778323760129685
47 62 0.1508371853886477
47 23 0.13864152023155735
47 22 0.14711285214982722
47 58 0.12711410654887115
53 57 0.22161739959142976
53 54 0.1706871900961657
53 59 0.1327984541163121
53 56 0.10655926695711844
53 35 0.14401191828788845
53 67 0.12001203659492586
53 21 0.1450746763474386
53 30 0.14981690768642542
53 39 0.1892110483836469
53 40 0.1093293694264956
53 24 0.1907959596093785
53 26 0.14892026453382254
53 61 0.13434785554719067
53 52 0.17257720108775232
53 64 0.18785903237606327
53 41 0.13703362293149413
53 49 0.13480041188091593
53 28 0.1848560628668759
53 43 0.16609408057639513
53 27 0.16988479955412686
53 50 0.13213589668151715
53 68 0.09745027508717266
53 42 0.22109893537692826
53 37 0.1346024834340007
53 60 0.14821880003769572
53 38 0.12091982132975183
53 34 0.1295896136163003
53 32 0.2609049497510574
53 51 0.18903099256677516
53 20 0.1406253852186549
53 31 0.11667494490074824
53 63 0.1340320766471112
53 25 0.1367684376791842
53 44 0.16932413991306147
53 55 0.1554482799095646
53 36 0.11735947674847481
53 48 0.1303922952508635
53 65 0.14197412711364227
53 69 0.16390071230783249
53 29 0.16839574735274948
53 45 0.12257623180403879
53 33 0.20323308236939452
53 62 0.10110918588118115
53 23 0.1197734832744876
53 22 0.152221875333574
53 58 0.16827103532696766
57 54 0.1273079819622777
57 59 0.13804543046907977
57 56 0.10481450169033031
57 35 0.14951501261384664
57 67 0.13066297703039548
57 21 0.1603718086891135
57 30 0.12186929827984345
57 39 0.22554596503197508
57 40 0.10821856804673691
57 24 0.12003258688922938
57 26 0.14567589023324415
57 61 0.10495990568898352
57 52 0.14633222544133542
57 64 0.20825561833564582
57 41 0.15004157844532642
57 49 0.16371216201078692
57 28 0.11517084965665607
57 43 0.1556034975736185
57 27 0.14112889653145666
57 50 0.10897831229864563
57 68 0.13961272814567763
57 42 0.18530269645150463
57 37 0.10784049173621785
57 60 0.12644379457595545
57 38 0.14120482088168682
57 34 0.15127042186966738
57 32 0.2289572203547588
57 51 0.15898808177911006
57 20 0.13032109438697967
57 31 0.11078397422865408
57 63 0.13235820417519953
57 25 0.11608341802817305
57 44 0.18047977127431086
57 55 0.15054394834994456
57 36 0.12438470893938953
57 48 0.14597861558768643
57 65 0.1593831307780403
57 69 0.11487244614860014
57 29 0.13205802286216764
57 45 0.1503977288778485
57 33 0.1902118473935456
57 62 0.12820080783636928
57 23 0.14085027243182108
57 22 0.12228879432231501
57 58 0.20937431151084349
54 59 0.13341038077302675
54 56 0.13744004102834628
54 35 0.1263925101844686
54 67 0.15922506364664066
54 21 0.19520597088959563
54 30 0.16247343008108292
54 39 0.19739610402780286
54 40 0.12428066090316743
54 24 0.12376562776650021
54 26 0.18137494445493385
54 61 0.11791656281898603
54 52 0.2829190947908337
54 64 0.14993720827964704
54 41 0.14515059974936687
54 49 0.15641970182692885
54 28 0.21878592061720353
54 43 0.13540182226465353
54 27 0.16880009145901267
54 50 0.09169685594334168
54 68 0.12495507869443065
54 42 0.12354538116434902
54 37 0.150440164289748
54 60 0.1601936726993899
54 38 0.1211102062969528
54 34 0.18111870787648152
54 32 0.2113207148414803
54 51 0.1754211034023119
54 20 0.2258402872632964
54 31 0.22224174771005656
54 63 0.15657617089750525
54 25 0.145968994413001
