Source;Target;Weight
21;100;0.4971536939
21;43;0.3845459736
21;94;0.3858042059
21;109;0.4453819787
21;77;0.3743534149
21;35;0.4453819787
21;89;0.6775856249
21;95;0.4011617719
21;92;0.5179936445
21;104;0.4355826981
21;28;0.3054002776
21;57;0.5124657808
21;105;0.6510549511
21;98;0.352178243
21;64;0.3866779445
21;87;0.5200804775
21;12;0.5075708665
21;93;0.4453819787
21;14;0.4297757775
21;78;0.6360069313
21;51;0.4899208946
21;59;0.3848933852
21;16;0.5075708665
21;82;0.167829662
21;60;0.6156833816
21;26;0.316282108
21;19;0.8076966031
21;76;0.597894967
21;53;0.5038174927
21;106;0.6360069313
21;58;0.4742082805
21;23;0.6360069313
107;71;0.8232419435
107;13;0.9272063944
107;110;0.8232419435
107;111;0.9089125628
107;73;0.8175613516
107;39;0.5752481781
107;47;0.8252716616
107;74;0.5558923238
107;84;0.8435654932
107;32;0.540314772
107;75;0.6937778658
107;80;0.7353565594
107;48;0.6864184242
107;103;0.8232419435
107;46;0.7462909494
107;88;0.8851441868
107;41;0.6937778658
107;38;0.9272063944
107;91;0.8232419435
107;56;0.8648206371
107;40;0.9272063944
107;20;0.9272063944
107;108;0.9272063944
107;68;0.8232419435
107;52;0.8435654932
107;83;0.8232419435
107;66;0.6812532243
107;31;0.9584213064
107;62;0.6941420728
107;96;0.7047122558
107;81;0.8232419435
107;86;0.5716383177
107;34;0.968785088
107;18;0.7658574354
107;85;0.8232419435
107;63;0.6812532243
107;25;0.6612173201
107;15;0.6812532243
107;49;0.7250358055
107;45;0.8435654932
107;24;0.8232419435
107;70;0.8648206371
107;67;0.6714121289
107;50;0.7658574354
107;102;0.6998712181
107;97;0.6483941558
107;55;0.9272063944
107;30;0.8232419435
107;99;0.968785088
107;65;0.9272063944
107;101;0.8232419435
107;54;0.8232419435
107;27;0.7170627277
107;69;0.5830470863
107;37;0.8648206371
107;72;0.8435654932
107;36;0.8232419435
107;33;0.8232419435
107;29;0.8435654932
107;17;0.6255473531
107;61;0.7112343136
107;79;0.6244302784
107;90;0.8232419435
107;22;0.6966167534
107;100;0.7047122558
107;43;0.8171473199
107;94;0.8232419435
107;109;0.8648206371
107;77;0.6363933577
107;35;0.8232419435
107;89;0.8435654932
107;95;0.8232419435
107;92;0.8232419435
107;104;0.6812532243
107;28;0.7483206675
107;57;0.7528130072
107;105;0.7250358055
107;98;0.6937778658
107;64;0.6937778658
107;87;0.8788767966
107;12;0.9089125628
107;93;0.8232419435
107;14;0.656382658
107;78;0.8435654932
107;51;0.8232419435
107;59;0.76275335
107;16;0.9089125628
107;82;0.8252716616
107;60;0.8232419435
107;26;0.6941420728
107;19;0.8747804052
107;76;0.8435654932
107;53;0.8435654932
107;106;0.8435654932
107;58;0.6817668424
107;23;0.8435654932
71;13;0.7438996967
71;110;0.8760891353
71;111;0.9321138489
71;73;0.7718585349
71;39;0.7520062345
71;47;0.7162835091
71;74;0.8380736641
71;84;0.7924482341
71;32;0.8224961124
71;75;0.7466250575
71;80;0.6144356189
71;48;0.6813947226
71;103;0.8678105614
71;46;0.7492808737
71;88;0.9163590988
71;41;0.8705359222
71;38;1
71;91;0.7438996967
71;56;1
71;40;0.8815035777
71;20;0.8179748951
71;108;0.8678105614
71;68;0.7438996967
71;52;0.8665234325
71;83;0.8815035777
71;66;0.6073254199
71;31;1
71;62;0.7669356784
71;96;0.7492808737
71;81;0.8678105614
71;86;0.3937460625
71;34;0.9501643337
71;18;0.7841696602
71;85;1
71;63;0.7395148585
71;25;0.6924322321
71;15;0.6073254199
71;49;0.7978294111
71;45;0.5417623732
71;24;0.8678105614
71;70;0.7438996967
71;67;0.6120162959
71;50;0.7841696602
71;102;0.6259434137
71;97;0.5476845772
71;55;0.8678105614
71;30;0.8179748951
71;99;0.8678105614
71;65;1
71;101;0.8678105614
71;54;0.9501643337
71;27;0.5465494678
71;69;0.5373442696
71;37;0.8678105614
71;72;0.9163590988
71;36;1
71;33;0.7493141391
71;29;0.9163590988
71;17;0.6567622652
71;61;0.7558029315
71;79;0.697223884
71;90;0.8678105614
71;22;0.6372209204
71;100;0.8814703123
71;43;0.8305010257
71;94;0.8678105614
71;109;0.8678105614
71;77;0.6547055825
71;35;0.8678105614
71;89;0.7978626765
71;95;0.6254032744
71;92;1
71;104;0.8580112808
71;28;0.72994326
71;57;0.7558029315
71;105;0.7978294111
71;98;0.6885108173
71;64;0.8207002559
71;87;0.8194809636
71;12;0.9321138489
71;93;0.8678105614
71;14;0.8331407145
71;78;0.9163590988
71;51;0.8262534689
71;59;0.8073219679
71;16;0.9321138489
71;82;0.5923726444
71;60;1
71;26;0.6347462398
71;19;0.9163590988
71;76;0.9163590988
71;53;0.7841696602
71;106;0.9163590988
71;58;0.8585248989
71;23;0.9163590988
13;110;0.8960355491
13;111;0.8271312544
13;73;0.7264537133
13;39;0.6099298193
13;47;0.8411800904
13;74;0.5974710174
13;84;0.8709542771
13;32;0.5746006083
13;75;0.7211666497
13;80;0.759278614
13;48;0.6642148887
13;103;0.8579235848
13;46;0.7702130041
13;88;0.9163590988
13;41;0.759278614
13;38;0.9618880357
13;91;0.798345812
13;56;0.8506307275
13;40;0.8433916134
13;20;0.9428714763
13;108;1
13;68;0.8887426918
13;52;0.8284114682
13;83;0.7702462695
13;66;0.6282575503
13;31;0.9545951783
13;62;0.7669356784
13;96;0.7702130041
13;81;0.8887426918
13;86;0.4878235367
13;34;0.9501643337
13;18;0.8709542771
13;85;0.8960355491
13;63;0.590145586
13;25;0.5874496376
13;15;0.590145586
13;49;0.7978294111
13;45;0.7524578549
13;24;0.8506307275
13;70;0.8506307275
13;67;0.6988009128
13;50;0.8782471345
13;102;0.6819026566
13;97;0.6643025846
13;55;0.9545951783
13;30;0.8389070255
13;99;0.9927071427
13;65;0.9927071427
13;101;0.8887426918
13;54;0.8080879185
13;27;0.6986853203
13;69;0.5373442696
13;37;0.8887426918
13;72;0.9090662415
13;36;0.8506307275
13;33;0.6725565324
13;29;0.9090662415
13;17;0.6113574435
13;61;0.7386230975
13;79;0.5922412895
13;90;0.8506307275
13;22;0.6717206219
13;100;0.7702130041
13;43;0.8514331561
13;94;0.7910529546
13;109;0.8506307275
13;77;0.7796021637
13;35;0.8506307275
13;89;0.7905698192
13;95;0.7702462695
13;92;0.7910529546
13;104;0.7159348656
13;28;0.6845384383
13;57;0.7386230975
13;105;0.7524245894
13;98;0.7094429477
13;64;0.6190460679
13;87;0.9253292263
13;12;0.8867090272
13;93;0.8506307275
13;14;0.710127945
13;78;0.9090662415
13;51;0.8389070255
13;59;0.7901421339
13;16;0.8940018846
13;82;0.803068126
13;60;0.8960355491
13;26;0.7215308567
13;19;0.9090662415
13;76;0.8709542771
13;53;0.9090662415
13;106;0.9090662415
13;58;0.7472675907
13;23;0.9090662415
110;111;0.7762250033
110;73;0.6755474622
110;39;0.5436539114
110;47;0.6580844007
110;74;0.6678333053
110;84;0.820048026
110;32;0.7642970039
110;75;0.7742248495
110;80;0.6801473752
110;48;0.5850836498
110;103;0.6594582383
110;46;0.6910817652
110;88;0.74611874
110;41;0.8123368138
110;38;0.9559000719
110;91;0.7641328605
110;56;0.9036889272
110;40;0.6731512546
110;20;0.7597757866
110;108;0.6975702026
110;68;0.8096114529
110;52;0.6581711094
110;83;0.8233044693
110;66;0.5491263114
110;31;0.9036889272
110;62;0.7669356784
110;96;0.6910817652
110;81;0.8096114529
110;86;0.1853937393
110;34;0.7799239749
110;18;0.6878585874
110;85;0.8297596412
110;63;0.6432037857
110;25;0.5365433865
110;15;0.5110143471
110;49;0.6275890523
110;45;0.5693621652
110;24;0.7714994886
110;70;0.7714994886
110;67;0.5157052231
110;50;0.5758173371
110;102;0.6027714178
110;97;0.6133963335
110;55;0.7714994886
110;30;0.7597757866
110;99;0.8096114529
110;65;0.9418008915
110;101;0.8096114529
110;54;0.9060644056
110;27;0.5002199737
110;69;0.3671039108
110;37;0.8096114529
110;72;0.8581599904
110;36;0.9036889272
110;33;0.5934252935
110;29;0.8581599904
110;17;0.5604511924
110;61;0.6594918587
110;79;0.5413350384
110;90;0.7714994886
110;22;0.3692908245
110;100;0.8232712038
110;43;0.7723019172
110;94;0.7119217158
110;109;0.7714994886
110;77;0.596506474
110;35;0.7714994886
110;89;0.7396635681
110;95;0.6911150307
110;92;0.8441111544
110;104;0.8139113527
110;28;0.6336321872
110;57;0.6594918587
110;105;0.7015183383
110;98;0.6303117089
110;64;0.5527701599
110;87;0.7422335366
110;12;0.8358027761
110;93;0.7714994886
110;14;0.8081044321
110;78;0.8581599904
110;51;0.8919652252
110;59;0.7110108951
110;16;0.8880139208
110;82;0.6199724363
110;60;0.9940120362
110;26;0.538435167
110;19;0.8581599904
110;76;0.820048026
110;53;0.7259705518
110;106;0.8581599904
110;58;0.8003257904
110;23;0.8581599904
111;73;0.7649606073
111;39;0.5226474337
111;47;0.7841696602
111;74;0.7341092133
111;84;0.6670538841
111;32;0.7185316615
111;75;0.5172662567
111;80;0.510471168
111;48;0.5199220729
111;103;0.6384517606
111;46;0.6453164228
111;88;0.9163590988
111;41;0.7665714714
111;38;0.8746056501
111;91;0.6399352458
111;56;0.7706411992
111;40;0.8746056501
111;20;0.8678105614
111;108;0.8678105614
111;68;0.6399352458
111;52;0.7909647489
111;83;0.8960355491
111;66;0.6218573913
111;31;0.8746056501
111;62;0.7669356784
111;96;0.6453164228
111;81;0.7638461105
111;86;0.3868481348
111;34;1
111;18;0.6587753103
111;85;0.8960355491
111;63;0.62865248
111;25;0.6924322321
111;15;0.4964630414
111;49;0.7978294111
111;45;0.5348644455
111;24;0.6384517606
111;70;0.5145408959
111;67;0.486621946
111;50;0.6587753103
111;102;0.7185163147
111;97;0.6155707283
111;55;0.7424162115
111;30;0.7638461105
111;99;0.8678105614
111;65;1
111;101;0.7638461105
111;54;0.7706411992
111;27;0.510471168
111;69;0.6558406919
111;37;0.7638461105
111;72;0.9163590988
111;36;0.7706411992
111;33;0.7638461105
111;29;0.9163590988
111;17;0.5313679152
111;61;0.5264441307
111;79;0.697223884
111;90;0.6384517606
111;22;0.6372209204
111;100;0.7775058614
111;43;0.7265365748
111;94;0.7638461105
111;109;0.6384517606
111;77;0.6547055825
111;35;0.6384517606
111;89;0.9163590988
111;95;0.6399352458
111;92;0.8960355491
111;104;0.62865248
111;28;0.6724350612
111;57;0.5264441307
111;105;0.6724350612
111;98;0.6343820328
111;64;0.7665714714
111;87;0.8007267593
111;12;0.8746056501
111;93;0.6384517606
111;14;0.7104220593
111;78;0.9163590988
111;51;0.7721246844
111;59;0.5779631671
111;16;0.8746056501
111;82;0.5348644455
111;60;0.8960355491
111;26;0.5093518899
111;19;0.9163590988
111;76;0.7909647489
111;53;0.7841696602
111;106;0.9163590988
111;58;0.754560448
111;23;0.9163590988
73;39;0.3299845339
73;47;0.2921474088
73;74;0.4959826398
73;84;0.5543216606
73;32;0.4004744117
73;75;0.3246033568
73;80;0.1924139183
73;48;0.1532941714
73;103;0.5257195371
73;46;0.327259173
73;88;0.598301849
73;41;0.4485142216
73;38;0.6819427502
73;91;0.321877996
73;56;0.5779782994
73;40;0.8034521201
73;20;0.5479016894
73;108;0.5497533116
73;68;0.321877996
73;52;0.5964502268
73;83;0.6994876693
73;66;0.3453788351
73;31;0.6819427502
73;62;0.4488784286
73;96;0.4071898494
73;81;0.5257195371
73;86;0.2357639285
73;34;0.680091128
73;18;0.4661124104
73;85;0.5779782994
73;63;0.4775682737
73;25;0.3743749823
73;15;0.3453788351
73;49;0.4797721613
73;45;0.4637109156
73;24;0.5257195371
73;70;0.321877996
73;67;0.3610428482
73;50;0.4661124104
73;102;0.3639968289
73;97;0.1235484769
73;55;0.629683988
73;30;0.4439372385
73;99;0.5497533116
73;65;0.6819427502
73;101;0.4457888608
73;54;0.6560573535
73;27;0.0184489166
73;69;0.3793621357
73;37;0.4457888608
73;72;0.598301849
73;36;0.6579089757
73;33;0.5672982307
73;29;0.6782325254
73;17;0.3387050154
73;61;0.3762961167
73;79;0.3791666343
73;90;0.4457888608
73;22;0.3191636707
73;100;0.539379288
73;43;0.4267715676
73;94;0.4457888608
73;109;0.4457888608
73;77;0.3366483327
73;35;0.4457888608
73;89;0.6398805426
73;95;0.3634566896
73;92;0.5779782994
73;104;0.4359895801
73;28;0.3058071596
73;57;0.4694038942
73;105;0.4797721613
73;98;0.3144731608
73;64;0.4466625994
73;87;0.5014237138
73;12;0.5879084249
73;93;0.5257195371
73;14;0.4910496902
73;78;0.598301849
73;51;0.5321464887
73;59;0.5183436863
73;16;0.5079777485
73;82;0.168236544
73;60;0.5779782994
73;26;0.31668899
73;19;0.598301849
73;76;0.6782325254
73;53;0.4661124104
73;106;0.598301849
73;58;0.4365031982
73;23;0.598301849
39;47;0.5441301448
39;74;0.8380736641
39;84;0.6202948698
39;32;0.6503427481
39;75;0.703935771
39;80;0.5717463324
39;48;0.627771046
39;103;0.8678105614
39;46;0.6956571971
39;88;0.9163590988
39;41;0.8278466357
39;38;0.9063135133
39;91;0.65021321
39;56;0.8278466357
39;40;0.8815035777
39;20;0.6458215308
39;108;0.8678105614
39;68;0.5717463324
39;52;0.8665234325
39;83;0.7093502134
39;66;0.4351720556
39;31;0.8278466357
39;62;0.7669356784
39;96;0.6956571971
39;81;0.6956571971
39;86;0.5122757502
39;34;0.9501643337
39;18;0.6120162959
39;85;1
39;63;0.5673614942
39;25;0.6497429456
39;15;0.4351720556
39;49;0.9163590988
39;45;0.3696090089
39;24;0.6956571971
39;70;0.5717463324
39;67;0.4398629316
39;50;0.7841696602
39;102;0.4537900494
39;97;0.4940609006
39;55;0.6956571971
39;30;0.6458215308
39;99;0.6956571971
39;65;0.8278466357
39;101;0.6956571971
39;54;0.856477847
39;27;0.6760135456
39;69;0.6558739573
39;37;0.6956571971
39;72;0.7442057345
39;36;0.8278466357
39;33;0.5771607748
39;29;0.7442057345
39;17;0.6031385886
39;61;0.5836495672
39;79;0.6545345975
39;90;0.6956571971
39;22;0.6372209204
39;100;0.8278466357
39;43;0.6583476614
39;94;0.6956571971
39;109;0.6956571971
39;77;0.6120162959
39;35;0.6956571971
39;89;0.6257093122
39;95;0.4532499101
39;92;0.8278466357
39;104;0.7643247941
39;28;0.6763195834
39;57;0.5836495672
39;105;0.7442057345
39;98;0.6458215308
39;64;0.9501643337
39;87;0.6473275993
39;12;0.7599604846
39;93;0.6956571971
39;14;0.8579839155
39;78;0.7442057345
39;51;0.6541001046
39;59;0.6351686036
39;16;0.8384273622
39;82;0.4202192801
39;60;0.9063135133
39;26;0.4625928755
39;19;0.7442057345
39;76;0.7442057345
39;53;0.6120162959
39;106;0.7442057345
39;58;0.6863715346
39;23;0.7442057345
47;74;0.5974710174
47;84;0.8379771709
47;32;0.5818934656
47;75;0.6045486423
47;80;0.6426606066
47;48;0.7393938971
47;103;0.8579235848
47;46;0.7775058614
47;88;1
47;41;0.7665714714
47;38;0.9618880357
47;91;0.6744349472
47;56;0.8579235848
47;40;0.9618880357
47;20;1
47;108;1
47;68;0.7721246844
47;52;0.9618880357
47;83;0.8960355491
47;66;0.7540468299
47;31;0.9618880357
47;62;0.8505765796
47;96;0.7775058614
47;81;0.8960355491
47;86;0.6899608602
47;34;1
47;18;0.9618880357
47;85;0.8960355491
47;63;0.7159348656
47;25;0.594742495
47;15;0.7159348656
47;49;0.8814703123
47;45;0.8379771709
47;24;0.8579235848
47;70;0.7340127201
47;67;0.7897346714
47;50;0.9618880357
47;102;0.8076919362
47;97;0.6155707283
47;55;0.9618880357
47;30;0.8960355491
47;99;1
47;65;1
47;101;0.8960355491
47;54;0.8579235848
47;27;0.6426606066
47;69;0.739481593
47;37;0.8960355491
47;72;1
47;36;0.8579235848
47;33;0.798345812
47;29;1
47;17;0.702291202
47;61;0.7459159549
47;79;0.6301939258
47;90;0.8579235848
47;22;0.7553615231
47;100;0.7775058614
47;43;0.8587260134
47;94;0.798345812
47;109;0.8579235848
47;77;0.8705359222
47;35;0.8579235848
47;89;1
47;95;0.7721246844
47;92;0.798345812
47;104;0.7159348656
47;28;0.843358348
47;57;0.7459159549
47;105;0.843358348
47;98;0.7665714714
47;64;0.6688817342
47;87;0.9326220836
47;12;0.9618880357
47;93;0.8579235848
47;14;0.710127945
47;78;1
47;51;0.7721246844
47;59;0.7974349913
47;16;0.9618880357
47;82;0.8379771709
47;60;0.8960355491
47;26;0.8124646153
47;19;1
47;76;0.9618880357
47;53;1
47;106;1
47;58;0.754560448
47;23;1
74;84;0.2421605198
74;32;0.2971197665
74;75;0.1164066669
74;80;0.1545186312
74;48;0.1833657706
74;103;0.7935553219
74;46;0.289363886
74;88;0.4964060369
74;41;0.278429496
74;38;0.448248487
74;91;0.2647598494
74;56;0.3697816094
74;40;0.5033692278
74;20;0.3580579074
74;108;0.580046938
74;68;0.283982709
74;52;0.4084584062
74;83;0.3693278278
74;66;0.1474084322
74;31;0.4009965214
74;62;0.4951628623
74;96;0.3692945624
74;81;0.5765936136
74;86;0.0678704748
74;34;0.5302112717
74;18;0.2861407082
74;85;0.580046938
74;63;0.1092964679
74;25;0.1397538705
74;15;0.1092964679
74;49;0.3778763491
74;45;0.1236640975
74;24;0.5868300875
74;70;0.2458707447
74;67;0.1139873439
74;50;0.547063436
74;102;0.2010535386
74;97;0.0443475144
74;55;0.4497122858
74;30;0.3580579074
74;99;0.4078935737
74;65;0.4078935737
74;101;0.4078935737
74;54;0.6154612988
74;27;0.4304755163
74;69;0.1173912076
74;37;0.4078935737
74;72;0.3242526726
74;36;0.4497122858
74;33;0.2716380906
74;29;0.4041833489
74;17;0.0265438746
74;61;0.3377046558
74;79;0.0074277206
74;90;0.3697816094
74;22;0.5704059715
74;100;0.5064123641
74;43;0.4817296264
74;94;0.3102038366
74;109;0.3697816094
74;77;0.3319063966
74;35;0.3697816094
74;89;0.2057562503
74;95;0.1654862867
74;92;0.3989732001
74;104;0.3062597678
74;28;0.0997248694
74;57;0.2577739795
74;105;0.3047288223
74;98;0.2285938297
74;64;0.4747471286
74;87;0.3405156574
74;12;0.3818261347
74;93;0.4497122858
74;14;0.5175013253
74;78;0.3242526726
74;51;0.314077719
74;59;0.3892236922
74;16;0.3803623359
74;82;0.0943436924
74;60;0.4863604513
74;26;0.1367172878
74;19;0.3554675846
74;76;0.3660713846
74;53;0.3242526726
74;106;0.3242526726
74;58;0.2664184726
74;23;0.3242526726
84;32;0.5412845055
84;75;0.5893243154
84;80;0.4571348768
84;48;0.4001831157
84;103;0.5984191663
84;46;0.4680692668
84;88;0.822752844
84;41;0.5893243154
84;38;0.822752844
84;91;0.5865989546
84;56;0.7187883932
84;40;0.7160766335
84;20;0.6407277391
84;108;0.6905634054
84;68;0.5865989546
84;52;0.7729171777
84;83;0.6121121826
84;66;0.3261138131
84;31;0.822752844
84;62;0.6733294236
84;96;0.4798894785
84;81;0.5984191663
84;86;0.3001398077
84;34;0.7729171777
84;18;0.6905634054
84;85;0.7187883932
84;63;0.4583032517
84;25;0.5151850761
84;15;0.3261138131
84;49;0.7042231563
84;45;0.5838871949
84;24;0.5984191663
84;70;0.5865989546
84;67;0.5184100411
84;50;0.6905634054
84;102;0.3447318068
84;97;0.494348286
84;55;0.7023836171
84;30;0.5367632883
84;99;0.6905634054
84;65;0.822752844
84;101;0.5865989546
84;54;0.6807729386
84;27;0.3892487257
84;69;0.4437380148
84;37;0.5865989546
84;72;0.822752844
84;36;0.7306086049
84;33;0.479922744
84;29;0.8345730557
84;17;0.5631560104
84;61;0.6518384806
84;79;0.550636507
84;90;0.5865989546
84;22;0.5436146656
84;100;0.6120789171
84;43;0.5611096306
84;94;0.5865989546
84;109;0.5865989546
84;77;0.5610993277
84;35;0.5865989546
84;89;0.7042564217
84;95;0.4681025323
84;92;0.7187883932
84;104;0.5767996739
84;28;0.6363370052
84;57;0.4745913246
84;105;0.7042231563
84;98;0.4072992105
84;64;0.5394886491
84;87;0.6422338076
84;12;0.7666869046
84;93;0.5984191663
84;14;0.5637493193
84;78;0.822752844
84;51;0.6807729386
84;59;0.5379305727
84;16;0.7548666929
84;82;0.6226772543
84;60;0.7187883932
84;26;0.541139985
84;19;0.822752844
84;76;0.8345730557
84;53;0.6905634054
84;106;0.822752844
84;58;0.577313292
84;23;0.822752844
32;75;0.5056085093
32;80;0.5437204736
32;48;0.572567613
32;103;0.7589834518
32;46;0.6785657284
32;88;0.713454515
32;41;0.6676313384
32;38;0.7589834518
32;91;0.5754948142
32;56;0.7589834518
32;40;0.6404870296
32;20;0.7472597499
32;108;0.7970954162
32;68;0.6731845514
32;52;0.7488481179
32;83;0.6785989939
32;66;0.6785989939
32;31;0.7901983639
32;62;0.5640310946
32;96;0.6785657284
32;81;0.7970954162
32;86;0.2849189529
32;34;0.7472597499
32;18;0.6753425507
32;85;0.7970954162
32;63;0.6404870296
32;25;0.5151791446
32;15;0.6404870296
32;49;0.5949248272
32;45;0.4329352636
32;24;0.7589834518
32;70;0.6350725871
32;67;0.5031891864
32;50;0.6753425507
32;102;0.7619450528
32;97;0.4867687126
32;55;0.7589834518
32;30;0.7472597499
32;99;0.7970954162
32;65;0.7970954162
32;101;0.7970954162
32;54;0.7091477855
32;27;0.4758343225
32;69;0.476428405
32;37;0.7970954162
32;72;0.713454515
32;36;0.7589834518
32;33;0.5809092567
32;29;0.8851441868
32;17;0.5568128629
32;61;0.6469758219
32;79;0.396629563
32;90;0.7589834518
32;22;0.468816038
32;100;0.6785657284
32;43;0.7910007925
32;94;0.699405679
32;109;0.7589834518
32;77;0.5839904372
32;35;0.7589834518
32;89;0.5949580927
32;95;0.5546881291
32;92;0.699405679
32;104;0.7589834518
32;28;0.4889267118
32;57;0.6469758219
32;105;0.7285025348
32;98;0.6177956721
32;64;0.5201059349
32;87;0.7297174998
32;12;0.6910973007
32;93;0.7589834518
32;14;0.6111878121
32;78;0.713454515
32;51;0.6233488851
32;59;0.6984948583
32;16;0.6910973007
32;82;0.4835455348
32;60;0.7970954162
32;26;0.5259191302
32;19;0.9163590988
32;76;0.6753425507
32;53;0.713454515
32;106;0.713454515
32;58;0.655620315
32;23;0.713454515
75;80;0.8678105614
75;48;0.6813947226
75;103;0.8678105614
75;46;0.7492808737
75;88;0.9163590988
