Source;Target;Weight
39;107;0.3293436024
98;12;0.3293436024
98;107;0.3293436024
71;107;0.3293436024
87;68;0.3296823254
88;46;0.3302951844
82;99;0.3329872809
47;64;0.3340359336
67;12;0.3345091825
89;107;0.3351227764
87;58;0.3363782761
17;31;0.3376935103
17;32;0.3376935103
87;73;0.3385650209
25;12;0.3389179126
25;107;0.3389179126
107;77;0.343336862
24;81;0.3464251704
24;83;0.3479030361
24;20;0.3479030361
24;16;0.3479030361
24;35;0.3479030361
24;80;0.3479030361
61;48;0.3483610504
92;73;0.3504353077
34;58;0.3515206064
24;15;0.3519440806
24;59;0.3519440806
107;64;0.3525691518
61;76;0.3538976647
61;38;0.3538976647
61;90;0.3538976647
61;18;0.3538976647
61;63;0.3538976647
61;54;0.3538976647
61;85;0.3538976647
61;94;0.3538976647
61;43;0.3538976647
61;78;0.3538976647
61;96;0.3538976647
61;56;0.3538976647
61;91;0.3538976647
61;33;0.3538976647
61;40;0.3538976647
61;101;0.3538976647
61;62;0.3538976647
107;84;0.3543066735
107;35;0.3543066735
107;80;0.3543066735
88;43;0.3571888849
66;31;0.3576498902
66;32;0.3576498902
92;87;0.3606901459
87;83;0.3621183162
87;16;0.3621183162
57;16;0.3641311633
57;35;0.3641311633
57;80;0.3641311633
82;31;0.3648485468
82;32;0.3648485468
103;31;0.3648485468
103;32;0.3648485468
58;27;0.3669215683
82;51;0.3670791192
57;59;0.3681722079
24;100;0.3688598689
20;32;0.369490644
92;27;0.3701391502
95;51;0.3713987996
66;51;0.3713987996
67;55;0.3714038694
88;108;0.3727419025
24;111;0.3730592149
58;73;0.3733776455
25;27;0.3734468769
24;57;0.3747285532
58;71;0.377564928
39;58;0.3796678984
14;68;0.3798928936
82;12;0.3802239103
82;107;0.3802239103
103;12;0.3802239103
103;107;0.3802239103
61;44;0.3804546291
61;22;0.3804546291
92;15;0.3807825099
92;71;0.3807825099
24;103;0.381985089
24;23;0.3830309139
24;77;0.3830309139
87;100;0.383075149
87;89;0.383075149
82;92;0.3839356552
66;12;0.3845435907
66;107;0.3845435907
41;12;0.3845435907
41;107;0.3845435907
99;12;0.3845435907
99;107;0.3845435907
65;12;0.3845435907
65;107;0.3845435907
57;73;0.3850879961
88;30;0.3867462685
88;45;0.3867462685
60;107;0.3888143771
88;17;0.3891893308
25;58;0.3892422086
57;111;0.3892873422
51;73;0.3893335339
47;44;0.3901311671
47;109;0.3901311671
47;104;0.3901311671
47;16;0.3901311671
47;35;0.3901311671
47;80;0.3901311671
47;22;0.3901311671
24;61;0.3916173882
24;46;0.3916173882
24;29;0.3916173882
51;12;0.3919812033
51;107;0.3919812033
14;27;0.3925204125
51;74;0.3935208165
51;71;0.3935208165
58;89;0.3944807163
88;58;0.3946579683
86;73;0.3960700766
86;16;0.3962163146
20;12;0.3963843445
20;107;0.3963843445
92;100;0.3976982982
92;89;0.3976982982
24;21;0.3977186322
76;68;0.3979295334
86;107;0.398717746
14;73;0.3989764897
14;98;0.3991227277
14;83;0.3991227277
14;16;0.3991227277
57;23;0.3992590411
57;77;0.3992590411
45;16;0.3994303956
88;53;0.4013140816
73;35;0.4025850623
73;80;0.4025850623
34;27;0.4027727051
14;15;0.4031637722
14;71;0.4031637722
24;53;0.4046794282
87;46;0.4058326683
17;68;0.4074383975
92;93;0.4076762104
92;19;0.4076762104
107;32;0.4086643853
51;13;0.4104366048
51;100;0.4104366048
51;89;0.4104366048
34;31;0.4118764517
34;32;0.4118764517
25;47;0.4141048314
14;58;0.4145614339
82;27;0.4147528746
103;27;0.4147528746
39;47;0.4164192415
54;47;0.4164192415
39;68;0.4182924782
88;60;0.419359978
87;81;0.4196485249
60;23;0.4200717639
60;77;0.4200717639
14;100;0.4200795605
14;89;0.4200795605
92;46;0.4204558175
82;55;0.4209410618
87;20;0.4211263905
87;84;0.4211263905
87;35;0.4211263905
87;80;0.4211263905
95;55;0.4214382776
66;55;0.4214382776
41;55;0.4214382776
88;64;0.4224171524
88;81;0.4226768085
87;57;0.4234936333
24;48;0.4236178341
88;35;0.4241546741
88;80;0.4241546741
29;35;0.4241546741
29;80;0.4241546741
87;59;0.4251674351
14;84;0.4260164282
67;87;0.4266365729
24;87;0.4272501668
73;111;0.4277412412
88;59;0.4281957187
29;27;0.4281957187
24;72;0.4291544485
24;38;0.4291544485
24;90;0.4291544485
24;18;0.4291544485
24;63;0.4291544485
24;85;0.4291544485
24;94;0.4291544485
24;78;0.4291544485
24;96;0.4291544485
24;56;0.4291544485
24;33;0.4291544485
24;40;0.4291544485
24;101;0.4291544485
24;62;0.4291544485
60;64;0.4293040537
14;93;0.4300574728
14;19;0.4300574728
82;58;0.4305482063
103;58;0.4305482063
60;84;0.4310415754
60;35;0.4310415754
60;80;0.4310415754
25;68;0.431689253
24;108;0.4340641064
60;45;0.4342045722
51;15;0.4348268142
95;58;0.4348678867
66;58;0.4348678867
41;58;0.4348678867
99;58;0.4348678867
65;58;0.4348678867
25;73;0.4350616643
60;59;0.4350826199
67;27;0.4360855772
34;84;0.4362687208
24;27;0.4366991711
89;27;0.4366991711
51;87;0.4371869105
39;73;0.4373760743
54;73;0.4373760743
44;32;0.4374711374
39;83;0.4375223123
39;16;0.4375223123
54;16;0.4375223123
57;48;0.4398459613
26;12;0.4398790362
26;107;0.4398790362
98;31;0.4400237437
98;32;0.4400237437
54;12;0.4400237437
54;107;0.4400237437
71;32;0.4400237437
67;73;0.4425416544
14;46;0.4428370798
59;32;0.4439305607
57;78;0.4453825757
57;96;0.4453825757
57;56;0.4453825757
57;91;0.4453825757
57;33;0.4453825757
57;40;0.4453825757
57;101;0.4453825757
57;62;0.4453825757
89;32;0.4458029177
73;29;0.4462994145
67;15;0.4467289369
67;71;0.4467289369
88;106;0.4471168452
88;65;0.4471168452
61;65;0.4471885415
92;76;0.447349518
92;43;0.447349518
87;108;0.4482793865
57;81;0.4486994062
88;86;0.449310853
88;111;0.449310853
29;111;0.449310853
17;47;0.45166285
57;107;0.4521736282
87;53;0.4534445082
95;92;0.4553027661
66;92;0.4553027661
41;92;0.4553027661
99;92;0.4553027661
82;47;0.4554108291
103;47;0.4554108291
58;107;0.4562581762
45;81;0.4569606042
88;103;0.458236727
45;84;0.4584384699
45;35;0.4584384699
45;80;0.4584384699
39;100;0.4584791451
39;89;0.4584791451
54;89;0.4584791451
25;98;0.4586149595
25;83;0.4586149595
25;16;0.4586149595
88;23;0.4592825519
88;77;0.4592825519
79;99;0.4596898374
26;99;0.4596898374
14;50;0.4600984812
45;59;0.4624795145
25;71;0.4626560041
92;108;0.4629025356
76;73;0.4631108188
76;98;0.4632570568
76;83;0.4632570568
76;16;0.4632570568
67;100;0.4636447252
67;89;0.4636447252
60;57;0.4642962164
44;107;0.464364838
39;84;0.4644160128
71;84;0.4644160128
61;39;0.4645778061
61;49;0.4645778061
61;52;0.4645778061
61;110;0.4645778061
61;109;0.4645778061
87;43;0.4648407427
87;29;0.4648407427
76;12;0.4657584882
76;107;0.4657584882
17;27;0.4661636056
76;71;0.4672981013
39;19;0.4684570574
98;19;0.4684570574
77;32;0.4694757669
14;76;0.4697307804
14;43;0.4697307804
89;84;0.4701951868
46;12;0.4708242613
46;107;0.4708242613
59;107;0.4708242613
87;21;0.4709419867
95;47;0.4716192298
66;47;0.4716192298
17;73;0.4726196828
17;98;0.4727659208
17;83;0.4727659208
17;16;0.4727659208
82;68;0.4729952507
103;68;0.4729952507
66;68;0.4734924666
41;68;0.4734924666
99;68;0.4734924666
65;68;0.4734924666
95;68;0.4734924666
67;93;0.4736226375
67;19;0.4736226375
88;21;0.4739702703
51;57;0.4742621463
60;29;0.4747559275
17;12;0.4752673522
17;107;0.4752673522
51;108;0.4756408422
82;73;0.476367662
103;73;0.476367662
95;87;0.4766709812
66;87;0.4766709812
41;87;0.4766709812
99;87;0.4766709812
26;55;0.4767737231
17;71;0.4768069653
92;30;0.4769069015
92;45;0.4769069015
82;97;0.4770362953
95;97;0.4775335111
66;97;0.4775335111
25;93;0.4780313676
25;19;0.4780313676
88;105;0.478512386
88;104;0.478512386
92;17;0.4793499639
25;100;0.4795717924
25;89;0.4795717924
34;43;0.479983073
86;57;0.4809986889
39;46;0.4812366644
69;74;0.4826040952
36;74;0.4826040952
42;74;0.4826040952
24;64;0.4837393562
73;56;0.4838364747
73;91;0.4838364747
73;33;0.4838364747
73;101;0.4838364747
76;100;0.4842138896
76;89;0.4842138896
14;108;0.485283798
60;104;0.4853992872
95;27;0.4861199855
66;27;0.4861199855
41;27;0.4861199855
65;27;0.4861199855
67;46;0.4864022445
76;87;0.4877771398
34;73;0.488845767
107;111;0.4901429937
26;58;0.4902033322
54;58;0.4903480397
92;53;0.4914747147
79;31;0.4915511032
79;32;0.4915511032
26;31;0.4915511032
26;32;0.4915511032
30;32;0.4915511032
95;73;0.4925760627
66;73;0.4925760627
95;98;0.4927223006
95;83;0.4927223006
95;16;0.4927223006
66;98;0.4927223006
66;83;0.4927223006
66;16;0.4927223006
17;100;0.4937227536
17;89;0.4937227536
55;31;0.4941161962
55;32;0.4941161962
76;31;0.4941161962
84;32;0.4941161962
82;67;0.4949755514
41;31;0.495223732
41;32;0.495223732
99;31;0.495223732
99;32;0.495223732
65;31;0.495223732
65;32;0.495223732
74;12;0.4963694674
74;107;0.4963694674
92;107;0.4963694674
95;15;0.4967633452
95;71;0.4967633452
66;15;0.4967633452
66;71;0.4967633452
87;64;0.4979546364
31;27;0.4979607393
20;27;0.4979607393
14;87;0.4992881639
14;30;0.4992881639
14;45;0.4992881639
88;48;0.4998694722
82;98;0.4999209573
82;83;0.4999209573
82;16;0.4999209573
103;83;0.4999209573
103;16;0.4999209573
57;64;0.4999674835
58;23;0.5001279139
58;77;0.5001279139
45;29;0.502152822
25;46;0.5023293117
69;99;0.5035609281
70;99;0.5035609281
66;99;0.5035609281
36;99;0.5035609281
42;99;0.5035609281
28;99;0.5035609281
37;99;0.5035609281
50;99;0.5035609281
72;99;0.5035609281
67;50;0.5036636459
48;32;0.5038892886
82;15;0.5039620018
82;71;0.5039620018
103;71;0.5039620018
51;53;0.5042130213
20;73;0.5044168165
88;72;0.5054060865
88;38;0.5054060865
88;90;0.5054060865
88;18;0.5054060865
88;63;0.5054060865
88;54;0.5054060865
88;85;0.5054060865
88;94;0.5054060865
88;78;0.5054060865
88;96;0.5054060865
88;56;0.5054060865
88;91;0.5054060865
88;33;0.5054060865
88;40;0.5054060865
88;101;0.5054060865
88;62;0.5054060865
29;62;0.5054060865
60;48;0.5067563734
39;43;0.508130365
98;43;0.508130365
24;75;0.508439049
24;106;0.508439049
24;65;0.508439049
20;71;0.508604099
58;64;0.5093602036
92;60;0.5095206111
34;30;0.5095404565
34;45;0.5095404565
58;81;0.5096198597
87;27;0.5099225256
79;92;0.5106382116
26;92;0.5106382116
92;81;0.5128374415
67;76;0.5132959451
67;43;0.5132959451
95;13;0.5136791335
95;100;0.5136791335
95;89;0.5136791335
66;13;0.5136791335
66;100;0.5136791335
66;89;0.5136791335
14;53;0.513855977
58;45;0.5142607221
58;59;0.5151387699
82;84;0.5152963207
25;84;0.5152963207
103;84;0.5152963207
60;81;0.5156098182
51;68;0.5160838023
51;23;0.5160838023
51;77;0.5160838023
25;81;0.5161451682
17;46;0.5164802729
24;73;0.516993059
98;73;0.516993059
71;73;0.516993059
25;20;0.5176230339
25;35;0.5176230339
25;80;0.5176230339
25;43;0.5177046752
92;59;0.5183563518
14;107;0.5187507298
82;93;0.5193373653
82;19;0.5193373653
95;70;0.5196160012
95;84;0.5196160012
66;84;0.5196160012
41;84;0.5196160012
99;84;0.5196160012
65;84;0.5196160012
60;27;0.5198377105
25;57;0.5199902766
82;13;0.5208777901
82;100;0.5208777901
82;89;0.5208777901
103;100;0.5208777901
103;89;0.5208777901
15;12;0.5210098968
15;107;0.5210098968
46;58;0.5211485573
87;23;0.5216138792
87;77;0.5216138792
25;59;0.5216640785
39;57;0.5223046867
54;57;0.5223046867
87;65;0.5226543291
86;23;0.522820345
86;77;0.522820345
88;76;0.5231204349
95;93;0.5236570457
95;19;0.5236570457
66;93;0.5236570457
66;19;0.5236570457
41;93;0.5236570457
41;19;0.5236570457
39;108;0.5236833826
51;64;0.5253160921
20;89;0.5255198873
51;81;0.5255757481
17;58;0.5255916482
26;68;0.5288279121
67;108;0.5288489627
40;27;0.5294321354
51;79;0.5302166106
51;30;0.5302166106
51;45;0.5302166106
48;107;0.5307829891
51;93;0.5310946583
51;19;0.5310946583
51;27;0.5310946583
31;84;0.531456755
14;60;0.5319018734
86;81;0.5323122908
86;35;0.5337901564
86;80;0.5337901564
45;48;0.534153268
14;64;0.5349590479
14;81;0.5352187039
45;64;0.5352667157
69;31;0.5354221939
69;32;0.5354221939
70;31;0.5354221939
70;32;0.5354221939
36;31;0.5354221939
36;32;0.5354221939
97;31;0.5354221939
97;32;0.5354221939
42;31;0.5354221939
42;32;0.5354221939
28;31;0.5354221939
28;32;0.5354221939
37;31;0.5354221939
37;32;0.5354221939
50;31;0.5354221939
50;32;0.5354221939
72;31;0.5354221939
72;32;0.5354221939
102;31;0.5354221939
102;32;0.5354221939
93;31;0.5354221939
93;32;0.5354221939
49;31;0.5354221939
49;32;0.5354221939
38;31;0.5354221939
38;32;0.5354221939
19;31;0.5354221939
19;32;0.5354221939
90;31;0.5354221939
90;32;0.5354221939
68;31;0.5354221939
68;32;0.5354221939
18;31;0.5354221939
18;32;0.5354221939
21;31;0.5354221939
21;32;0.5354221939
52;31;0.5354221939
52;32;0.5354221939
63;32;0.5354221939
85;32;0.5354221939
110;32;0.5354221939
94;32;0.5354221939
43;32;0.5354221939
78;32;0.5354221939
109;32;0.5354221939
96;32;0.5354221939
23;32;0.5354221939
56;32;0.5354221939
95;46;0.5364366528
66;46;0.5364366528
14;20;0.5366965695
14;35;0.5366965695
14;80;0.5366965695
86;45;0.5369531533
92;106;0.5372774782
92;65;0.5372774782
24;45;0.5376877485
39;30;0.5376877485
39;45;0.5376877485
98;30;0.5376877485
98;45;0.5376877485
71;45;0.5376877485
86;59;0.537831201
58;57;0.5385391192
92;86;0.5394714861
92;111;0.5394714861
24;41;0.5398345898
24;88;0.5398345898
24;105;0.5398345898
24;102;0.5398345898
24;25;0.5398345898
24;49;0.5398345898
24;34;0.5398345898
24;52;0.5398345898
24;110;0.5398345898
24;44;0.5398345898
24;109;0.5398345898
24;104;0.5398345898
24;22;0.5398345898
39;17;0.5401308109
14;59;0.5407376141
79;27;0.541455431
26;27;0.541455431
30;27;0.541455431
79;55;0.542133334
34;60;0.542154166
67;30;0.5428533286
67;45;0.5428533286
82;46;0.5436353094
51;92;0.5439917911
25;108;0.5447760299
67;17;0.545296391
34;81;0.5454709965
107;56;0.5462382272
107;91;0.5462382272
107;33;0.5462382272
107;40;0.5462382272
107;101;0.5462382272
107;62;0.5462382272
107;22;0.5462382272
61;34;0.5463051468
34;20;0.5469488621
34;16;0.5469488621
34;35;0.5469488621
34;80;0.5469488621
95;31;0.5477005964
95;32;0.5477005964
76;57;0.5480394311
92;103;0.5483973601
42;51;0.5491711034
82;50;0.5493783737
76;108;0.5494181271
92;68;0.549443185
92;23;0.549443185
25;17;0.5497051211
25;53;0.5499411516
51;75;0.5500157848
51;106;0.5500157848
51;65;0.5500157848
79;12;0.5505591775
79;107;0.5505591775
30;12;0.5505591775
30;107;0.5505591775
34;71;0.5509899067
34;59;0.5509899067
41;47;0.5512362145
99;47;0.5512362145
65;47;0.5512362145
39;53;0.5522555616
70;55;0.5531128921
36;55;0.5531128921
28;55;0.5531128921
50;55;0.5531128921
72;55;0.5531128921
95;50;0.5536980541
66;50;0.5536980541
87;34;0.5540498699
87;104;0.5540498699
58;43;0.5548120775
57;109;0.556062717
57;104;0.556062717
57;22;0.556062717
87;111;0.5569627107
67;53;0.5574211417
82;81;0.5574511659
103;81;0.5574511659
17;57;0.5575482952
61;47;0.5579066226
45;23;0.5589259585
45;77;0.5589259585
17;108;0.5589269911
82;20;0.5589290316
82;35;0.5589290316
82;80;0.5589290316
103;20;0.5589290316
103;35;0.5589290316
103;80;0.5589290316
82;76;0.5590106729
82;43;0.5590106729
25;76;0.5590106729
103;43;0.5590106729
14;75;0.5596587406
14;106;0.5596587406
14;65;0.5596587406
46;68;0.5597731371
51;47;0.5603082548
51;50;0.5611356667
51;103;0.5611356667
82;57;0.5612962743
103;57;0.5612962743
25;61;0.561337386
25;29;0.561337386
14;86;0.5618527484
14;111;0.5618527484
69;12;0.5623158945
69;107;0.5623158945
42;12;0.5623158945
42;107;0.5623158945
37;12;0.5623158945
37;107;0.5623158945
13;12;0.5623158945
13;107;0.5623158945
67;107;0.5623158945
75;12;0.5623158945
75;107;0.5623158945
105;12;0.5623158945
105;107;0.5623158945
106;12;0.5623158945
106;107;0.5623158945
102;12;0.5623158945
102;107;0.5623158945
49;12;0.5623158945
49;107;0.5623158945
100;12;0.5623158945
100;107;0.5623158945
53;12;0.5623158945
53;107;0.5623158945
83;12;0.5623158945
83;107;0.5623158945
21;12;0.5623158945
21;107;0.5623158945
52;12;0.5623158945
52;107;0.5623158945
110;12;0.5623158945
110;107;0.5623158945
109;107;0.5623158945
104;107;0.5623158945
16;107;0.5623158945
82;59;0.5629700762
103;59;0.5629700762
95;76;0.5633303533
95;43;0.5633303533
66;76;0.5633303533
66;43;0.5633303533
41;76;0.5633303533
41;43;0.5633303533
99;76;0.5633303533
99;43;0.5633303533
65;43;0.5633303533
54;23;0.5641263427
54;77;0.5641263427
92;21;0.5641309034
58;104;0.5654554372
58;16;0.5654554372
44;27;0.5659412327
66;67;0.5663426624
95;67;0.5663426624
60;111;0.5668778955
25;21;0.56743863
34;89;0.567905695
92;98;0.568673019
92;83;0.568673019
92;104;0.568673019
92;16;0.568673019
92;40;0.5694067999
92;62;0.5694067999
14;103;0.5707786225
15;58;0.5713341928
98;58;0.5715994521
14;23;0.5718244474
14;77;0.5718244474
34;86;0.572105041
34;111;0.572105041
73;77;0.572173094
41;73;0.5721930473
65;73;0.5721930473
44;16;0.5725435479
39;64;0.5733586325
54;64;0.5733586325
39;81;0.5736182885
98;81;0.5736182885
54;81;0.5736182885
71;81;0.5736182885
95;12;0.574594297
95;107;0.574594297
26;84;0.5749514467
39;20;0.5750961542
39;35;0.5750961542
39;80;0.5750961542
54;20;0.5750961542
54;84;0.5750961542
54;35;0.5750961542
54;80;0.5750961542
71;16;0.5750961542
71;35;0.5750961542
71;80;0.5750961542
86;84;0.5750961542
91;35;0.5750961542
91;80;0.5750961542
31;43;0.5751711072
20;43;0.5751711072
67;60;0.5754670381
24;60;0.576080632
89;60;0.576080632
67;58;0.5767650322
51;21;0.5768692099
86;29;0.5775045086
95;57;0.577504675
66;57;0.577504675
87;103;0.5776453017
76;53;0.5779903061
54;45;0.578259151
67;64;0.5785242126
92;64;0.5785242126
67;81;0.5787838686
59;73;0.5788567332
95;108;0.5788833709
66;108;0.5788833709
26;93;0.5789924912
26;19;0.5789924912
39;59;0.5791371987
98;59;0.5791371987
54;59;0.5791371987
89;81;0.5793974625
25;60;0.5798757682
24;98;0.5808753282
89;16;0.5808753282
89;35;0.5808753282
89;80;0.5808753282
51;24;0.5814113256
51;41;0.5814113256
51;105;0.5814113256
51;98;0.5814113256
51;83;0.5814113256
51;34;0.5814113256
51;104;0.5814113256
51;16;0.5814113256
46;31;0.5815044026
46;32;0.5815044026
34;23;0.58207674
34;77;0.58207674
79;47;0.5821133855
26;47;0.5821133855
30;47;0.5821133855
17;87;0.5834247311
31;73;0.5840338012
34;44;0.5842890941
34;22;0.5842890941
67;59;0.5843027788
24;71;0.5849163727
89;71;0.5849163727
89;59;0.5849163727
82;108;0.5860820276
103;108;0.5860820276
14;21;0.5865121657
47;58;0.586589522
58;48;0.5868125234
17;53;0.5874991701
86;104;0.5881478683
86;64;0.5881478683
74;87;0.5884968579
88;57;0.5893454288
20;57;0.5893454288
76;23;0.5898610872
76;77;0.5898610872
92;48;0.5900301052
88;20;0.590086224
82;17;0.5910111188
14;24;0.5910542814
14;41;0.5910542814
14;105;0.5910542814
14;104;0.5910542814
82;53;0.5912471493
103;53;0.5912471493
95;79;0.5928877368
95;30;0.5928877368
95;45;0.5928877368
66;79;0.5928877368
66;30;0.5928877368
66;45;0.5928877368
41;30;0.5928877368
41;45;0.5928877368
99;30;0.5928877368
99;45;0.5928877368
65;30;0.5928877368
65;45;0.5928877368
25;48;0.5933378319
79;68;0.5941875229
45;111;0.5942747901
25;64;0.5944512797
73;22;0.5945166161
92;58;0.5947078097
95;17;0.5953307992
66;17;0.5953307992
41;17;0.5953307992
99;17;0.5953307992
92;38;0.5955667196
92;90;0.5955667196
92;18;0.5955667196
92;63;0.5955667196
92;54;0.5955667196
92;85;0.5955667196
92;94;0.5955667196
92;78;0.5955667196
92;96;0.5955667196
92;56;0.5955667196
92;84;0.5955667196
92;91;0.5955667196
92;33;0.5955667196
92;101;0.5955667196
24;89;0.596052987
98;100;0.596052987
98;89;0.596052987
64;27;0.5979458622
77;27;0.5979458622
39;65;0.5980583252
76;64;0.599093377
87;71;0.5991316529
69;55;0.5992105814
42;55;0.5992105814
37;55;0.5992105814
13;55;0.5992105814
75;55;0.5992105814
105;55;0.5992105814
106;55;0.5992105814
102;55;0.5992105814
76;81;0.599353033
17;23;0.5993699512
17;77;0.5993699512
44;84;0.5994372484
39;111;0.600252333
98;111;0.600252333
71;111;0.600252333
76;35;0.6008308986
76;80;0.6008308986
79;58;0.6008834736
30;58;0.6008834736
98;57;0.6019216713
71;57;0.6019216713
82;61;0.6026433837
82;29;0.6026433837
103;29;0.6026433837
79;73;0.6030702184
26;73;0.6030702184
30;73;0.6030702184
45;73;0.6030702184
67;75;0.6032239053
67;106;0.6032239053
67;65;0.6032239053
76;30;0.6039938955
76;45;0.6039938955
31;30;0.6047284907
31;45;0.6047284907
20;45;0.6047284907
76;93;0.6048719432
76;19;0.6048719432
76;59;0.6048719432
76;27;0.6048719432
36;68;0.6051670811
28;68;0.6051670811
50;68;0.6051670811
72;68;0.6051670811
93;68;0.6051670811
38;68;0.6051670811
19;68;0.6051670811
90;68;0.6051670811
67;86;0.6054179131
67;111;0.6054179131
14;47;0.6058263689
51;17;0.6058947708
46;84;0.6058966717
59;84;0.6058966717
24;86;0.606031507
89;86;0.606031507
89;111;0.606031507
74;31;0.6070496087
74;32;0.6070496087
64;32;0.6070496087
95;53;0.60745555
66;53;0.60745555
89;57;0.6077008453
55;47;0.6080855359
76;47;0.6080855359
17;64;0.608602241
82;21;0.6087446278
103;21;0.6087446278
17;81;0.608861897
26;50;0.6090334996
39;103;0.6091782071
98;103;0.6091782071
70;97;0.6092081256
36;97;0.6092081256
99;55;0.6093287868
86;48;0.6095049545
25;111;0.6098266432
15;68;0.6099587726
39;23;0.610224032
39;77;0.610224032
98;68;0.610224032
98;23;0.610224032
98;77;0.610224032
71;23;0.610224032
71;77;0.610224032
17;20;0.6103397627
17;84;0.6103397627
17;35;0.6103397627
17;80;0.6103397627
69;58;0.6126401905
42;58;0.6126401905
37;58;0.6126401905
13;58;0.6126401905
75;58;0.6126401905
105;58;0.6126401905
106;58;0.6126401905
102;58;0.6126401905
49;58;0.6126401905
100;58;0.6126401905
53;58;0.6126401905
108;58;0.6126401905
21;58;0.6126401905
52;58;0.6126401905
31;58;0.6126401905
110;58;0.6126401905
87;90;0.6130579443
87;18;0.6130579443
87;52;0.6130579443
87;63;0.6130579443
87;85;0.6130579443
87;110;0.6130579443
87;94;0.6130579443
87;44;0.6130579443
87;78;0.6130579443
87;109;0.6130579443
87;96;0.6130579443
87;56;0.6130579443
87;33;0.6130579443
87;40;0.6130579443
87;101;0.6130579443
87;62;0.6130579443
87;22;0.6130579443
15;87;0.6131372872
17;30;0.6135027595
17;45;0.6135027595
67;103;0.6143437872
17;19;0.6143808072
17;59;0.6143808072
67;68;0.6153896121
67;23;0.6153896121
67;77;0.6153896121
92;77;0.6153896121
14;92;0.6155980426
89;23;0.616003206
89;77;0.616003206
88;102;0.6160862278
88;25;0.6160862278
88;39;0.6160862278
88;49;0.6160862278
88;52;0.6160862278
88;110;0.6160862278
88;44;0.6160862278
88;109;0.6160862278
88;22;0.6160862278
29;22;0.6160862278
44;73;0.6162274219
58;60;0.6169831705
14;72;0.6179479819
14;17;0.6179479819
14;38;0.6179479819
14;90;0.6179479819
14;18;0.6179479819
14;63;0.6179479819
14;54;0.6179479819
14;85;0.6179479819
