Source;Target;Weight
76;107;0.5773801061
76;93;0.5930950266
76;64;0.4710635438
76;51;0.4588096051
76;67;0.2482628229
76;35;0.3036338329
76;98;0.4824171971
76;82;0.6032695762
76;38;0.3439804844
76;27;0.4869305673
76;86;0.4721228955
76;16;0.2816558811
76;70;0.5697108253
76;36;0.3439804844
76;85;0.4869305673
76;103;0.6150729784
76;63;0.4440019334
76;25;0.4869305673
76;48;0.3253436012
76;110;0.3795513429
76;17;0.4869305673
76;20;0.6032695762
76;95;0.2443936682
76;104;0.7055225172
76;77;0.4072593621
76;40;0.5812916244
76;79;0.2331104511
76;26;0.6032695762
76;21;0.5625724343
76;74;0.4588096051
76;47;0.3940833717
76;61;0.2228550742
76;75;0.4588096051
76;68;0.4869305673
76;23;0.6150729784
76;111;0.4649526155
76;43;0.6150729784
76;28;0.4817723068
76;56;0.3343801032
76;29;0.4649526155
76;57;0.3168098232
76;90;0.7055225172
76;71;0.4869305673
76;92;0.3712512516
76;108;0.365805157
76;41;0.3562344231
76;24;0.4588096051
76;52;0.2443936682
76;60;0.4383415415
76;13;0.4344300232
76;106;0.2133140519
76;54;0.6150729784
76;101;0.3036338329
76;99;0.3220025326
76;58;0.3439804844
76;65;0.2366925485
76;66;0.3873437511
76;73;0.4383415415
76;30;0.4869305673
76;78;0.6150729784
76;81;0.3439804844
76;55;0.2990171518
76;62;0.3220025326
76;12;0.4869305673
88;19;0.8079327143
88;109;0.7216879741
88;105;0.5406999714
88;50;0.9738172496
88;83;0.6425525782
88;32;0.5009127943
88;96;0.9738172496
88;44;0.8138327997
88;42;0.7216879741
88;18;0.6955052237
88;100;0.9738172496
88;102;0.7812153478
88;34;0.8079327143
88;59;0.7216879741
88;91;0.8079327143
88;53;0.8079327143
88;33;0.8079327143
88;45;0.8079327143
88;84;0.8079327143
88;72;0.8079327143
88;22;0.5365943852
88;31;0.6955052237
88;80;0.8079327143
88;94;0.6815650007
88;69;0.8079327143
88;15;0.8079327143
88;37;0.8079327143
88;39;0.8079327143
88;97;0.8079327143
88;49;0.5557820135
88;87;0.6432414416
88;89;0.6943922546
88;46;0.6511465456
88;107;0.8079327143
88;93;0.6955052237
88;64;0.6500169947
88;51;0.7897187795
88;67;0.621765514
88;35;0.7675860627
88;98;0.4821685279
88;82;0.8079327143
88;38;0.8079327143
88;27;0.8079327143
88;86;0.8079327143
88;16;0.5669704827
88;70;0.581964764
88;36;0.8079327143
88;85;0.8079327143
88;103;0.8079327143
88;63;0.6500169947
88;25;0.8079327143
88;48;0.9506446614
88;110;0.7005534899
88;17;0.8079327143
88;20;0.8079327143
88;95;0.8742304333
88;104;0.8079327143
88;77;0.686807304
88;40;0.6955052237
88;79;0.6324022001
88;26;0.8079327143
88;21;0.9738172496
88;74;0.6238342443
88;47;0.7675860627
88;61;0.686807304
88;75;0.6238342443
88;68;0.8079327143
88;23;0.8059902081
88;111;0.6955052237
88;43;0.8079327143
88;28;0.7675860627
88;56;0.8212667855
88;29;0.6955052237
88;57;0.7129900545
88;90;0.8079327143
88;71;0.8079327143
88;92;0.7837762057
88;108;0.686807304
88;41;0.8079327143
88;24;0.6238342443
88;52;0.7083458981
88;60;0.6955052237
88;13;0.8341154648
88;106;0.6753237756
88;54;0.8079327143
88;101;0.7675860627
88;99;0.6955052237
88;58;0.8079327143
88;65;0.63637799
88;66;0.7083458981
88;73;0.7216879741
88;30;0.8079327143
88;78;0.8079327143
88;81;0.8079327143
88;55;0.7629693817
88;62;0.6935627175
88;12;0.8079327143
19;109;0.6430910894
19;105;0.7327672571
19;50;0.75551858
19;83;0.5753307722
19;32;0.4606760857
19;96;0.75551858
19;44;0.717112363
19;42;0.7712335005
19;18;0.6430910894
19;100;0.75551858
19;102;0.7554826067
19;34;0.6125684972
19;59;0.6164800154
19;91;0.6125684972
19;53;0.75551858
19;33;0.75551858
19;45;0.75551858
19;84;0.75551858
19;72;0.75551858
19;22;0.4841802509
19;31;0.6430910894
19;80;0.6125684972
19;94;0.4600180331
19;69;0.8836609911
19;15;0.75551858
19;37;0.75551858
19;39;0.75551858
19;97;0.75551858
19;49;0.4885602074
19;87;0.4478772245
19;89;0.7439377809
19;46;0.2898977932
19;107;0.75551858
19;93;0.7712335005
19;64;0.57142011
19;51;0.57142011
19;67;0.4264012968
19;35;0.5722218456
19;98;0.4149467218
19;82;0.8718575889
19;38;0.6125684972
19;27;0.75551858
19;86;0.7407109082
19;16;0.3716062656
19;70;0.7478492992
19;36;0.6125684972
19;85;0.75551858
19;103;0.8836609911
19;63;0.5566124382
19;25;0.75551858
19;48;0.5939316139
19;110;0.6481393556
19;17;0.75551858
19;20;0.8718575889
19;95;0.5129816809
19;104;0.8836609911
19;77;0.585397836
19;40;0.7594300983
19;79;0.4444045083
19;26;0.8718575889
19;21;0.7407109082
19;74;0.57142011
19;47;0.5722218456
19;61;0.4914430869
19;75;0.57142011
19;68;0.75551858
19;23;0.8817184849
19;111;0.6430910894
19;43;0.8836609911
19;28;0.5722218456
19;56;0.602968116
19;29;0.6430910894
19;57;0.585397836
19;90;0.8836609911
19;71;0.75551858
19;92;0.7313620714
19;108;0.6343931697
19;41;0.6125684972
19;24;0.57142011
19;52;0.5129816809
19;60;0.6164800154
19;13;0.6125684972
19;106;0.4799595584
19;54;0.8836609911
19;101;0.5722218456
19;99;0.5001410065
19;58;0.6125684972
19;65;0.4148310224
19;66;0.6559317638
19;73;0.6164800154
19;30;0.75551858
19;78;0.8836609911
19;81;0.6125684972
19;55;0.5676051646
19;62;0.4981985003
19;12;0.75551858
109;105;0.6616211741
109;50;0.928853917
109;83;0.5300741592
109;32;0.5435618838
109;96;0.928853917
109;44;0.8261809116
109;42;0.9550366674
109;18;0.9227799962
109;100;0.8384043782
109;102;0.8006755325
109;34;0.6954542953
109;59;0.8120865845
109;91;0.7859038341
109;53;0.8384043782
109;33;0.8384043782
109;45;0.8384043782
109;84;0.928853917
109;72;0.8384043782
109;22;0.7699430785
109;31;0.928853917
109;80;0.6954542953
109;94;0.5690865817
109;69;0.9738172496
109;15;0.8384043782
109;37;0.928853917
109;39;0.8384043782
109;97;0.8384043782
109;49;0.6461806239
109;87;0.733640052
109;89;0.7187899977
109;46;0.5287610992
109;107;0.928853917
109;93;0.928853917
109;64;0.8364661665
109;51;0.810283416
109;67;0.5997366338
109;35;0.7000709763
109;98;0.5256676168
109;82;0.8384043782
109;38;0.6954542953
109;27;0.8384043782
109;86;0.6954542953
109;16;0.6573690931
109;70;0.8153134572
109;36;0.6893803745
109;85;0.8384043782
109;103;0.8323304574
109;63;0.6935160836
109;25;0.8384043782
109;48;0.6768174121
109;110;0.7310251538
109;17;0.8384043782
109;20;0.8384043782
109;95;0.5958674791
109;104;0.928853917
109;77;0.6647784238
109;40;0.928853917
109;79;0.5845842619
109;26;0.8384043782
109;21;0.7859038341
109;74;0.8042094953
109;47;0.7455571825
109;61;0.574328885
109;75;0.810283416
109;68;0.8384043782
109;23;0.836461872
109;111;0.928853917
109;43;0.8384043782
109;28;0.6551076437
109;56;0.6858539141
109;29;0.928853917
109;57;0.5944377147
109;90;0.928853917
109;71;0.8384043782
109;92;0.7308048448
109;108;0.7172789679
109;41;0.6954542953
109;24;0.810283416
109;52;0.5958674791
109;60;0.7798299134
109;13;0.8120865845
109;106;0.5628453566
109;54;0.8384043782
109;101;0.7000709763
109;99;0.7859038341
109;58;0.6893803745
109;65;0.7267766004
109;66;0.7388175619
109;73;0.8120865845
109;30;0.8384043782
109;78;0.8384043782
109;81;0.6954542953
109;55;0.6504909627
109;62;0.7839613279
109;12;0.8384043782
105;50;0.75551858
105;83;0.4848812333
105;32;0.3702265469
105;96;0.75551858
105;44;0.6266628242
105;42;0.7712335005
105;18;0.6430910894
105;100;0.6650690412
105;102;0.7554826067
105;34;0.5221189583
105;59;0.6164800154
105;91;0.6125684972
105;53;0.6650690412
105;33;0.6650690412
105;45;0.6650690412
105;84;0.75551858
105;72;0.6650690412
105;22;0.4841802509
105;31;0.6430910894
105;80;0.5221189583
105;94;0.3695684943
105;69;0.8836609911
105;15;0.6650690412
105;37;0.75551858
105;39;0.6650690412
105;97;0.6650690412
105;49;0.4885602074
105;87;0.4478772245
105;89;0.6534882421
105;46;0.3554257623
105;107;0.75551858
105;93;0.7712335005
105;64;0.6369480791
105;51;0.6369480791
105;67;0.4264012968
105;35;0.4817723068
105;98;0.4804746909
105;82;0.7814080501
105;38;0.5221189583
105;27;0.6650690412
105;86;0.6502613694
105;16;0.3716062656
105;70;0.7478492992
105;36;0.5221189583
105;85;0.6650690412
105;103;0.7932114523
105;63;0.6221404073
105;25;0.6650690412
105;48;0.5034820751
105;110;0.6643671266
105;17;0.6650690412
105;20;0.7814080501
105;95;0.4225321421
105;104;0.8836609911
105;77;0.585397836
105;40;0.7594300983
105;79;0.411248925
105;26;0.7814080501
105;21;0.7407109082
105;74;0.6369480791
105;47;0.5722218456
105;61;0.4009935481
105;75;0.6369480791
105;68;0.6650690412
105;23;0.7912689461
105;111;0.6430910894
105;43;0.7932114523
105;28;0.4817723068
105;56;0.5125185772
105;29;0.6430910894
105;57;0.4949482972
105;90;0.8836609911
105;71;0.6650690412
105;92;0.5493897256
105;108;0.5439436309
105;41;0.5221189583
105;24;0.6369480791
105;52;0.4225321421
105;60;0.6164800154
105;13;0.6125684972
105;106;0.3895100196
105;54;0.7932114523
105;101;0.4817723068
105;99;0.5001410065
105;58;0.5221189583
105;65;0.4148310224
105;66;0.565482225
105;73;0.6164800154
105;30;0.6650690412
105;78;0.7932114523
105;81;0.5221189583
105;55;0.4771556258
105;62;0.4981985003
105;12;0.6650690412
50;83;0.4823738736
50;32;0.6314451558
50;96;1
50;44;0.9181824108
50;42;0.5816851052
50;18;0.5816851052
50;100;0.9565886278
50;102;0.6673952294
50;34;0.6477540097
50;59;0.4387350224
50;91;0.551162513
50;53;0.7907040926
50;33;0.7907040926
50;45;0.7907040926
50;84;0.6941125958
50;72;0.7907040926
50;22;0.4227742667
50;31;0.5816851052
50;80;0.6477540097
50;94;0.4952035456
50;69;0.6941125958
50;15;0.7907040926
50;37;0.8341154648
50;39;0.7907040926
50;97;0.7907040926
50;49;0.2990118122
50;87;0.3864712403
50;89;0.6509808824
50;46;0.5328119214
50;107;0.8341154648
50;93;0.5816851052
50;64;0.648449703
50;51;0.8143342382
50;67;0.3649953127
50;35;0.6074073581
50;98;0.3638339037
50;82;0.7907040926
50;38;0.6477540097
50;27;0.7907040926
50;86;0.6477540097
50;16;0.3102002814
50;70;0.441961895
50;36;0.6477540097
50;85;0.7907040926
50;103;0.7907040926
50;63;0.5054996201
50;25;0.7907040926
50;48;0.9334160397
50;110;0.6833248682
50;17;0.7907040926
50;20;0.7907040926
50;95;0.7140517287
50;104;0.6941125958
50;77;0.4300371027
50;40;0.5816851052
50;79;0.6281955593
50;26;0.7907040926
50;21;0.7170470482
50;74;0.648449703
50;47;0.5108158614
50;61;0.5266285994
50;75;0.648449703
50;68;0.7907040926
50;23;0.7887615864
50;111;0.5816851052
50;43;0.7907040926
50;28;0.6074073581
50;56;0.8040381638
50;29;0.5816851052
50;57;0.5266285994
50;90;0.6941125958
50;71;0.7907040926
50;92;0.6636218317
50;108;0.6695786823
50;41;0.6477540097
50;24;0.648449703
50;52;0.5481671935
50;60;0.4387350224
50;13;0.551162513
50;106;0.515145071
50;54;0.7907040926
50;101;0.6074073581
50;99;0.4387350224
50;58;0.6477540097
50;65;0.3534250382
50;66;0.6911172763
50;73;0.4387350224
50;30;0.7907040926
50;78;0.7907040926
50;81;0.6477540097
50;55;0.6027906771
50;62;0.4367925162
50;12;0.7907040926
83;32;0.5478588661
83;96;0.9904623437
83;44;0.8042951434
83;42;0.7475696405
83;18;0.8780348531
83;100;0.9904623437
83;102;0.7318187466
83;34;0.9904623437
83;59;0.8780348531
83;91;0.9904623437
83;53;0.9904623437
83;33;0.9904623437
83;45;0.9904623437
83;84;0.9904623437
83;72;0.9904623437
83;22;0.7191240146
83;31;0.8780348531
83;80;0.9904623437
83;94;0.8379118796
83;69;0.8599971311
83;15;0.9904623437
83;37;0.9904623437
83;39;0.9904623437
83;97;0.9904623437
83;49;0.8875725094
83;87;0.825771071
83;89;1
83;46;0.6677916397
83;107;0.9904623437
83;93;0.7475696405
83;64;0.8063638737
83;51;0.8063638737
83;67;0.8042951434
83;35;0.9501156921
83;98;0.8139590238
83;82;0.9904623437
83;38;0.9904623437
83;27;0.9904623437
83;86;0.8599971311
83;16;0.7495001121
83;70;0.8875725094
83;36;0.9904623437
83;85;0.9904623437
83;103;0.8599971311
83;63;0.675898661
83;25;0.9904623437
83;48;0.8288753776
83;110;0.8830831193
83;17;0.9904623437
83;20;0.9904623437
83;95;0.8908755275
83;104;0.8599971311
83;77;0.8693369334
83;40;0.8780348531
83;79;0.6793482719
83;26;0.9904623437
83;21;0.8599971311
83;74;0.8063638737
83;47;0.9501156921
83;61;0.8693369334
83;75;0.8063638737
83;68;0.9904623437
83;23;0.9980574938
83;111;0.8780348531
83;43;0.8599971311
83;28;0.9501156921
83;56;0.8379118796
83;29;0.8780348531
83;57;0.8693369334
83;90;0.8599971311
83;71;0.9904623437
83;92;0.9663058351
83;108;0.8693369334
83;41;0.9904623437
83;24;0.8063638737
83;52;0.8908755275
83;60;0.8780348531
83;13;0.9904623437
83;106;0.857853405
83;54;0.8599971311
83;101;0.9501156921
83;99;0.8780348531
83;58;0.9904623437
83;65;0.7927248689
83;66;0.8908755275
83;73;0.8780348531
83;30;0.9904623437
83;78;0.8599971311
83;81;0.9904623437
83;55;0.9454990111
83;62;0.8760923469
83;12;0.9904623437
32;96;0.7363498517
32;44;0.8143342382
32;42;0.6239223611
32;18;0.6239223611
32;100;0.7363498517
32;102;0.5933425335
32;34;0.7363498517
32;59;0.6681508416
32;91;0.7363498517
32;53;0.7363498517
32;33;0.7363498517
32;45;0.7363498517
32;84;0.7363498517
32;72;0.7363498517
32;22;0.4650115226
32;31;0.6239223611
32;80;0.7363498517
32;94;0.5837993877
32;69;0.7363498517
32;15;0.7363498517
32;37;0.7363498517
32;39;0.7363498517
32;97;0.7363498517
32;49;0.4841991509
32;87;0.5716585791
32;89;0.5966266416
32;46;0.4579076283
32;107;0.7363498517
32;93;0.6239223611
32;64;0.5522513817
32;51;0.5522513817
32;67;0.5501826514
32;35;0.6960032002
32;98;0.4105856653
32;82;0.7363498517
32;38;0.7363498517
32;27;0.7363498517
32;86;0.7363498517
32;16;0.4953876201
32;70;0.4841991509
32;36;0.7363498517
32;85;0.7363498517
32;103;0.7363498517
32;63;0.5522513817
32;25;0.7363498517
32;48;0.6221477415
32;110;0.6289706274
32;17;0.7805783323
32;20;0.7363498517
32;95;0.7805783323
32;104;0.7363498517
32;77;0.6152244415
32;40;0.6239223611
32;79;0.6263137216
32;26;0.7363498517
32;21;0.7363498517
32;74;0.5522513817
32;47;0.6960032002
32;61;0.6152244415
32;75;0.5522513817
32;68;0.7363498517
32;23;0.7344073455
32;111;0.6239223611
32;43;0.7363498517
32;28;0.6960032002
32;56;0.5837993877
32;29;0.6239223611
32;57;0.6152244415
32;90;0.7363498517
32;71;0.7363498517
32;92;0.7121933431
32;108;0.6152244415
32;41;0.7363498517
32;24;0.5522513817
32;52;0.7363498517
32;60;0.6239223611
32;13;0.7363498517
32;106;0.8360194118
32;54;0.7363498517
32;101;0.6960032002
32;99;0.6239223611
32;58;0.7363498517
32;65;0.5648674875
32;66;0.7363498517
32;73;0.8095881229
32;30;0.7363498517
32;78;0.7363498517
32;81;0.7363498517
32;55;0.6734131492
32;62;0.6219798549
32;12;0.7363498517
96;44;0.9181824108
96;42;0.5816851052
96;18;0.5816851052
96;100;0.9565886278
96;102;0.6673952294
96;34;0.6477540097
96;59;0.4387350224
96;91;0.551162513
96;53;0.7907040926
96;33;0.7907040926
96;45;0.7907040926
96;84;0.6941125958
96;72;0.7907040926
96;22;0.4227742667
96;31;0.5816851052
96;80;0.6477540097
96;94;0.4952035456
96;69;0.6941125958
96;15;0.7907040926
96;37;0.8341154648
96;39;0.7907040926
96;97;0.7907040926
96;49;0.2990118122
96;87;0.3864712403
96;89;0.6509808824
96;46;0.5328119214
96;107;0.8341154648
96;93;0.5816851052
96;64;0.648449703
96;51;0.8143342382
96;67;0.3649953127
96;35;0.6074073581
96;98;0.3638339037
96;82;0.7907040926
96;38;0.6477540097
96;27;0.7907040926
96;86;0.6477540097
96;16;0.3102002814
96;70;0.441961895
96;36;0.6477540097
96;85;0.7907040926
96;103;0.7907040926
96;63;0.5054996201
96;25;0.7907040926
96;48;0.9334160397
96;110;0.6833248682
96;17;0.7907040926
96;20;0.7907040926
96;95;0.7140517287
96;104;0.6941125958
96;77;0.4300371027
96;40;0.5816851052
96;79;0.6281955593
96;26;0.7907040926
96;21;0.7170470482
96;74;0.648449703
96;47;0.5108158614
96;61;0.5266285994
96;75;0.648449703
96;68;0.7907040926
96;23;0.7887615864
96;111;0.5816851052
96;43;0.7907040926
96;28;0.6074073581
96;56;0.8040381638
96;29;0.5816851052
96;57;0.5266285994
96;90;0.6941125958
96;71;0.7907040926
96;92;0.6636218317
96;108;0.6695786823
96;41;0.6477540097
96;24;0.648449703
96;52;0.5481671935
96;60;0.4387350224
96;13;0.551162513
96;106;0.515145071
96;54;0.7907040926
96;101;0.6074073581
96;99;0.4387350224
96;58;0.6477540097
96;65;0.3534250382
96;66;0.6911172763
96;73;0.4387350224
96;30;0.7907040926
96;78;0.7907040926
96;81;0.6477540097
96;55;0.6027906771
96;62;0.4367925162
96;12;0.7907040926
44;42;0.1728396503
44;18;0.1466568998
44;100;0.4249689257
44;102;0.232367024
44;34;0.5825011654
44;59;0.2826312838
44;91;0.2590843904
44;53;0.2590843904
44;33;0.4043626915
44;45;0.2590843904
44;84;0.4043626915
44;72;0.2590843904
44;22;-9.9165120559519E-012
44;31;0.1466568998
44;80;0.2590843904
44;94;0.1327166768
44;69;0.2590843904
44;15;0.2590843904
44;37;0.2590843904
44;39;0.4043626915
44;97;0.2590843904
44;49;0.0069336896
44;87;0.0943931178
44;89;0.1577978694
44;46;0.3062278033
44;107;0.2590843904
44;93;0.1466568998
44;64;0.1134226095
44;51;0.2408704557
44;67;0.2181954912
44;35;0.3640160399
44;98;0.1114586779
44;82;0.2590843904
44;38;0.2590843904
44;27;0.2590843904
44;86;0.2590843904
44;16;0.0181221588
44;70;0.0331164401
44;36;0.2590843904
44;85;0.2590843904
44;103;0.2590843904
44;63;0.1011686708
44;25;0.2590843904
44;48;0.4017963375
44;110;0.1517051661
44;17;0.3688760239
44;20;0.4043626915
44;95;0.5170577524
44;104;0.4043626915
44;77;0.1379589802
44;40;0.1466568998
44;79;0.2520569311
44;26;0.2590843904
44;21;0.4249689257
44;74;0.0749859204
44;47;0.2187377389
44;61;0.1379589802
44;75;0.2202642214
44;68;0.4043626915
44;23;0.2571418842
44;111;0.1466568998
44;43;0.2590843904
44;28;0.5421545138
44;56;0.2724184616
44;29;0.2919352009
44;57;0.1641417306
44;90;0.2590843904
44;71;0.2590843904
44;92;0.2349278818
44;108;0.2832372812
44;41;0.2713383291
44;24;0.0749859204
44;52;0.1594975742
44;60;0.2919352009
44;13;0.2852671409
44;106;0.2717537527
44;54;0.2590843904
44;101;0.2187377389
44;99;0.1466568998
44;58;0.2590843904
44;65;0.1973212996
44;66;0.1594975742
44;73;0.1728396503
44;30;0.2590843904
44;78;0.2590843904
44;81;0.2590843904
44;55;0.2141210578
44;62;0.1447143936
44;12;0.2590843904
42;18;0.8456748385
42;100;0.7552252997
42;102;0.8456388651
42;34;0.6122752168
42;59;0.728907506
42;91;0.7027247556
42;53;0.7552252997
42;33;0.7552252997
42;45;0.7552252997
42;84;0.8456748385
42;72;0.7552252997
42;22;0.686764
42;31;0.8456748385
42;80;0.6122752168
42;94;0.4859075032
42;69;0.9738172496
42;15;0.7552252997
42;37;0.8456748385
42;39;0.7552252997
42;97;0.7552252997
42;49;0.6911439565
42;87;0.6504609735
42;89;0.769827251
42;46;0.4455820207
42;107;0.8456748385
42;93;0.9738172496
42;64;0.753287088
42;51;0.7271043375
42;67;0.5165575553
42;35;0.5719285652
42;98;0.5706309494
42;82;0.7552252997
42;38;0.6122752168
42;27;0.7552252997
42;86;0.7404176279
42;16;0.5741900146
42;70;0.8602767898
42;36;0.6122752168
42;85;0.7552252997
42;103;0.8833677107
42;63;0.7384794162
42;25;0.7552252997
42;48;0.5936383336
42;110;0.6478460753
42;17;0.7552252997
42;20;0.7552252997
42;95;0.5126884006
42;104;0.9738172496
42;77;0.5815993453
42;40;0.8456748385
42;79;0.5014051834
42;26;0.7552252997
42;21;0.8308671667
42;74;0.7271043375
42;47;0.662378104
42;61;0.4911498065
42;75;0.7271043375
42;68;0.7552252997
42;23;0.8814252046
42;111;0.8456748385
42;43;0.8833677107
42;28;0.5719285652
42;56;0.6026748356
42;29;0.8456748385
42;57;0.517332557
42;90;0.9738172496
42;71;0.7552252997
42;92;0.6476257663
42;108;0.6340998894
42;41;0.6122752168
42;24;0.7271043375
42;52;0.5126884006
42;60;0.7027247556
42;13;0.728907506
42;106;0.479666278
42;54;0.8833677107
42;101;0.5719285652
42;99;0.7027247556
42;58;0.6122752168
42;65;0.6435975219
42;66;0.6556384834
42;73;0.728907506
42;30;0.7552252997
42;78;0.8833677107
42;81;0.6122752168
42;55;0.5673118842
42;62;0.7007822494
42;12;0.7552252997
18;100;0.7233832609
18;102;0.6856544152
18;34;0.580433178
18;59;0.6708827168
18;91;0.6708827168
18;53;0.7233832609
18;33;0.7233832609
18;45;0.7233832609
18;84;0.8138327997
18;72;0.7233832609
18;22;0.6549219612
18;31;0.8138327997
18;80;0.580433178
18;94;0.427882714
18;69;1
18;15;0.7233832609
18;37;0.8138327997
18;39;0.7233832609
18;97;0.7233832609
18;49;0.5311595066
18;87;0.6186189348
18;89;0.769827251
18;46;0.4137399819
18;107;0.8138327997
18;93;0.8138327997
18;64;0.6952622988
18;51;0.6952622988
18;67;0.4847155165
18;35;0.7262537268
18;98;0.4106464995
18;82;0.7233832609
18;38;0.580433178
18;27;0.7233832609
18;86;0.580433178
18;16;0.5423479758
18;70;0.6741095895
18;36;0.7666003783
18;85;0.7233832609
18;103;0.9095504612
18;63;0.5523122159
18;25;0.7233832609
18;48;0.5617962948
18;110;0.6160040365
18;17;0.7233832609
18;20;0.7233832609
18;95;0.4808463618
18;104;0.8138327997
18;77;0.5497573066
18;40;0.8138327997
18;79;0.4695631447
18;26;0.7233832609
18;21;0.6708827168
18;74;0.8814294991
18;47;0.6305360653
18;61;0.4593077678
18;75;0.6952622988
18;68;0.7233832609
18;23;0.7214407547
18;111;0.8138327997
18;43;0.7233832609
18;28;0.5400865265
18;56;0.5708327968
18;29;0.8138327997
18;57;0.6454749681
18;90;0.8138327997
18;71;0.7233832609
18;92;0.6157837276
18;108;0.6022578506
18;41;0.580433178
18;24;0.6952622988
18;52;0.4808463618
18;60;0.8570499171
18;13;0.6708827168
18;106;0.4478242393
18;54;0.7233832609
18;101;0.7262537268
18;99;0.6708827168
18;58;0.7666003783
18;65;0.5855727327
18;66;0.6237964447
18;73;0.6708827168
18;30;0.7233832609
18;78;0.7233832609
18;81;0.580433178
18;55;0.5354698454
18;62;0.6689402106
18;12;0.7233832609
100;102;0.8073980983
100;34;0.6911653819
100;59;0.5787378913
100;91;0.6911653819
100;53;0.8341154648
100;33;0.8341154648
100;45;0.8341154648
100;84;0.8341154648
100;72;0.8341154648
100;22;0.5627771356
100;31;0.7216879741
100;80;0.6911653819
100;94;0.5386149178
100;69;0.8341154648
100;15;0.8341154648
100;37;0.8341154648
100;39;0.8341154648
100;97;0.8341154648
100;49;0.4390146811
100;87;0.5264741092
100;89;0.6943922546
100;46;0.5343792132
100;107;0.8341154648
100;93;0.7216879741
100;64;0.6500169947
100;51;0.81590153
100;67;0.5049981816
100;35;0.6508187303
100;98;0.3654011955
100;82;0.8341154648
100;38;0.6911653819
100;27;0.8341154648
100;86;0.6911653819
100;16;0.4502031503
100;70;0.581964764
100;36;0.6911653819
100;85;0.8341154648
100;103;0.8341154648
100;63;0.5070669119
100;25;0.8341154648
100;48;0.9768274119
100;110;0.7267362404
100;17;0.8341154648
100;20;0.8341154648
100;95;0.7574631009
100;104;0.8341154648
100;77;0.5700399716
100;40;0.7216879741
100;79;0.6585849506
100;26;0.8341154648
100;21;0.8570499171
100;74;0.6500169947
100;47;0.6508187303
100;61;0.5700399716
100;75;0.6500169947
100;68;0.8341154648
100;23;0.8321729586
100;111;0.7216879741
100;43;0.8341154648
100;28;0.6508187303
100;56;0.8474495359
100;29;0.7216879741
100;57;0.5700399716
100;90;0.8341154648
100;71;0.8341154648
100;92;0.8099589561
100;108;0.7129900545
100;41;0.6911653819
100;24;0.6500169947
100;52;0.5915785657
100;60;0.5787378913
100;13;0.6911653819
