a1;a2;weight
54;102;0
54;22;0.24108249334145807
54;57;0
54;14;0
54;98;0
54;99;0
54;38;0.24265664886464214
54;89;0
54;37;0
54;64;0
54;62;0
54;49;0
54;33;0
54;41;0
54;63;0
54;51;0
54;111;0
54;95;0
54;101;0
54;48;0
54;71;0
54;105;0.20123055229027112
54;106;0
54;28;0
54;66;0
54;58;0
54;40;0
54;60;0.10392768897079434
54;53;0
54;26;0
54;35;0
54;74;0.16606314181675866
54;27;0
54;78;0
54;81;0
54;73;0.16451566540518855
54;46;0.29779059557870174
54;44;0.2732729546760157
54;29;0
54;103;0.3137569607831214
54;34;0
54;88;0.03005362308429031
54;12;0.06292839351316089
54;59;0
54;61;0
54;92;0
54;15;0.2732729546760157
54;76;0
54;86;0
54;42;0
54;91;0
54;17;0
54;80;0.2608490881589368
54;77;0.02198697488515185
54;16;0
54;108;0
54;90;0
54;94;0
54;31;0
54;100;0
54;13;0
54;82;0.03857995021594973
54;93;0
54;67;0
54;69;0
54;96;0
54;45;0
54;109;0
54;79;0
54;104;0.07215618649025794
54;72;0
54;19;0
54;21;0
54;36;0
54;85;0
54;39;0
54;43;0
54;84;0
54;25;0
54;56;0
54;75;0
54;24;0.3012108589778438
54;23;0
54;47;0
54;50;0.1882869886442674
54;110;0.06292839351316089
54;55;0.3012108589778438
54;18;0.26888506756044567
54;97;0
54;20;0.04521038600046745
54;68;0
54;30;0
54;52;0
54;65;0
54;87;0
54;107;0
54;83;0
54;70;0
54;32;0
102;22;0.24108249334145807
102;57;0
102;14;0
102;98;0
102;99;0
102;38;0.24265664886464214
102;89;0
102;37;0
102;64;0
102;62;0
102;49;0
102;33;0
102;41;0
102;63;0
102;51;0
102;111;0
102;95;0
102;101;0
102;48;0
102;71;0
102;105;0.20123055229027112
102;106;0
102;28;0
102;66;0
102;58;0
102;40;0
102;60;0.10392768897079434
102;53;0
102;26;0
102;35;0
102;74;0.16606314181675866
102;27;0
102;78;0
102;81;0
102;73;0.16451566540518855
102;46;0.29779059557870174
102;44;0.2732729546760157
102;29;0
102;103;0.3137569607831214
102;34;0
102;88;0.03005362308429031
102;12;0.06292839351316089
102;59;0
102;61;0
102;92;0
102;15;0.2732729546760157
102;76;0
102;86;0
102;42;0
102;91;0
102;17;0
102;80;0.2608490881589368
102;77;0.02198697488515185
102;16;0
102;108;0
102;90;0
102;94;0
102;31;0
102;100;0
102;13;0
102;82;0.03857995021594973
102;93;0
102;67;0
102;69;0
102;96;0
102;45;0
102;109;0
102;79;0
102;104;0.07215618649025794
102;72;0
102;19;0
102;21;0
102;36;0
102;85;0
102;39;0
102;43;0
102;84;0
102;25;0
102;56;0
102;75;0
102;24;0.3012108589778438
102;23;0
102;47;0
102;50;0.1882869886442674
102;110;0.06292839351316089
102;55;0.3012108589778438
102;18;0.26888506756044567
102;97;0
102;20;0.04521038600046745
102;68;0
102;30;0
102;52;0
102;65;0
102;87;0
102;107;0
102;83;0
102;70;0
102;32;0
22;57;0
22;14;0
22;98;0
22;99;0
22;38;0.24265664886464214
22;89;0
22;37;0
22;64;0
22;62;0
22;49;0
22;33;0
22;41;0
22;63;0
22;51;0
22;111;0
22;95;0
22;101;0
22;48;0
22;71;0
22;105;0.20123055229027112
22;106;0
22;28;0
22;66;0
22;58;0
22;40;0
22;60;0.10392768897079434
22;53;0
22;26;0
22;35;0
22;74;0.16606314181675866
22;27;0
22;78;0
22;81;0
22;73;0.16451566540518855
22;46;0.29779059557870174
22;44;0.2732729546760157
22;29;0
22;103;0.3137569607831214
22;34;0
22;88;0.03005362308429031
22;12;0.06292839351316089
22;59;0
22;61;0
22;92;0
22;15;0.2732729546760157
22;76;0
22;86;0
22;42;0
22;91;0
22;17;0
22;80;0.2608490881589368
22;77;0.02198697488515185
22;16;0
22;108;0
22;90;0
22;94;0
22;31;0
22;100;0
22;13;0
22;82;0.03857995021594973
22;93;0
22;67;0
22;69;0
22;96;0
22;45;0
22;109;0
22;79;0
22;104;0.07215618649025794
22;72;0
22;19;0
22;21;0
22;36;0
22;85;0
22;39;0
22;43;0
22;84;0
22;25;0
22;56;0
22;75;0
22;24;0.3012108589778438
22;23;0
22;47;0
22;50;0.1882869886442674
22;110;0.06292839351316089
