a1 a2 distance
54 52 0.2550986304161994
54 42 0.1991157245243092
54 36 0.18094867490038796
54 43 0.19031849235047005
54 34 0.29420280125251536
54 41 0.19475671979612108
54 23 0.29177171823991344
54 27 0.23464739296241333
54 48 0.14851106273191164
54 68 0.30740753443896385
54 55 0.17920990328287595
54 21 0.278526669900143
54 59 0.19443235343539272
54 61 0.17947891702867022
54 64 0.23219058993377978
54 45 0.2157864989863881
54 60 0.2606926199958766
54 47 0.1681708026325699
54 63 0.2299761036611468
54 65 0.22747851325736068
54 20 0.26565915758518555
54 35 0.19721083822490743
54 46 0.3201445622782179
54 32 0.21063464247204539
54 44 0.19410351004374757
54 56 0.18108422977010757
54 33 0.15900194374024598
54 66 0.23848944593269278
54 69 0.2457059932127922
54 38 0.25198669206227375
54 58 0.22354685038330196
54 30 0.2190776249924749
54 22 0.25865141538811487
54 39 0.19423874100741984
54 24 0.25318077778703413
54 29 0.33606195472265366
54 50 0.15557183558545856
54 37 0.17777138446833854
54 40 0.22675794582555323
54 26 0.29125399440028055
54 57 0.20397994187506646
54 25 0.31970022533411635
54 28 0.22242797257532887
54 49 0.22975796498198556
54 53 0.25517203559973356
54 31 0.1941956600233295
54 67 0.18070017391093152
54 62 0.24613954108283784
54 51 0.29578364974160803
52 42 0.16156082284154522
52 36 0.1965115613366289
52 43 0.1467894202243617
52 34 0.22696095120002754
52 41 0.24007976784778542
52 23 0.22074006951945035
52 27 0.16869604426335424
52 48 0.1496077139886871
52 68 0.1978965130407567
52 55 0.128947995654449
52 21 0.2315503526784827
52 59 0.12776353717913608
52 61 0.16066514979871346
52 64 0.07513874426138724
52 45 0.15662260774622014
52 60 0.23038812299216288
52 47 0.1978058484159117
52 63 0.3035754852511699
52 65 0.14549785293134018
52 20 0.2683026129304501
52 35 0.17439059682629282
52 46 0.2935079869733299
52 32 0.21818812903670817
52 44 0.12607765149106204
52 56 0.20998387344131678
52 33 0.08458401640465989
52 66 0.21388322810282276
52 69 0.20340369314653728
52 38 0.14384854031711042
52 58 0.1678562058663879
52 30 0.15493834873608395
52 22 0.22694318264296437
52 39 0.23465351041877205
52 24 0.1791522907594612
52 29 0.2637822654078635
52 50 0.12540894374881925
52 37 0.1297770828474947
52 40 0.17585254192796668
52 26 0.26661521771622965
52 57 0.14643643916934773
52 25 0.2499631960369864
52 28 0.14861971057795426
52 49 0.145984532447022
52 53 0.2239280681248342
52 31 0.11777189933111651
52 67 0.16800424810912057
52 62 0.21718354821508196
52 51 0.25109235893419685
42 36 0.17310416882091262
42 43 0.15925669987660096
42 34 0.21588701037586913
42 41 0.2438478221906583
42 23 0.22824327884440274
42 27 0.22972934252066324
42 48 0.13076281802706408
42 68 0.21187730906605057
42 55 0.12087791517310639
42 21 0.17969949121133652
42 59 0.18096698260633093
42 61 0.16594177307749153
42 64 0.17552253380182936
42 45 0.12684246495574464
42 60 0.23135153176057366
42 47 0.19156494235559687
42 63 0.3417427075715782
42 65 0.10452045389350464
42 20 0.24489522041473383
42 35 0.15491317019220271
42 46 0.3212745924960848
42 32 0.19492726814878897
42 44 0.11479857630302763
42 56 0.18657648092560053
42 33 0.07614374970725782
42 66 0.19047583558710648
42 69 0.23233525409610345
42 38 0.1998753074237128
42 58 0.16757830521816833
42 30 0.2454734344902801
42 22 0.21373470801059025
42 39 0.2067127727994426
42 24 0.1965127216550837
42 29 0.2635043647596439
42 50 0.19425689819318626
42 37 0.12507787604433251
42 40 0.15304401703758147
42 26 0.24320782520051337
42 57 0.21304491380122514
42 25 0.21961694253468625
42 28 0.14814212692519782
42 49 0.16548502267189338
42 53 0.2254541951090002
42 31 0.14391346611997854
42 67 0.15744146634164458
42 62 0.2383335080353676
42 51 0.2716911467333633
36 43 0.16214820289486984
36 34 0.2629112384731394
36 41 0.2612024243456726
36 23 0.2559799753131152
36 27 0.23505643799685635
36 48 0.2103437377235553
36 68 0.27271899502916114
36 55 0.14818605815956792
36 21 0.22231706719571132
36 59 0.2160520745572568
36 61 0.1544067432617192
36 64 0.259356826903843
36 45 0.2747348002594884
36 60 0.2962597280529128
36 47 0.2005150058265351
36 63 0.3054347031125926
36 65 0.14276413533565716
36 20 0.26545546629872735
36 35 0.20885255085070603
36 46 0.28777307718237316
36 32 0.23028802052141722
36 44 0.17596421557423242
36 56 0.23402066503917238
36 33 0.14146925134886706
36 66 0.2459887572336033
36 69 0.27513821509782993
36 38 0.2653742605444832
36 58 0.17186962818496912
36 30 0.25740493700644407
36 22 0.2864035033147801
36 39 0.2482834349324939
36 24 0.23173325330951905
36 29 0.25620278607179775
36 50 0.19136510298598486
36 37 0.1634511753341274
36 40 0.1871077871825714
36 26 0.2757476502330158
36 57 0.29357276075982475
36 25 0.291430742712477
36 28 0.1930236763572477
36 49 0.17036983508110853
36 53 0.3038672482887942
36 31 0.2057214183804546
36 67 0.14972366925780262
36 62 0.2922264580842945
36 51 0.2920260704965861
43 34 0.27995358477627397
43 41 0.27315664290307795
43 23 0.2778479790529789
43 27 0.28307558048076686
43 48 0.2410666224902233
43 68 0.23652003145866968
43 55 0.2157943580465028
43 21 0.30703473072611426
43 59 0.19506630411101403
43 61 0.23671795109867366
43 64 0.1775298683682252
43 45 0.31110952259091035
43 60 0.3438038584873558
43 47 0.2521956937396537
43 63 0.33028650463026804
43 65 0.26374627281236773
43 20 0.32970034645822316
43 35 0.22339469071504686
43 46 0.41069390472070316
43 32 0.25389304233443866
43 44 0.21138967662643698
43 56 0.2177915649813385
43 33 0.17592639236525415
43 66 0.2712810577527188
43 69 0.294497455221446
43 38 0.25012285356752695
43 58 0.22247358083739682
43 30 0.2528107717930652
43 22 0.3325809597241124
43 39 0.2510585032621756
43 24 0.2673274949161312
43 29 0.28024201494622547
43 50 0.26372754179343333
43 37 0.17768313619510656
43 40 0.25239042467919937
43 26 0.3199005247133089
43 57 0.2736979110003165
43 25 0.37186624009215136
43 28 0.21739355201360183
43 49 0.21064622940807837
43 53 0.29463370821204193
43 31 0.274323221085537
43 67 0.22588952282184524
43 62 0.33944398747810095
43 51 0.32599436788666036
34 41 0.30883416128017815
34 23 0.26542486922824204
34 27 0.3136672058229566
34 48 0.3075263657586226
34 68 0.23731970083728737
34 55 0.19484926214351111
34 21 0.31118798072159687
34 59 0.2593308652528651
34 61 0.2934179952015947
34 64 0.18661567112169136
34 45 0.32386319269361896
34 60 0.32973151478470364
34 47 0.3030934018907186
34 63 0.3756046480839299
34 65 0.21898784408888178
34 20 0.36688974946286973
34 35 0.2157927028800713
34 46 0.4108316743604479
34 32 0.2415836293563868
34 44 0.25325698874060637
34 56 0.29174117270466615
34 33 0.16640855983751093
34 66 0.27911541050302563
34 69 0.3379441660627239
34 38 0.27684071179575886
34 58 0.22845668795202895
34 30 0.27400246049259114
34 22 0.22241826921030974
34 39 0.3068551257018933
34 24 0.2925621090504165
34 29 0.3149602437349662
34 50 0.3054898358978385
34 37 0.2562395669287756
34 40 0.23213114439225507
34 26 0.3679892143745891
34 57 0.2989915871353158
34 25 0.3553654591596521
34 28 0.20854528143247153
34 49 0.19615488624195462
34 53 0.3110949204188757
34 31 0.23874101822885097
34 67 0.18080230904327266
34 62 0.3633191056734828
34 51 0.2910376464928453
41 23 0.21116491517822075
41 27 0.1654339978371197
41 48 0.13594837022624356
41 68 0.18956498315569864
41 55 0.05503864972566504
41 21 0.23949147093173545
41 59 0.14381674107594836
41 61 0.1478325274603992
41 64 0.16057272034737316
41 45 0.1670750253417405
41 60 0.25982660959570714
41 47 0.16038537848361634
41 63 0.281468825284959
41 65 0.11898644405928464
41 20 0.2125825769545911
41 35 0.14361743626237114
41 46 0.3208069612773824
41 32 0.14128984355127586
41 44 0.11106500354234308
41 56 0.08624548750573194
41 33 0.07877298036196667
41 66 0.12471521467698003
41 69 0.21083411614491054
41 38 0.10657170772691726
41 58 0.15049994155198634
41 30 0.1692650115429614
41 22 0.28222989057782544
41 39 0.12456603831888295
41 24 0.18156290820062754
41 29 0.25977079199895936
41 50 0.15644103471834753
41 37 0.13287720906646042
41 40 0.14338508170626116
41 26 0.21089518174037067
41 57 0.20931134104054058
41 25 0.2998831546552423
41 28 0.1024846925595577
41 49 0.17450431599670505
41 53 0.1856283652391037
41 31 0.15505201588867976
41 67 0.15319935742701982
41 62 0.18773456873905142
41 51 0.23208565308814283
23 27 0.2470176042250595
23 48 0.11107937499689595
23 68 0.16143761995835954
23 55 0.09164946346841821
23 21 0.22753099925365433
23 59 0.17101928434601354
23 61 0.17054345848049957
23 64 0.15406207867465377
23 45 0.22570131682305677
23 60 0.2197835567657968
23 47 0.16095947976951686
23 63 0.20774658822929015
23 65 0.16231518056847863
23 20 0.1843904821695263
23 35 0.11725572676982862
23 46 0.2619327326027926
23 32 0.18144682030515477
23 44 0.06947448272047464
23 56 0.18165400321568473
23 33 0.09630926837284033
23 66 0.17867043356885376
23 69 0.18158537002668398
23 38 0.24378415672457449
23 58 0.10117312567068885
23 30 0.21846525126520094
23 22 0.26369925326677046
23 39 0.2511333917531885
23 24 0.13270653958003836
23 29 0.2168123969434629
23 50 0.1565536402730457
23 37 0.15484162276828334
23 40 0.1696214246497584
23 26 0.17267097354821617
23 57 0.24075430766729244
23 25 0.2824881603956656
23 28 0.12290484916982511
23 49 0.09555692898153226
23 53 0.17405813834356237
23 31 0.15471751872981482
23 67 0.14441194522715572
23 62 0.24670595632346365
23 51 0.24556209336801943
27 48 0.18635084684492198
27 68 0.26969493467720645
27 55 0.15828902509032428
27 21 0.3185876028464749
27 59 0.24827372758047347
27 61 0.22336024328300316
27 64 0.21009006857634618
27 45 0.2611297272947871
27 60 0.28616614249803785
27 47 0.2669003005414525
27 63 0.3295885099610716
27 65 0.2285935469129205
27 20 0.3291049654602515
27 35 0.2302485283780583
27 46 0.38851771146267094
27 32 0.27971181247679483
27 44 0.12416305455798929
27 56 0.24401496531883007
27 33 0.16914291284655603
27 66 0.18191219921385285
27 69 0.26611377070365905
27 38 0.25964836565526145
27 58 0.2403067647790051
27 30 0.3069624272275146
27 22 0.2912450294167589
27 39 0.2025649240253712
27 24 0.15419549621632644
27 29 0.30033992408095905
27 50 0.2337659942110107
27 37 0.16272961076077347
27 40 0.24560087402158523
27 26 0.2726026628990064
27 57 0.2686428481415122
27 25 0.3590037170124336
27 28 0.22311532784647845
27 49 0.23117984772706493
27 53 0.2806899721847122
27 31 0.2114115155057193
27 67 0.16235518385144862
27 62 0.3144147263536131
27 51 0.31107165291467687
48 68 0.3046181991353502
48 55 0.22332198194305214
48 21 0.3688103056293258
48 59 0.29325260853940177
48 61 0.24770022398479735
48 64 0.3191145567253867
48 45 0.3405066795765618
48 60 0.34523407393446504
48 47 0.2856707578634761
48 63 0.4023163113456665
48 65 0.27254788871336305
48 20 0.34143146482117187
48 35 0.29850519311576
48 46 0.45570265183346
48 32 0.33409037829079313
48 44 0.21465190855595723
48 56 0.2833681916327919
48 33 0.21744294657670166
48 66 0.2983598402738881
48 69 0.3276633759746668
48 38 0.294881082239123
48 58 0.29461960186148095
48 30 0.35060671973737517
48 22 0.3452088502176099
48 39 0.33683081549148397
48 24 0.2797154330540361
48 29 0.4000012081802363
48 50 0.3300569624370449
48 37 0.26029331084036317
48 40 0.2797082285354215
48 26 0.32145944902531
48 57 0.3566369367247824
48 25 0.3963902401225067
48 28 0.2917341498487551
48 49 0.2939740410939476
48 53 0.3690462180325575
48 31 0.29596036660244585
48 67 0.2251297812101157
48 62 0.36446985517859026
48 51 0.35506402976557294
68 55 0.15303565958859883
68 21 0.2644514308727776
68 59 0.1799019445514271
68 61 0.19961081721522853
68 64 0.17823279583291737
68 45 0.2803523923342029
68 60 0.33042418215350094
68 47 0.21654272487840115
68 63 0.33930771607713384
68 65 0.22483214596602466
68 20 0.32916294281511144
68 35 0.20832424083804493
68 46 0.40174472557292684
68 32 0.2528320809160307
68 44 0.17773361227765921
68 56 0.21362155026346455
68 33 0.12198815437704875
68 66 0.22866625517754646
68 69 0.25231724990459503
68 38 0.22462945559203976
68 58 0.18375658987956578
68 30 0.28732583442412724
68 22 0.2817674309896498
68 39 0.2558108149081379
68 24 0.22696123427667034
68 29 0.2670156147355445
68 50 0.23467033784053068
68 37 0.21581920805891613
68 40 0.24942174265365336
68 26 0.2545653746231228
68 57 0.2819947304534186
68 25 0.3990503052245583
68 28 0.1981029353221501
68 49 0.2339643543336996
68 53 0.28232927308466116
68 31 0.2450209968147738
68 67 0.28650654082363236
68 62 0.2963471494423665
68 51 0.3330369613283285
55 21 0.3443277219107789
55 59 0.26479713408071964
55 61 0.23789132040769453
55 64 0.28994285012410953
55 45 0.34649536860087216
55 60 0.3489597950031761
55 47 0.2840435376457727
55 63 0.38110556590993694
55 65 0.24253559032969368
55 20 0.3611259318412063
55 35 0.26578937682577164
55 46 0.41381833931040884
55 32 0.22321916207589898
55 44 0.22927813804540667
55 56 0.27889387573343144
55 33 0.20906503720777825
55 66 0.2138745010818212
55 69 0.2846575125083757
55 38 0.274464853030038
55 58 0.2652271926612059
55 30 0.3403612966197756
55 22 0.40943119272758094
55 39 0.2586444873226612
55 24 0.24503135816327712
55 29 0.3837619138341159
55 50 0.21942107060869245
55 37 0.25687229132836736
55 40 0.2863020812484197
55 26 0.31643337296144425
55 57 0.35321591721278667
55 25 0.4177809008846906
55 28 0.22606369225770226
55 49 0.267080066475499
55 53 0.3056835223811466
55 31 0.2425330991360342
55 67 0.18846153187247333
55 62 0.3848760330324926
55 51 0.3167467622894105
21 59 0.20923965696077582
21 61 0.17090699588521616
21 64 0.18455453492572937
21 45 0.20800330131675024
21 60 0.2410805608151371
21 47 0.21761520868889414
21 63 0.3872313566047736
21 65 0.16326530678109757
21 20 0.29967224066847137
21 35 0.17243901084470042
21 46 0.3297408545819711
21 32 0.21515481019797783
21 44 0.1631810687100608
21 56 0.23154419330096054
21 33 0.124526242114291
21 66 0.23885832799413964
21 69 0.28071774650313663
21 38 0.22211799403141502
21 58 0.16257138382739977
21 30 0.2568569481557794
21 22 0.22544115744501153
21 39 0.2647124300404644
21 24 0.24489521406211684
21 29 0.23209667761952354
21 50 0.20834217290086493
21 37 0.16230999039029737
21 40 0.17463635443808753
21 26 0.23531551267653983
21 57 0.18937124422254697
21 25 0.2573923699371892
21 28 0.17359481046927114
21 49 0.17077047149081342
21 53 0.22911283019654163
21 31 0.18202629896092698
21 67 0.17938042281643535
21 62 0.2721824321210421
21 51 0.28885568707676446
59 61 0.17169395744084945
59 64 0.19450073315246158
59 45 0.2919964894733756
59 60 0.2814386514031328
59 47 0.21788798233658002
59 63 0.35302214184266895
59 65 0.225327507698471
59 20 0.3479955184747033
59 35 0.1938177047421615
59 46 0.31468619480831617
59 32 0.2174640816916606
59 44 0.20826952781031718
59 56 0.18256141789223412
59 33 0.15312366815483514
59 66 0.22321317914768474
59 69 0.23780991437481105
59 38 0.1822769981901539
59 58 0.2531727632841742
59 30 0.28859766272537646
59 22 0.31739878800048493
59 39 0.20115189181561127
59 24 0.21338487909017184
59 29 0.351972536338439
59 50 0.20384106456708917
59 37 0.17209256803909406
59 40 0.23990166910621585
59 26 0.31792768241532027
59 57 0.24071063486358923
59 25 0.42873514269921
59 28 0.2390431965368894
59 49 0.17732463999139325
59 53 0.2720491332819699
59 31 0.25155857512072527
59 67 0.24407477935028488
59 62 0.3064129666099517
59 51 0.2989228315293341
61 64 0.18691284206108513
61 45 0.1888862510463519
61 60 0.27678411823644744
61 47 0.18545600166790094
61 63 0.32261569462583795
61 65 0.15878117901809566
61 20 0.24885871459876205
61 35 0.1663034784514585
61 46 0.283430875417488
61 32 0.1424956538023213
61 44 0.1287587664578814
61 56 0.19085530122695998
61 33 0.10132972170130054
61 66 0.20929425452959394
61 69 0.224939960066279
61 38 0.1913531453381203
61 58 0.14967890350188764
61 30 0.21146440578573053
61 22 0.3283122021285924
61 39 0.16843836483862232
61 24 0.18461522899362298
61 29 0.2748946730188997
61 50 0.1795571942322858
61 37 0.12809159617606164
61 40 0.17785773872475835
61 26 0.2291866263619832
61 57 0.2195536510631489
61 25 0.32277381985545595
61 28 0.15030214048355228
61 49 0.13050146930379394
61 53 0.1923800427867038
61 31 0.1875307900176774
61 67 0.15279064355364375
61 62 0.2422250831717947
61 51 0.24678966357993043
64 45 0.19733921242110414
64 60 0.20740824709705247
64 47 0.2558140010277121
64 63 0.37894201290398294
64 65 0.1594277847386192
64 20 0.3168201104549745
64 35 0.1627292934497755
64 46 0.33829382787124157
64 32 0.2229567002550635
64 44 0.15083161299548356
64 56 0.22260951761805642
64 33 0.12170995772474628
64 66 0.22650887227956243
64 69 0.26996055728985013
64 38 0.22845546119834817
64 58 0.19472583609548208
64 30 0.2506440404655176
64 22 0.13064120893197156
64 39 0.21453703743125194
64 24 0.19177793493620085
64 29 0.24065597657106297
64 50 0.20173703990908848
64 37 0.16111091273678843
64 40 0.13983868422707388
64 26 0.27681160674977257
64 57 0.20063415815707236
64 25 0.3013658298011174
64 28 0.14926257420842642
64 49 0.15587934872991505
64 53 0.26148723180145617
64 31 0.18823466306752687
64 67 0.1700965607867086
64 62 0.26959488633580314
64 51 0.3117457050703068
45 60 0.1977196565834902
45 47 0.2388034993615969
45 63 0.4078646070124273
45 65 0.1311127351323673
45 20 0.24023992103269634
45 35 0.22752484886823537
45 46 0.35509252423411475
45 32 0.25028132758128735
45 44 0.21216219994746646
45 56 0.224354732828768
45 33 0.1713530218530634
45 66 0.2391572019876008
45 69 0.32849313378344525
45 38 0.22963085280260045
45 58 0.24839120258236239
45 30 0.3052643920309458
45 22 0.24304114673930263
45 39 0.2201033051930285
45 24 0.24242076502689222
45 29 0.33252451623670015
45 50 0.1850455409638832
45 37 0.19914636356214327
45 40 0.1683649573059094
45 26 0.2845798856414955
45 57 0.18867206570419084
45 25 0.33006609441182977
45 28 0.1980190872019846
45 49 0.2634348519773654
45 53 0.23242288801960878
45 31 0.22120094754061403
45 67 0.2436809596311436
45 62 0.2881341881055637
45 51 0.3399912056259441
60 47 0.20771321545354354
60 63 0.32673834605731084
60 65 0.11888430724745032
60 20 0.2683565748631937
60 35 0.17122645481321358
60 46 0.22519431311623017
60 32 0.09160465816609827
60 44 0.1328941358279783
60 56 0.13888170726410626
60 33 0.09353680166776858
60 66 0.1519986816389098
60 69 0.1793756742763581
60 38 0.13651852926921582
60 58 0.18372688958178662
60 30 0.20234521769461433
60 22 0.21446656467595232
