a1;a2;weight
71;32;0.2943424459477833
71;62;0.2835414885265612
71;35;0.20766769415411052
71;70;0.24192735191956669
71;42;0.17920849038095515
71;67;0.21468638588305078
71;114;0.2733807744311453
71;44;0.256164419942363
71;28;0.23746997383233057
71;91;0.24484024175134755
71;78;0.3163971716767183
71;86;0.20113492343547218
71;64;0.12638524973845036
71;104;0.3160114000397445
71;41;0.24712860821151783
71;82;0.19952013986329678
71;118;0.29308931607661926
71;61;0.14142084625887766
71;57;0.20256036595882687
71;119;0.21580784986697701
71;52;0.1556596357120375
71;75;0.19210610702584854
71;102;0.3051426882985241
71;110;0.25619362594918904
71;109;0.29749542992331046
71;85;0.21544762892552619
71;101;0.1357602959975636
71;20;0.23551481141166644
71;51;0.2977007162520082
71;73;0.21156268416374008
71;83;0.24272270011784483
71;38;0.1748952384995343
71;80;0.27410740427688596
71;106;0.29047103267916163
71;22;0.19762361349873606
71;23;0.22934341299612462
71;117;0.2340170588167169
71;46;0.31069026946637324
71;116;0.21745905723471548
71;100;0.23335162343142368
71;96;0.2724651916703297
71;112;0.3643160219604332
71;93;0.30230981412588215
71;105;0.24783304274867374
71;79;0.34801969572256636
71;48;0.17569510712566447
71;59;0.18749894133776762
71;45;0.302978885061321
71;103;0.18592295336268114
71;90;0.2760401301573328
71;24;0.2565826004113353
71;69;0.3413319884548506
71;29;0.26831570637860047
71;94;0.146511894879181
71;113;0.30121940877055586
71;107;0.12190288152849768
71;31;0.21227267633857155
71;50;0.17713686380248478
71;37;0.25048856142884957
71;49;0.24719801950317805
71;97;0.24502434002579956
71;30;0.2797300055530564
71;66;0.22624974161326755
71;68;0.13472437664298112
71;33;0.26063413130028074
71;36;0.2026291132637744
71;56;0.265270966424147
71;87;0.2089138668918448
71;98;0.31776763720282525
71;111;0.2955892656193962
71;47;0.20686667996137537
71;108;0.15234879250639463
71;43;0.16423323795447317
71;65;0.20754708243118042
71;99;0.30230537168673977
71;72;0.21810085311540378
71;55;0.24795484413234914
71;25;0.151485375777873
71;92;0.1809771610331134
71;74;0.29525680388720454
71;39;0.30181219761200784
71;77;0.21356779593921843
71;60;0.2143430843992496
71;81;0.28563820440380433
71;76;0.1850821544964803
71;58;0.2407383716921753
71;63;0.19496997160664334
71;89;0.21991856306040117
71;53;0.321797965954724
71;27;0.1841291690284152
71;26;0.14723310966063569
71;95;0.21681170628322452
71;84;0.20471531788196184
71;54;0.205930136889069
71;21;0.16417068816421396
71;88;0.2453880834058753
71;40;0.30430279859815607
71;34;0.17747233417903854
71;115;0.21117402424391196
32;62;0.2703064127179574
32;35;0.23524523195879582
32;70;0.1369886262897669
32;42;0.181353992067457
32;67;0.16160129585393052
32;114;0.2665038623721283
32;44;0.21672693714929311
32;28;0.2617175926019138
32;91;0.1670936517356091
32;78;0.27663528548083904
32;86;0.19042027392168806
32;64;0.12676027583288776
32;104;0.325925120245789
32;41;0.2570038149801224
32;82;0.2501549229445994
32;118;0.2416886337558081
32;61;0.20372934504059897
32;57;0.18895208981358333
32;119;0.2083637059780059
32;52;0.23137412300202503
32;75;0.21579731904473315
32;102;0.2304648885755868
32;110;0.2599527712875497
32;109;0.33362273554427146
32;85;0.19319821556871553
32;101;0.17475931772877443
32;20;0.23027449909319495
32;51;0.31022298515844604
32;73;0.15423387606123742
32;83;0.2531601487500347
32;38;0.19382501293296098
32;80;0.1776754286119438
32;106;0.2329752408178234
32;22;0.2569159357864342
32;23;0.2640527954059723
32;117;0.2868337658702369
32;46;0.3104371522763519
32;116;0.18283931425438973
32;100;0.1992983241578308
32;96;0.22680246293717707
32;112;0.3026690437660796
32;93;0.23673441482410373
32;105;0.1194617619195768
32;79;0.23368759348080698
32;48;0.25962802791509154
32;59;0.22740311720816003
32;45;0.27765291484624544
32;103;0.1534888910031567
32;90;0.24891084117030604
32;24;0.2620896950352537
32;69;0.3310422405664014
32;29;0.3004977482999964
32;94;0.2462457799711882
32;113;0.19881671771700343
32;107;0.2607528766699989
32;31;0.260079932714601
32;50;0.2737769105436023
32;37;0.23477935691224644
32;49;0.2240262048175933
32;97;0.23891895446368908
32;30;0.19827808363417604
32;66;0.2736759691089868
32;68;0.251306304340473
32;33;0.1845546752984346
32;36;0.2372583303706673
32;56;0.31017407546632614
32;87;0.211703780503646
