a1 a2 distance
64 34 0
64 32 0
64 22 0
64 66 0
64 26 0
64 36 0
64 50 0
64 41 0
64 59 0
64 20 0
64 51 0
64 53 0
64 46 0
64 58 0
64 44 0
64 48 0
64 40 0
64 25 0
64 54 0
64 23 0
64 56 0
64 37 0
64 43 0
64 24 0
64 68 0
64 47 0
64 39 0
64 55 0
64 28 0
64 61 0
64 57 0
64 60 0
64 63 0
64 30 0
64 45 0
64 52 0
64 27 0
64 69 0
64 35 0
64 38 0
64 33 0
64 42 0
64 65 0
64 49 0
64 67 0
64 62 0
64 21 0
64 29 0
64 31 0
34 32 0
34 22 0
34 66 0
34 26 0
34 36 0
34 50 0
34 41 0
34 59 0
34 20 0
34 51 0
34 53 0
34 46 0
34 58 0
34 44 0
34 48 0
34 40 0
34 25 0
34 54 0
34 23 0
34 56 0
34 37 0
34 43 0
34 24 0
34 68 0
34 47 0
34 39 0
34 55 0
34 28 0
34 61 0
34 57 0
34 60 0
34 63 0
34 30 0
34 45 0
34 52 0
34 27 0
34 69 0
34 35 0
34 38 0
34 33 0
34 42 0
34 65 0
34 49 0
34 67 0
34 62 0
34 21 0
34 29 0
34 31 0
32 22 0
32 66 0
32 26 0
32 36 0
32 50 0
32 41 0
32 59 0
32 20 0
32 51 0
32 53 0
32 46 0
32 58 0
32 44 0
32 48 0
32 40 0
32 25 0
32 54 0
32 23 0
32 56 0
32 37 0
32 43 0
32 24 0
32 68 0
32 47 0
32 39 0
32 55 0
32 28 0
32 61 0
32 57 0
32 60 0
32 63 0
32 30 0
32 45 0
32 52 0
32 27 0
32 69 0
32 35 0
32 38 0
32 33 0
32 42 0
32 65 0
32 49 0
32 67 0
32 62 0
32 21 0
32 29 0
32 31 0
22 66 0
22 26 0
22 36 0
22 50 0
22 41 0
22 59 0
22 20 0
22 51 0
22 53 0
22 46 0
22 58 0
22 44 0
22 48 0
22 40 0
22 25 0
22 54 0
22 23 0
22 56 0
22 37 0
22 43 0
22 24 0
22 68 0
22 47 0
22 39 0
22 55 0
22 28 0
22 61 0
22 57 0
22 60 0
22 63 0
22 30 0
22 45 0
22 52 0
22 27 0
22 69 0
22 35 0
22 38 0
22 33 0
22 42 0
22 65 0
22 49 0
22 67 0
22 62 0
22 21 0
22 29 0
22 31 0
66 26 0
66 36 0
66 50 0
66 41 0
66 59 0
66 20 0
66 51 0
66 53 0
66 46 0
66 58 0
66 44 0
66 48 0
66 40 0
66 25 0
66 54 0
66 23 0
66 56 0
66 37 0
66 43 0
66 24 0
66 68 0
66 47 0
66 39 0
66 55 0
66 28 0
66 61 0
66 57 0
66 60 0
66 63 0
66 30 0
66 45 0
66 52 0
66 27 0
66 69 0
66 35 0
66 38 0
66 33 0
66 42 0
66 65 0
66 49 0
66 67 0
66 62 0
66 21 0
66 29 0
66 31 0
26 36 0
26 50 0
26 41 0
26 59 0
26 20 0
26 51 0
26 53 0
26 46 0
26 58 0
26 44 0
26 48 0
26 40 0
26 25 0
26 54 0
26 23 0
26 56 0
26 37 0
26 43 0
26 24 0
26 68 0
26 47 0
26 39 0
26 55 0
26 28 0
26 61 0
26 57 0
26 60 0
26 63 0
26 30 0
26 45 0
26 52 0
26 27 0
26 69 0
26 35 0
26 38 0
26 33 0
26 42 0
26 65 0
26 49 0
26 67 0
26 62 0
26 21 0
26 29 0
26 31 0
36 50 0
36 41 0
36 59 0
36 20 0
36 51 0
36 53 0
36 46 0
36 58 0
36 44 0
36 48 0
36 40 0
36 25 0
36 54 0
36 23 0
36 56 0
36 37 0
36 43 0
36 24 0
36 68 0
36 47 0
36 39 0
36 55 0
36 28 0
36 61 0
36 57 0
36 60 0
36 63 0
36 30 0
36 45 0
36 52 0
36 27 0
36 69 0
36 35 0
36 38 0
36 33 0
36 42 0
36 65 0
36 49 0
36 67 0
36 62 0
36 21 0
36 29 0
36 31 0
50 41 0
50 59 0
50 20 0
50 51 0
50 53 0
50 46 0
50 58 0
50 44 0
50 48 0
50 40 0
50 25 0
50 54 0
50 23 0
50 56 0
50 37 0
50 43 0
50 24 0
50 68 0
50 47 0
50 39 0
50 55 0
50 28 0
50 61 0
50 57 0
50 60 0
50 63 0
50 30 0
50 45 0
50 52 0
50 27 0
50 69 0
50 35 0
50 38 0
50 33 0
50 42 0
50 65 0
50 49 0
50 67 0
50 62 0
50 21 0
50 29 0
50 31 0
41 59 0
41 20 0
41 51 0
41 53 0
41 46 0
41 58 0
41 44 0
41 48 0
41 40 0
41 25 0
41 54 0
41 23 0
41 56 0
41 37 0
41 43 0
41 24 0
41 68 0
41 47 0
41 39 0
41 55 0
41 28 0
41 61 0
41 57 0
41 60 0
41 63 0
41 30 0
41 45 0
41 52 0
41 27 0
41 69 0
41 35 0
41 38 0
41 33 0
41 42 0
41 65 0
41 49 0
41 67 0
41 62 0
41 21 0
41 29 0
41 31 0
59 20 0
59 51 0
59 53 0
59 46 0
59 58 0
59 44 0
59 48 0
59 40 0
59 25 0
59 54 0
59 23 0
59 56 0
59 37 0
59 43 0
59 24 0
59 68 0
59 47 0
59 39 0
59 55 0
59 28 0
59 61 0
59 57 0
59 60 0
59 63 0
59 30 0
59 45 0
59 52 0
59 27 0
59 69 0
59 35 0
59 38 0
59 33 0
59 42 0
59 65 0
59 49 0
59 67 0
59 62 0
59 21 0
59 29 0
59 31 0
20 51 0
20 53 0
20 46 0
20 58 0
20 44 0
20 48 0
20 40 0
20 25 0
20 54 0
20 23 0
20 56 0
20 37 0
20 43 0
20 24 0
20 68 0
20 47 0
20 39 0
20 55 0
20 28 0
20 61 0
20 57 0
20 60 0
20 63 0
20 30 0
20 45 0
20 52 0
20 27 0
20 69 0
20 35 0
20 38 0
20 33 0
20 42 0
20 65 0
20 49 0
20 67 0
20 62 0
20 21 0
20 29 0
20 31 0
51 53 0
51 46 0
51 58 0
51 44 0
51 48 0
51 40 0
51 25 0
51 54 0
51 23 0
51 56 0
51 37 0
51 43 0
51 24 0
51 68 0
51 47 0
51 39 0
51 55 0
51 28 0
51 61 0
51 57 0
51 60 0
51 63 0
51 30 0
51 45 0
51 52 0
51 27 0
51 69 0
51 35 0
51 38 0
51 33 0
51 42 0
51 65 0
51 49 0
51 67 0
51 62 0
51 21 0
51 29 0
51 31 0
53 46 0
53 58 0
53 44 0
53 48 0
53 40 0
53 25 0
53 54 0
53 23 0
53 56 0
53 37 0
53 43 0
53 24 0
53 68 0
53 47 0
53 39 0
53 55 0
53 28 0
53 61 0
53 57 0
53 60 0
53 63 0
53 30 0
53 45 0
53 52 0
53 27 0
53 69 0
53 35 0
53 38 0
53 33 0
53 42 0
53 65 0
53 49 0
53 67 0
53 62 0
53 21 0
53 29 0
53 31 0
46 58 0
46 44 0
46 48 0
46 40 0
46 25 0
46 54 0
46 23 0
46 56 0
46 37 0
46 43 0
46 24 0
46 68 0
46 47 0
46 39 0
46 55 0
46 28 0
46 61 0
46 57 0
46 60 0
46 63 0
46 30 0
46 45 0
46 52 0
46 27 0
46 69 0
46 35 0
46 38 0
46 33 0
46 42 0
46 65 0
46 49 0
46 67 0
46 62 0
46 21 0
46 29 0
46 31 0
58 44 0
58 48 0
58 40 0
58 25 0
58 54 0
58 23 0
58 56 0
58 37 0
58 43 0
58 24 0
58 68 0
58 47 0
58 39 0
58 55 0
58 28 0
58 61 0
58 57 0
58 60 0
58 63 0
58 30 0
58 45 0
58 52 0
58 27 0
58 69 0
58 35 0
58 38 0
58 33 0
58 42 0
58 65 0
58 49 0
58 67 0
58 62 0
58 21 0
58 29 0
58 31 0
44 48 0
44 40 0
44 25 0
44 54 0
44 23 0
44 56 0
44 37 0
44 43 0
44 24 0
44 68 0
44 47 0
44 39 0
44 55 0
44 28 0
44 61 0
44 57 0
44 60 0
44 63 0
44 30 0
44 45 0
44 52 0
44 27 0
44 69 0
44 35 0
44 38 0
44 33 0
44 42 0
44 65 0
44 49 0
44 67 0
44 62 0
44 21 0
44 29 0
44 31 0
48 40 0
48 25 0
48 54 0
48 23 0
48 56 0
48 37 0
48 43 0
48 24 0
48 68 0
48 47 0
48 39 0
48 55 0
48 28 0
48 61 0
48 57 0
48 60 0
48 63 0
48 30 0
48 45 0
48 52 0
48 27 0
48 69 0
48 35 0
48 38 0
48 33 0
48 42 0
48 65 0
48 49 0
48 67 0
48 62 0
48 21 0
48 29 0
48 31 0
40 25 0
40 54 0
40 23 0
40 56 0
40 37 0
40 43 0
40 24 0
40 68 0
40 47 0
40 39 0
40 55 0
40 28 0
40 61 0
40 57 0
40 60 0
40 63 0
40 30 0
40 45 0
40 52 0
40 27 0
40 69 0
40 35 0
40 38 0
40 33 0
40 42 0
40 65 0
40 49 0
40 67 0
40 62 0
40 21 0
40 29 0
40 31 0
25 54 0
25 23 0
25 56 0
25 37 0
25 43 0
25 24 0
25 68 0
25 47 0
25 39 0
25 55 0
25 28 0
25 61 0
25 57 0
25 60 0
25 63 0
25 30 0
25 45 0
25 52 0
25 27 0
25 69 0
25 35 0
25 38 0
25 33 0
25 42 0
25 65 0
25 49 0
25 67 0
25 62 0
25 21 0
25 29 0
25 31 0
54 23 0
54 56 0
54 37 0
54 43 0
54 24 0
54 68 0
54 47 0
54 39 0
54 55 0
54 28 0
54 61 0
54 57 0
54 60 0
54 63 0
54 30 0
54 45 0
54 52 0
54 27 0
54 69 0
54 35 0
54 38 0
54 33 0
54 42 0
54 65 0
54 49 0
54 67 0
54 62 0
54 21 0
54 29 0
54 31 0
23 56 0
23 37 0
23 43 0
23 24 0
23 68 0
23 47 0
23 39 0
23 55 0
23 28 0
23 61 0
23 57 0
23 60 0
23 63 0
23 30 0
23 45 0
23 52 0
23 27 0
23 69 0
23 35 0
23 38 0
23 33 0
23 42 0
23 65 0
23 49 0
23 67 0
23 62 0
23 21 0
23 29 0
23 31 0
56 37 0
56 43 0
56 24 0
56 68 0
56 47 0
56 39 0
56 55 0
56 28 0
56 61 0
56 57 0
56 60 0
56 63 0
56 30 0
56 45 0
56 52 0
56 27 0
56 69 0
56 35 0
56 38 0
56 33 0
56 42 0
56 65 0
56 49 0
56 67 0
56 62 0
56 21 0
56 29 0
56 31 0
37 43 0
37 24 0
37 68 0
37 47 0
37 39 0
37 55 0
37 28 0
37 61 0
37 57 0
37 60 0
37 63 0
37 30 0
37 45 0
37 52 0
37 27 0
37 69 0
37 35 0
37 38 0
37 33 0
37 42 0
37 65 0
37 49 0
37 67 0
37 62 0
37 21 0
37 29 0
37 31 0
43 24 0
43 68 0
43 47 0
43 39 0
43 55 0
43 28 0
43 61 0
43 57 0
43 60 0
43 63 0
43 30 0
43 45 0
43 52 0
43 27 0
43 69 0
43 35 0
43 38 0
43 33 0
43 42 0
43 65 0
43 49 0
43 67 0
43 62 0
43 21 0
43 29 0
43 31 0
24 68 0
24 47 0
24 39 0
24 55 0
24 28 0
24 61 0
24 57 0
24 60 0
24 63 0
24 30 0
24 45 0
24 52 0
24 27 0
24 69 0
24 35 0
24 38 0
24 33 0
24 42 0
24 65 0
24 49 0
24 67 0
24 62 0
24 21 0
24 29 0
24 31 0
68 47 0
68 39 0
68 55 0
68 28 0
68 61 0
68 57 0
68 60 0
68 63 0
68 30 0
68 45 0
68 52 0
68 27 0
68 69 0
68 35 0
68 38 0
68 33 0
68 42 0
68 65 0
68 49 0
68 67 0
68 62 0
68 21 0
68 29 0
68 31 0
47 39 0
47 55 0
47 28 0
47 61 0
47 57 0
47 60 0
47 63 0
47 30 0
47 45 0
47 52 0
47 27 0
47 69 0
47 35 0
47 38 0
47 33 0
47 42 0
47 65 0
47 49 0
47 67 0
47 62 0
47 21 0
47 29 0
47 31 0
39 55 0
39 28 0
39 61 0
39 57 0
39 60 0
39 63 0
39 30 0
39 45 0
39 52 0
39 27 0
39 69 0
39 35 0
39 38 0
39 33 0
39 42 0
39 65 0
39 49 0
39 67 0
39 62 0
39 21 0
39 29 0
39 31 0
55 28 0
55 61 0
55 57 0
55 60 0
55 63 0
55 30 0
55 45 0
55 52 0
55 27 0
55 69 0
55 35 0
55 38 0
55 33 0
55 42 0
55 65 0
55 49 0
55 67 0
55 62 0
55 21 0
55 29 0
55 31 0
28 61 0
28 57 0
28 60 0
28 63 0
28 30 0
28 45 0
28 52 0
28 27 0
28 69 0
28 35 0
28 38 0
28 33 0
28 42 0
28 65 0
28 49 0
28 67 0
28 62 0
28 21 0
28 29 0
28 31 0
61 57 0
61 60 0
61 63 0
61 30 0
61 45 0
61 52 0
61 27 0
61 69 0
61 35 0
61 38 0
61 33 0
61 42 0
61 65 0
61 49 0
61 67 0
61 62 0
61 21 0
61 29 0
61 31 0
57 60 0
57 63 0
57 30 0
57 45 0
57 52 0
57 27 0
57 69 0
57 35 0
57 38 0
57 33 0
57 42 0
57 65 0
57 49 0
57 67 0
57 62 0
57 21 0
57 29 0
57 31 0
60 63 0.011540732769677292
60 30 0.011540732769677292
60 45 0.011540732769677292
60 52 0.011540732769677292
60 27 0.011540732769677292
60 69 0.011540732769677292
60 35 0.011540732769677292
60 38 0.011540732769677292
60 33 0.011540732769677292
60 42 0.011540732769677292
60 65 0.011540732769677292
60 49 0.011540732769677292
60 67 0.011540732769677292
60 62 0.011540732769677292
60 21 0.011540732769677292
60 29 0.011540732769677292
60 31 0.011540732769677292
63 30 0
63 45 0
63 52 0
63 27 0
63 69 0
63 35 0
63 38 0
63 33 0
63 42 0
63 65 0
63 49 0
63 67 0
63 62 0
63 21 0
63 29 0
63 31 0
30 45 0
30 52 0
30 27 0
30 69 0
30 35 0
30 38 0
30 33 0
30 42 0
30 65 0
30 49 0
30 67 0
30 62 0
30 21 0
30 29 0
30 31 0
45 52 0
45 27 0
45 69 0
45 35 0
45 38 0
45 33 0
45 42 0
45 65 0
45 49 0
45 67 0
45 62 0
45 21 0
45 29 0
45 31 0
52 27 0
52 69 0
52 35 0
52 38 0
52 33 0
52 42 0
52 65 0
52 49 0
52 67 0
52 62 0
52 21 0
52 29 0
