a1;a2;weight
63;32;0.9746208965157064
63;20;0.990731285545822
63;66;0.969757147795612
63;65;0.973978501984758
63;37;0.9516977075324716
63;31;0.9964794783001483
63;55;0.9911276221537834
63;59;0.9758993722797498
63;35;0.963599223077961
63;33;0.9911276221537834
63;44;0.975249830111709
63;21;0.9718435178666075
63;30;0.9654175982893193
63;50;0.986231086240992
63;69;0.9841357836879709
63;56;0.9713634234622238
63;27;0.9823990857612429
63;28;0.9823206605353577
63;49;0.9911276221537834
63;34;0.9697253756252041
63;53;0.9763393072609978
63;46;0.9797585492177069
63;52;0.9876071004539316
63;36;0.9744179975725168
63;26;0.9637529269327354
63;67;0.9693522527028186
63;68;0.9621787991450613
63;22;0.9945822439430269
63;58;0.9543340341364928
63;45;0.9911276221537834
63;64;0.9466834923979125
63;29;0.9462817949230478
63;25;0.9536484399462378
63;61;0.9911276221537834
63;43;0.9688806636835376
63;40;0.9911276221537834
63;60;0.9637463751459092
63;48;0.9635271096258208
63;41;0.9767647411171864
63;24;0.9705609682219642
63;42;0.9775478313820409
63;54;0.9814029408348762
63;62;0.9755135970989695
63;38;0.9577785315102562
63;47;0.9871844092554521
63;23;0.9605411952596274
63;51;0.9911276221537834
63;39;0.9878503188713059
63;57;0.9731463533570645
32;20;0.9820936265777707
32;66;0.9724273617797488
32;65;0.9639686936544924
32;37;0.9418044087768627
32;31;0.9777138016983227
32;55;0.9812343233981744
32;59;0.9790968678428352
32;35;0.9465220038212812
32;33;0.9812343233981744
32;44;0.9791756838834034
32;21;0.9656413540045277
32;30;0.973286664959345
32;50;0.9674654096391664
32;69;0.9742424849323619
32;56;0.9614701247066149
32;27;0.9764489999039652
32;28;0.9724273617797488
32;49;0.9964413982774935
32;34;0.9540351572843242
32;53;0.9703892214037202
32;46;0.9698652504620978
32;52;0.9777138016983227
32;36;0.9697235515027968
32;26;0.9646859438045892
32;67;0.973038744718952
32;68;0.9668738976828278
32;22;0.9758165673412013
32;58;0.9589438884865757
32;45;0.9824899631857321
32;64;0.9503699844140459
32;29;0.9376441359549964
32;25;0.9437551411906289
32;61;0.9897070118892163
32;43;0.9614876202718914
32;40;0.9812343233981744
32;60;0.9676722289176037
32;48;0.9447614330239952
32;41;0.9668714423615774
32;24;0.9646108823646865
32;42;0.9812343233981744
32;54;0.9715096420792673
32;62;0.9798564993524755
32;38;0.9563579212456891
32;47;0.9812343233981744
32;23;0.9506478965040185
32;51;0.9812343233981744
32;39;0.977957020115697
32;57;0.9758165673412013
20;66;0.967852367257548
20;65;0.973978501984758
20;37;0.9497929269944076
20;31;0.9857023199158677
20;55;0.9892228416157194
20;59;0.9739945917416858
20;35;0.9640320406355491
20;33;0.9892228416157194
20;44;0.9841222079579256
20;21;0.9610663594823269
20;30;0.9746863127434973
20;50;0.9754539278567114
20;69;0.982231003149907
20;56;0.9694586429241598
20;27;0.9808906418311403
20;28;0.9804158799972937
20;49;1
20;34;0.9697253756252041
20;53;0.9744345267229338
20;46;0.9778537686796429
20;52;0.9857023199158677
20;36;0.9832903754187334
20;26;0.9772699512365142
20;67;0.9674474721647546
20;68;0.9630569666276692
20;22;0.9838050855587462
20;58;0.9524292535984289
20;45;1
20;64;0.9447787118598485
20;29;0.9551541727692643
20;25;0.9671654642500166
20;61;1
20;43;0.9669758831454737
20;40;0.9892228416157194
20;60;0.9726187529921259
20;48;0.9527499512415402
20;41;0.9748599605791224
20;24;0.9686561876839003
20;42;0.9756430508439771
20;54;0.9794981602968122
20;62;0.9740051531688669
20;38;0.9666509093564728
20;47;0.9852796287173882
20;23;0.9586364147215636
20;51;0.9892228416157194
20;39;0.9859455383332419
20;57;0.9712415728190005
66;65;0.9702857892897562
66;37;0.9505074493449409
66;31;0.9802232528654006
66;55;0.9837437745652523
66;59;0.9685155246912187
66;35;0.9477758152008015
66;33;0.9837437745652523
66;44;0.9804294952629237
66;21;0.9743443945726059
66;30;0.9844775062444157
66;50;0.9699748608062443
66;69;0.9767519360994398
66;56;0.9639795758736928
66;27;0.9750152381727117
66;28;0.9887331294135436
66;49;0.9950106451517087
66;34;0.9684697012098825
66;53;0.9689554596724668
66;46;0.9723747016291757
66;52;0.9802232528654006
66;36;0.9670341499839857
66;26;0.9563690793442043
66;67;0.9619684051142875
66;68;0.9597843064048216
66;22;0.9783260185082792
66;58;0.9595136992877076
66;45;0.9837437745652523
66;64;0.9481066064278071
66;29;0.9388979473345167
66;25;0.9462645923577068
66;61;0.9837437745652523
66;43;0.9614968160950066
66;40;0.9899373639662526
66;60;0.9689260402971239
66;48;0.9560778458094988
66;41;0.9744541747141113
66;24;0.9676475075389692
66;42;0.9763575731945102
66;54;0.9828260548647708
66;62;0.9743233389114387
66;38;0.9503946839217251
66;47;0.9798005616669211
66;23;0.9693808935286553
66;51;0.9837437745652523
66;39;0.9804664712827749
66;57;0.9783260185082792
65;37;0.9365144433374769
65;31;0.966369908267418
65;55;0.9759443579587888
65;59;0.9738069024034495
65;35;0.9252083701369958
65;33;0.9759443579587888
65;44;0.9719234709472355
65;21;0.9697055494446004
65;30;0.9519730312750596
65;50;0.9561215162082617
65;69;0.9689525194929762
65;56;0.9561801592672292
65;27;0.9672917044191878
65;28;0.967137396340363
65;49;0.976584418372424
65;34;0.9900664636298319
65;53;0.9791606767124519
65;46;0.9645752850227122
65;52;0.972423836258937
65;36;0.9484099178185114
65;26;0.9593959783652035
65;67;0.9677487792795664
65;68;0.9404145589668884
65;22;0.9649713527019502
65;58;0.9517142826812439
65;45;0.9611763295014467
65;64;0.9450800189746602
65;29;0.916330502270711
65;25;0.9384651757512431
65;61;0.976584418372424
65;43;0.9561976548325056
65;40;0.9759443579587888
65;60;0.9463585952333183
65;48;0.9339162183847441
65;41;0.9677966478343137
65;24;0.9593209169253009
65;42;0.9759443579587888
