a1;a2;weight
27;41;0.989341419044221
27;59;0.9643887413367128
27;30;0.958352087381864
27;35;0.9834785030710992
27;46;0.9792309898519369
27;54;0.9638210871330718
27;26;0.9880692769770945
27;53;0.9837266601885677
27;56;0.9535937002331101
27;21;0.940255284227281
27;49;0.9814083606719888
27;29;0.980074671335347
27;51;0.9825103870627071
27;65;0.9857937908394969
27;66;0.9891346425751657
27;48;0.968431333926589
27;50;0.9560000112413767
27;58;0.9824776727489302
27;47;0.989341419044221
27;33;0.9628086162879529
27;20;0.9512602576344753
27;22;0.989341419044221
27;69;0.9568073059721014
27;57;0.9631637320345062
27;63;0.9614222909964127
27;32;0.9754032577713735
27;38;0.9785316186610834
27;36;0.9757745737205881
27;34;0.9613998699462827
27;37;0.9447171492843304
27;24;0.9758965449089957
27;60;0.9619732825915798
27;45;0.9825717744357576
27;67;0.989341419044221
27;64;0.9612107200601612
27;43;0.9989862495863505
27;61;0.9464612040518315
27;25;0.9680694395233931
27;44;0.9840535221116496
27;68;0.9876367714677394
27;52;0.9486250342916666
27;40;0.978998403399538
27;62;0.9631039319048146
27;42;0.9691276863549806
27;39;0.9543202226107707
27;55;0.9665318084274311
27;31;0.96351658172283
27;23;0.9769773054631773
27;28;0.9690166327380544
41;59;0.9444105091570908
41;30;0.9432189591686203
41;35;0.9825804862040931
41;46;0.959387752017572
41;54;0.9486879589198283
41;26;0.9655982821420943
41;53;0.9685935319753242
41;56;0.9384605720198664
41;21;0.9251221560140374
41;49;0.9662752324587452
41;29;0.9649415431221035
41;51;0.9673772588494635
41;65;0.972365310202735
41;66;0.9691564103955437
41;48;0.9539891028761773
41;50;0.940866883028133
41;58;0.9690491921121681
41;47;0.975912938407459
41;33;0.9603342809295458
41;20;0.9382223143797919
41;22;0.9742082908309774
41;69;0.9301792553788281
41;57;0.9480306038212626
41;63;0.9462891627831691
41;32;0.9788500678329611
41;38;0.9633984904478399
41;36;0.955796341540966
41;34;0.9589255345878755
41;37;0.916710457337311
41;24;0.960763416695752
41;60;0.9468401543783361
41;45;0.9674386462225141
41;67;0.9742082908309774
41;64;0.9481476827374318
41;43;0.9742082908309774
41;61;0.931328075838588
41;25;0.967171422656387
41;44;0.9689203938984061
41;68;0.9725036432544958
41;52;0.933491906078423
41;40;0.959020171219916
41;62;0.9479708036915709
41;42;0.9583393850703307
41;39;0.939187094397527
41;55;0.9513986802141875
41;31;0.9483834535095863
41;23;0.9618441772499337
41;28;0.9491733949036896
59;30;0.9530445867443159
59;35;0.9781710024335513
59;46;0.9739234892143889
59;54;0.9585135864955239
59;26;0.9764376601314395
59;53;0.9784191595510198
59;56;0.9439489082555097
59;21;0.9498214384291922
59;49;0.9762510089028293
59;29;0.9747671706977991
59;51;0.9772028864251591
59;65;0.980486290201949
59;66;0.9797767803680686
59;48;0.970763958713216
59;50;0.9602508129683532
59;58;0.9771701721113821
59;47;0.984033918406673
59;33;0.9701599085052414
59;20;0.945056990745032
59;22;0.984033918406673
59;69;0.9472801174386021
59;57;0.9682393235341893
59;63;0.9616977798149607
59;32;0.9700957571338256
59;38;0.9762892299891315
59;36;0.9793908560884234
59;34;0.9791342543008023
59;37;0.9265360849130067
59;24;0.9705890442714477
59;60;0.9677397712540949
59;45;0.9876473659354407
59;67;0.984033918406673
59;64;0.9626834199342487
59;43;0.984033918406673
59;61;0.9420879307753461
59;25;0.9627619388858452
59;44;0.9787460214741017
59;68;0.9823292708301914
59;52;0.9433175336541186
59;40;0.9791988435569654
59;62;0.9577964312672665
59;42;0.9638201857174326
59;39;0.9490127219732226
59;55;0.9707826101544077
59;31;0.9582090810852819
59;23;0.9716698048256293
59;28;0.9637091321005063
30;35;0.9674610434152747
30;46;0.9619945032306789
30;54;0.9781372547547396
30;26;0.9549944287386888
30;53;0.9632040715100731
30;56;0.9301466834873298
30;21;0.9259432256733087
30;49;0.9579613439262086
