a1 a2 distance
26 24 0.3030145818008004
26 29 0.44961777164645805
26 67 0.36987326759838673
26 38 0.3348017739519075
26 59 0.41660882679226613
26 49 0.46274519941562664
26 66 0.33429754149478585
26 32 0.4453775407615973
26 62 0.36247745267978726
26 69 0.39604999480309633
26 35 0.43302511290283385
26 64 0.36970580567375655
26 37 0.3842854108613931
26 48 0.3727494727214064
26 27 0.2718051687550672
26 43 0.3134357413212223
26 55 0.2764755270686846
26 52 0.46440213487883203
26 53 0.3589030830245235
26 68 0.2664594743179677
26 33 0.37903406108286075
26 50 0.3707437317868659
26 63 0.4059892061514717
26 40 0.39549672777999245
26 57 0.4018811996069461
26 36 0.37963521977499415
26 21 0.30299328618441723
26 47 0.34172160987173805
26 22 0.35151887671191406
26 31 0.38168821327098357
26 25 0.29894030435696717
26 41 0.3408028103976446
26 61 0.5066704421116849
26 46 0.4713825954059832
26 34 0.2327117712338817
26 28 0.36355044615239407
26 39 0.2758128499026758
26 45 0.31396756056164804
26 51 0.36258815534420513
26 65 0.23999046406032137
26 60 0.3273316345169962
26 56 0.3438652419322123
26 23 0.36546859537778825
26 30 0.3623414763826125
26 42 0.41822720026734145
26 20 0.2267317970988377
26 54 0.3085668585388274
26 44 0.3207106877694481
26 58 0.3117501137961712
24 29 0.5206595996177581
24 67 0.36957654335975093
24 38 0.3948592002284458
24 59 0.5110988974253855
24 49 0.48708419914771095
24 66 0.38446933371267006
24 32 0.43226316404241133
24 62 0.39422814580871285
24 69 0.4537068233753706
24 35 0.4618930776709873
24 64 0.4836306546741339
24 37 0.5063284737923606
24 48 0.3652962170992847
24 27 0.4378000929050119
24 43 0.43836969383196056
24 55 0.3575177058890296
24 52 0.5461032383573046
24 53 0.43479630067982633
24 68 0.4399996722064488
24 33 0.4955641547941133
24 50 0.46203835324022063
24 63 0.5426228239411433
24 40 0.39688838369350193
24 57 0.4089052914259309
24 36 0.42204071488660366
24 21 0.4054316793760135
24 47 0.3616822566994549
24 22 0.38014098980432215
24 31 0.39432557486228315
24 25 0.4282704906290763
24 41 0.34705195044729575
24 61 0.5588221263510704
24 46 0.40882243910133315
24 34 0.40840664764960455
24 28 0.5220892553767721
24 39 0.38652069181443716
24 45 0.3345436492485477
24 51 0.3867853282262312
24 65 0.4118371533600869
24 60 0.34480547110284615
24 56 0.5180470480322569
24 23 0.5005711550241486
24 30 0.4406945815855711
24 42 0.539184167146155
24 20 0.4058164169924513
24 54 0.4946385437602717
24 44 0.29293840460462495
24 58 0.4193028048669363
29 67 0.416854976330721
29 38 0.281140470474866
29 59 0.43259311458220606
29 49 0.3481997057194053
29 66 0.3876686883741566
29 32 0.2689578403653547
29 62 0.3371262595597574
29 69 0.32677957566753213
29 35 0.33599782241876
29 64 0.2981110307382796
29 37 0.4538994070354577
29 48 0.30270426416096125
29 27 0.42797573379517423
29 43 0.2503722308917244
29 55 0.2781269194039034
29 52 0.48623267590952757
29 53 0.40036122215094405
29 68 0.23607073795847283
29 33 0.2728938820603973
29 50 0.33080471132796113
29 63 0.3697863450018717
29 40 0.300886677831972
29 57 0.22232810928007626
29 36 0.4682371568334001
29 21 0.3738901163732796
29 47 0.25835905500055467
29 22 0.30089261456860966
29 31 0.3182551350113994
29 25 0.3020943209461238
29 41 0.2382829642252359
29 61 0.4162930951457448
29 46 0.5032526685799882
29 34 0.27567721505435094
29 28 0.4400657766116546
29 39 0.2509121876145154
29 45 0.3304308345318284
29 51 0.34635733116872586
29 65 0.33076609034735166
29 60 0.3145833084324835
29 56 0.34241056592986435
29 23 0.35484513688838765
29 30 0.30744342733008273
29 42 0.47202963822115346
29 20 0.30075951223216074
29 54 0.3367988842490927
29 44 0.27388176364335515
29 58 0.2796980554279371
67 38 0.31924528588489676
67 59 0.335392688543762
67 49 0.4967359258673594
67 66 0.4569582345522643
67 32 0.3604991336571516
67 62 0.28340401054205583
67 69 0.46395610330705905
67 35 0.5232707677118258
67 64 0.31760204913680523
67 37 0.5355897756429723
67 48 0.2835921132433433
67 27 0.3687416542115821
67 43 0.41471606869901867
67 55 0.33011806328803334
67 52 0.4911377572213209
67 53 0.41304475362859766
67 68 0.43747817921675464
67 33 0.3711366731925763
67 50 0.3422070137143264
67 63 0.49060864808875077
67 40 0.4573275687581093
67 57 0.32599005236593953
67 36 0.37286513836276447
67 21 0.3745738844319408
67 47 0.3372352869208831
67 22 0.36548652892448835
67 31 0.3649803581630329
67 25 0.34058665689706774
67 41 0.3488348127916718
67 61 0.5307920834831622
67 46 0.4493895973758004
67 34 0.5097481939259273
67 28 0.5121451422864249
67 39 0.33457877174869777
67 45 0.39686535666126466
67 51 0.34280534792085154
67 65 0.3889122447102439
67 60 0.4520416821733796
67 56 0.47962632914921083
67 23 0.5186190593209336
67 30 0.4463935587645146
67 42 0.510142768205492
67 20 0.3610738820252114
67 54 0.48439054000306053
67 44 0.39702376984607335
67 58 0.30408961807011664
38 59 0.4309241355035761
38 49 0.42863250139801473
38 66 0.3652327401603648
38 32 0.45676028954350906
38 62 0.3866027209532042
38 69 0.4672135760862804
38 35 0.4906696833506537
38 64 0.4371990108338544
38 37 0.46374963315630635
38 48 0.3368542035682315
38 27 0.4026665633072349
38 43 0.30909008627114554
38 55 0.21517872726818554
38 52 0.4236454549158105
38 53 0.35092041924222034
38 68 0.3806755777951099
38 33 0.3844691439978531
38 50 0.3130751092736826
38 63 0.41998025456948096
38 40 0.4215033786074387
38 57 0.400774617812176
38 36 0.3480850503796823
38 21 0.34066522877465966
38 47 0.3516832348622097
38 22 0.34849595973902125
38 31 0.39800961470679874
38 25 0.3523478910577619
38 41 0.34880058592031016
38 61 0.524188122854555
38 46 0.41052663321230626
38 34 0.2754940485317431
38 28 0.35494999492807616
38 39 0.315013650071527
38 45 0.39053187251025606
38 51 0.4232839851450758
38 65 0.3743079014482863
38 60 0.4329423985109876
38 56 0.36860146365983903
38 23 0.3196598735190028
38 30 0.4488112552100757
38 42 0.5138205113009335
38 20 0.28010525078896
38 54 0.4357351084452971
38 44 0.3294165657164663
38 58 0.356667290733837
59 49 0.3566530321773049
59 66 0.388735125680279
59 32 0.43510902950328384
59 62 0.2908449512659749
59 69 0.29348413319334765
59 35 0.39147360047322033
59 64 0.3623575759369388
59 37 0.4584790454164291
59 48 0.3068838220436434
59 27 0.4740568639644224
59 43 0.3754543770616315
59 55 0.36191693733845615
59 52 0.4691071067331694
59 53 0.34162659698839337
59 68 0.4455943373368358
59 33 0.45456066284580415
59 50 0.4017860131191398
59 63 0.4105303347642327
59 40 0.43038598440385406
59 57 0.2940780844940417
59 36 0.3888854249068767
59 21 0.33626814367881264
59 47 0.40017263510577494
59 22 0.33810342231416973
59 31 0.4039429517409447
59 25 0.32587778183837224
59 41 0.3847449435725155
59 61 0.477814547141468
59 46 0.4419882005937252
59 34 0.44599510419472777
59 28 0.4099882724918886
59 39 0.4740459400224163
59 45 0.42348593283059
59 51 0.4085148970151081
