a1 a2 distance
54 27 0.4697878250835291
54 56 0.3365474191090745
54 23 0.5394668112200269
54 68 0.5500802977375127
54 51 0.5297990670110985
54 21 0.5674230526832613
54 65 0.45095744107887975
54 40 0.4052156036633404
54 20 0.4536033138112627
54 58 0.43777741208323206
54 35 0.4141817588893371
54 49 0.4525242668108043
54 44 0.2846835186558304
54 50 0.5218984570210885
54 30 0.5628846723064334
54 29 0.5797554553539896
54 47 0.3830034398682636
54 22 0.3682877955582814
54 55 0.3923925567426817
54 53 0.6335633192261175
54 52 0.45815618684316084
54 64 0.6056747734112883
54 60 0.5224691466244746
54 69 0.6091826432906251
54 38 0.47352365249053124
54 31 0.49356242569626396
54 61 0.41673560800609477
54 37 0.4971592646108348
54 45 0.3833963627515524
54 41 0.42723045139226545
54 59 0.4110244304084524
54 66 0.4171006996367579
54 43 0.5893927755664253
54 26 0.40413733398060936
54 25 0.4669060754937858
54 24 0.5304172788604697
54 32 0.48300556171793413
54 62 0.5387229327524539
54 63 0.5174663826766299
54 28 0.38495706328800217
54 39 0.5622183378014126
54 67 0.3732167242180452
54 48 0.5147877763258757
54 46 0.5012034482524069
54 33 0.4543685129099796
54 34 0.46378019965524586
54 57 0.5365847170316999
54 36 0.5394950811960049
54 42 0.4592875685214069
27 56 0.3951234887240782
27 23 0.44634537054303725
27 68 0.42897143927135006
27 51 0.4803500921953452
27 21 0.4289554178491156
27 65 0.3454345426966185
27 40 0.2423819246952863
27 20 0.4488237233389222
27 58 0.31984562129953276
27 35 0.4832220570973302
27 49 0.3867505649887934
27 44 0.2711904783179475
27 50 0.3114219720977157
27 30 0.35101096095008394
27 29 0.5214558307762164
27 47 0.35249125355438315
27 22 0.28328876551514526
27 55 0.4032432021350645
27 53 0.4233297896990259
27 52 0.4243130814803762
27 64 0.5047754399935924
27 60 0.38880472452406745
27 69 0.4156851592186547
27 38 0.3993930862036018
27 31 0.5215534253006818
27 61 0.39025568876804156
27 37 0.37151662405030617
27 45 0.4880885579828572
27 41 0.440968851512067
27 59 0.38953731275849585
27 66 0.4681952895163549
27 43 0.3609421642415374
27 26 0.3467231015035853
27 25 0.4235069605978605
27 24 0.4189280398404078
27 32 0.48468294568488046
27 62 0.3959228266132294
27 63 0.37926893246527693
27 28 0.3087032276559606
27 39 0.40077174397517396
