a1 a2 distance
67 38 0.27081418951059605
67 56 0.36664630377373053
67 45 0.34818362767567956
67 42 0.31383243199203525
67 63 0.3387682171557872
67 49 0.38670092613608686
67 47 0.25513949665455316
67 53 0.4141843969948479
67 27 0.2500480259950186
67 41 0.30122694365124486
67 52 0.41107493356717706
67 51 0.35214749695857456
67 54 0.3903249704102276
67 55 0.2237872534808903
67 40 0.33574928058316367
67 24 0.325547561408004
67 39 0.3273922741142385
67 60 0.38318934864210263
67 64 0.24908966028698729
67 61 0.4985540384556564
67 20 0.33095972082076597
67 50 0.3361922703122858
67 25 0.3085707137812014
67 62 0.3794640893681053
67 30 0.41372963167971133
67 59 0.2726940318942466
67 57 0.32397524157710855
67 35 0.45882670321782737
67 66 0.3319571544615748
67 36 0.29075992887517116
67 37 0.4314906866950837
67 58 0.30828492117409406
67 65 0.29507755543546954
67 46 0.4267203361392903
67 26 0.36497572953445734
67 68 0.35638666791964263
67 28 0.48813485431432396
67 21 0.3218498115887164
67 23 0.38163163490742064
67 33 0.3449352045878763
67 32 0.4438645055722355
67 22 0.4473574170336172
67 43 0.3110958052153989
67 31 0.3646424967614425
67 69 0.3325054777520759
67 34 0.35420991284292924
67 29 0.4433090069101045
67 48 0.3435694777654354
67 44 0.346132987222269
38 56 0.3828220388003877
38 45 0.45861103873800524
38 42 0.3575471423295685
38 63 0.41835164792128604
38 49 0.35547744813352444
38 47 0.33081433509030855
38 53 0.3834732140545568
38 27 0.35732462428950357
38 41 0.3524823298080471
38 52 0.3828402538171944
38 51 0.36865515593761783
38 54 0.4258811787538256
38 55 0.2550485650317035
38 40 0.37878940419078255
38 24 0.36680098438033787
38 39 0.3821990786759332
38 60 0.4103443612211336
38 64 0.4358932791938348
38 61 0.5465958605479219
38 20 0.3110825127440926
38 50 0.44529338633654464
38 25 0.3502097200147613
38 62 0.44431003214011844
38 30 0.43443160474786835
38 59 0.38949036735403103
38 57 0.4684896963575869
38 35 0.4754312087114614
38 66 0.30182677942691033
38 36 0.331506117424411
38 37 0.38603794350378295
38 58 0.285673692588582
38 65 0.31957387826845596
38 46 0.4637976506958424
38 26 0.4314765118023945
38 68 0.3731130132363156
38 28 0.3882099418635285
38 21 0.3153247692861845
38 23 0.2677508719051395
38 33 0.34420452445471544
38 32 0.49542502033020624
38 22 0.40105264361663817
38 43 0.2818709423617696
38 31 0.466660660399111
38 69 0.3520100074273439
38 34 0.3163651491182361
38 29 0.46681129500044277
38 48 0.35824117735990585
38 44 0.3189110535216017
56 45 0.4074489083738104
56 42 0.301206499531615
56 63 0.33025390271936245
56 49 0.39829096550389514
56 47 0.3468351573827505
56 53 0.40559844114394006
56 27 0.34700365112439396
56 41 0.3547453539816216
56 52 0.43131932448020793
56 51 0.45062977405599336
56 54 0.3207468294523813
56 55 0.3034878289315703
56 40 0.3941682077248326
56 24 0.30963723451294073
56 39 0.3728381032318212
56 60 0.38554836821272953
56 64 0.3926815460758508
56 61 0.420940051875213
56 20 0.36374216925235225
56 50 0.4323768155559263
56 25 0.3474125682655861
56 62 0.4567711182213306
56 30 0.38320290617433267
56 59 0.38086628219062124
56 57 0.48047066914062625
56 35 0.3941155832285188
56 66 0.29181977186266744
56 36 0.35742291157685935
56 37 0.3995249001410802
56 58 0.41525150442773046
56 65 0.25545977138675663
56 46 0.4493445655112975
56 26 0.48471883489927714
56 68 0.45376147955286933
56 28 0.4572615339015459
56 21 0.3642136290297685
56 23 0.41030120905901446
56 33 0.4062509181766467
56 32 0.44804407856738726
56 22 0.28849455000739377
56 43 0.22154724788994815
56 31 0.46573953106119304
56 69 0.31735206741796773
56 34 0.27390217465828454
56 29 0.36215153876171324
56 48 0.3296525986788536
56 44 0.3707028176369206
45 42 0.34403208246791456
45 63 0.38538893161096416
45 49 0.2821998025579785
45 47 0.19293915862914338
45 53 0.28917668261298546
45 27 0.20345750112539235
45 41 0.3342352914354795
45 52 0.3289720914895495
45 51 0.3203429580906474
45 54 0.2775853032979153
45 55 0.21555453509301997
45 40 0.28379096173025864
45 24 0.2555681917764817
45 39 0.3601577467938667
45 60 0.3339511965068087
45 64 0.3430218244829826
45 61 0.4243961855775319
45 20 0.2863027970825611
45 50 0.26335092592341935
45 25 0.29805674638258206
45 62 0.3710011936381774
45 30 0.29642959193868085
45 59 0.3695515240768833
45 57 0.361972995882046
45 35 0.33752128358557426
45 66 0.3096497480572439
45 36 0.3154357865383659
45 37 0.29833722272073093
45 58 0.23012549220102904
45 65 0.3021024526088087
45 46 0.3673210587461598
45 26 0.3266025565769143
45 68 0.23822344057782435
45 28 0.32280159370238765
45 21 0.2582249680340782
45 23 0.2876711548633294
45 33 0.2868418270182551
45 32 0.43782990520930953
45 22 0.3753813212342455
45 43 0.17316155153316376
45 31 0.37893629702875475
45 69 0.34697733863323366
45 34 0.26108814219887577
45 29 0.4539533516432943
45 48 0.3347232191072206
45 44 0.2607919139818892
42 63 0.30019645086126157
42 49 0.2789698229099635
42 47 0.1617470720700972
42 53 0.3652361215075955
42 27 0.2510922148798277
42 41 0.2989386180071549
42 52 0.3023855992432071
42 51 0.3099773671069541
42 54 0.32654934133547303
42 55 0.136350034131131
42 40 0.2770213375367706
42 24 0.13332880489344817
42 39 0.16920508099716494
42 60 0.2697667787990322
42 64 0.2891601809056747
42 61 0.37886457371216997
42 20 0.1643901813649985
42 50 0.3041975507624514
42 25 0.27340232735318143
42 62 0.35152237861866986
42 30 0.24610892699253778
42 59 0.22259091361322558
42 57 0.37662976745129717
42 35 0.3301879807717076
42 66 0.21818179224446746
42 36 0.1840590161189694
42 37 0.2914172824237425
42 58 0.24301695309140894
42 65 0.18618025720788806
42 46 0.3869690895401815
42 26 0.34502145937534945
42 68 0.358859813331471
42 28 0.3336708704277467
42 21 0.25617350339636397
42 23 0.2928399352784514
42 33 0.29730605956747425
42 32 0.34103857021223793
42 22 0.23584430148216023
42 43 0.18164605305001788
42 31 0.3260523558931311
42 69 0.21112778591810638
42 34 0.23728529220552746
42 29 0.2813546106582795
42 48 0.23678783944109044
42 44 0.2279608785506352
63 49 0.33917143994222526
63 47 0.3917734691054823
63 53 0.43358567647832685
63 27 0.3668099213502284
63 41 0.4585397648186141
63 52 0.4166351141510162
63 51 0.4032773292884208
63 54 0.35423287699953826
63 55 0.3451309376326753
63 40 0.4336991135783258
63 24 0.3219302267154393
63 39 0.4033214877170173
63 60 0.33022132054653325
63 64 0.4298533978324522
63 61 0.5395385806626581
63 20 0.4029509003875346
63 50 0.43714713563546265
63 25 0.297537022569503
63 62 0.4704789581387857
63 30 0.38297049797222044
63 59 0.4063431129470175
63 57 0.4637605586549981
63 35 0.4535298534176847
63 66 0.3824235422271351
63 36 0.38747404972448285
63 37 0.37221382152271554
63 58 0.4322021141513085
