a1;a2;weight
53;43;0.9777557550318079
53;45;0.9530372794358241
53;54;0.9772978223013598
53;27;0.9830442957703412
53;25;0.9618931063109154
53;26;0.9847943974151575
53;33;0.9948394226892628
53;65;0.9856129086628268
53;29;0.9765619831482283
53;41;0.9728819111430578
53;44;0.9892359078055503
53;61;0.9719511668315208
53;40;0.9833199887381319
53;24;0.9799615850098544
53;42;0.9729358537605992
53;59;0.9821805214149599
53;23;0.9844491545062479
53;28;0.9856129086628268
53;67;0.9728147226863822
53;34;0.9707971268580752
53;38;0.957488798952402
53;46;0.9892359078055503
53;32;0.9510306063790863
53;30;0.9670199346931808
53;48;0.952773797673127
53;57;0.9833199887381319
53;55;0.991302148734169
53;20;0.9799241741979874
53;68;0.9889724525164474
53;69;0.9755568650476057
53;51;0.9862516022954754
53;49;0.9800605677152876
53;35;0.9822709892563886
53;58;0.9827768015868504
53;63;0.9770808835847081
53;37;0.9819497042453722
53;36;0.9892359078055503
53;62;0.9892359078055503
53;21;0.9622686288386112
53;52;0.9772978223013598
53;39;0.9874986849408753
53;22;0.9896100060237528
53;64;0.9892359078055503
53;31;0.9811388337539981
53;66;0.9892359078055503
53;60;0.9805247197510074
53;56;0.9619259135884408
53;50;0.9685556552995662
53;47;0.9752229146865797
43;45;0.9523345439719153
43;54;0.9620132360939234
43;27;0.9708614075326901
43;25;0.9497102180732643
43;26;0.9726115091775064
43;33;0.971892442257162
43;65;0.9734300204251757
43;29;0.9643790949105772
43;41;0.9606990229054067
43;44;0.9770530195678991
43;61;0.9686582254215327
43;40;0.9711371005004807
43;24;0.9677786967722033
43;42;0.9607529655229481
43;59;0.9699976331773088
43;23;0.967791665179763
43;28;0.9734300204251757
43;67;0.9606318344487311
43;34;0.958614238620424
43;38;0.9453059107147509
43;46;0.9770530195678991
43;32;0.9388477181414352
43;30;0.9517353484857445
43;48;0.9405909094354759
43;57;0.9711371005004807
43;55;0.9730991314052213
43;20;0.9677412859603363
43;68;0.9767895642787963
43;69;0.9633739768099546
43;51;0.9608286670587094
43;49;0.9571135872831867
43;35;0.9700881010187374
43;58;0.9598298211547496
43;63;0.964897995347057
43;37;0.969766816007721
43;36;0.9770530195678991
43;62;0.9770530195678991
43;21;0.958975687428623
43;52;0.9651149340637086
43;39;0.9753157967032242
43;22;0.9730770176146498
43;64;0.9739513215981139
43;31;0.9689559455163469
43;66;0.9859429663955621
43;60;0.9772317783410193
43;56;0.9497430253507897
43;50;0.9563727670619151
43;47;0.9497999794498136
45;54;0.9849602165260243
45;27;0.993808387964791
45;25;0.9726571985053651
45;26;0.9955584896096074
45;33;0.9948394226892628
45;65;0.9963770008572765
45;29;0.987326075342678
45;41;0.9836460033375075
45;44;1
45;61;0.9827152590259706
45;40;0.9940840809325816
45;24;1
45;42;0.9836999459550491
45;59;0.9929446136094097
45;23;0.9907386456118639
45;28;0.9963770008572765
45;67;0.983578814880832
45;34;0.9815612190525249
45;38;0.9682528911468519
45;46;1
45;32;0.961794698573536
45;30;0.9746823289178455
45;48;0.9635378898675767
45;57;0.9940840809325816
45;55;0.9871561650096592
45;20;0.9906882663924372
45;68;0.9997365447108972
45;69;0.9975890421949976
45;51;0.9930499702865061
45;49;0.9800605677152876
45;35;0.9930350814508383
45;58;0.9827768015868504
45;63;0.9878449757791579
45;37;0.9927137964398219
45;36;1
45;62;1
45;21;0.9730327210330609
45;52;0.9880619144958095
45;39;0.9982627771353251
45;22;0.9871340512190877
45;64;0.9968983020302148
45;31;0.9919029259484479
45;66;1
45;60;0.9912888119454571
45;56;0.9726900057828907
45;50;0.979319747494016
45;47;0.9727469598819145
54;27;0.993808387964791
54;25;0.9726571985053651
54;26;0.9955584896096074
54;33;0.9948394226892628
54;65;0.9963770008572765
54;29;0.987326075342678
54;41;0.9836460033375075
54;44;1
54;61;0.9827152590259706
54;40;0.9940840809325816
54;24;0.9907256772043042
54;42;0.9836999459550491
54;59;0.9929446136094097
54;23;0.9952132467006977
54;28;0.9963770008572765
54;67;0.983578814880832
54;34;0.9815612190525249
54;38;0.9682528911468519
54;46;1
54;32;0.961794698573536
54;30;0.9777840268876307
54;48;0.9635378898675767
54;57;0.9940840809325816
54;55;0.9871561650096592
54;20;0.9906882663924372
54;68;0.9997365447108972
54;69;0.9863209572420555
54;51;0.9837756474908103
54;49;0.9800605677152876
54;35;0.9930350814508383
54;58;0.9827768015868504
54;63;0.9878449757791579
54;37;0.9927137964398219
