a1;a2;weight
24;31;0.9811258467483779
24;59;0.971415403563216
24;42;0.9820593413466387
24;64;0.9857299182337678
24;63;0.9806981654433251
24;48;0.9889836597250299
24;62;0.9730644537767866
24;32;0.9781168270684262
24;20;0.9746902212300438
24;45;0.9760883936344759
24;60;0.9884987243684298
24;36;0.9889836597250299
24;57;0.9781168270684262
24;25;0.9835070235360054
24;56;0.9632867256553457
24;35;0.9889836597250299
24;29;0.9804951039213566
24;23;0.9849522624216396
24;49;0.9889836597250299
24;33;0.9755828543729603
24;51;0.9804951039213566
24;30;0.9889836597250299
24;66;0.9855169966647022
24;37;0.9816531515099832
24;22;0.9750806555593885
24;26;0.9782721440090523
24;65;1
24;61;0.9889836597250299
24;40;0.983732906081911
24;21;0.9959801601119126
24;53;0.9889836597250299
24;39;0.9889836597250299
24;55;0.9755187582047751
24;43;0.9790886880127632
24;67;0.9730644537767866
24;52;0.9889836597250299
24;46;0.9884987243684298
24;38;0.9889836597250299
24;54;0.9857975575656385
24;47;0.9722007457493115
24;68;0.9889836597250299
24;69;0.9959801601119126
24;28;0.9782721440090523
24;34;0.9675060018284143
24;50;0.9889836597250299
24;58;0.9884987243684298
24;44;0.9884987243684298
24;27;0.9792816329261038
24;41;0.9889836597250299
31;59;0.9698748866181339
31;42;0.9695024841265866
31;64;0.9826022892634629
31;63;0.9791576484982429
31;48;0.9874431427799478
31;62;0.9715239368317045
31;32;0.9756723880030284
31;20;0.9731497042849616
31;45;0.9785180417808814
31;60;0.9869582074233476
31;36;0.9874431427799478
31;57;0.9756723880030284
31;25;0.9810625844706076
31;56;0.9601590966850407
31;35;0.9874431427799478
31;29;0.9789545869762746
31;23;0.9834117454765575
31;49;0.9874431427799478
31;33;0.9740423374278783
31;51;0.9789545869762746
31;30;0.9874431427799478
31;66;0.9839764797196201
31;37;0.9690962942899309
31;22;0.9735401386143063
31;26;0.9751445150387473
31;65;0.9874431427799478
31;61;0.9874431427799478
31;40;0.9821923891368289
31;21;0.9959801601119126
31;53;0.9874431427799478
31;39;0.9874431427799478
31;55;0.9739782412596929
31;43;0.9775481710676811
31;67;0.9715239368317045
31;52;0.9874431427799478
31;46;0.9869582074233476
31;38;0.9874431427799478
31;54;0.9842570406205563
31;47;0.9910748990009336
31;68;0.9874431427799478
31;69;0.9834233028918604
31;28;0.9767316270639701
31;34;0.9659654848833321
31;50;0.9874431427799478
31;58;0.9869582074233476
31;44;0.9869582074233476
31;27;0.9777411159810218
31;41;0.9874431427799478
59;42;0.9820593413466387
59;64;0.9951591464835151
59;63;0.9917145057182952
59;48;1
59;62;0.9840807940517567
59;32;0.9891331673433962
59;20;0.9857065615050139
59;45;0.987104733909446
59;60;0.9995150646433999
59;36;1
59;57;0.9891331673433962
59;25;0.9945233638109754
59;56;0.972715953905093
59;35;1
59;29;0.9915114441963268
59;23;0.9959686026966097
59;49;1
59;33;0.9865991946479304
59;51;0.9915114441963268
59;30;1
59;66;0.9965333369396723
59;37;0.9816531515099832
59;22;0.9860969958343586
59;26;0.9877013722587996
59;65;1
59;61;1
59;40;0.9947492463568811
59;21;0.9959801601119126
59;53;1
59;39;1
59;55;0.9865350984797451
59;43;0.9901050282877333
59;67;0.9840807940517567
59;52;1
59;46;0.9995150646433999
59;38;1
59;54;0.9968138978406085
59;47;0.9832170860242815
59;68;1
59;69;0.9959801601119126
59;28;0.9892884842840224
59;34;0.9858905637483705
59;50;1
59;58;0.9995150646433999
59;44;0.9995150646433999
59;27;0.9902979732010739
59;41;1
42;64;0.9822208354608973
42;63;0.9830238845540239
42;48;0.9869940496455115
42;62;0.9710748436972683
42;32;0.9761272169889077
42;20;0.9727006111505254
42;45;0.9740987835549575
42;60;0.9865091142889114
42;36;0.9869940496455115
42;57;0.9761272169889078
42;25;0.9815174134564869
42;56;0.9597100035506045
42;35;0.9869940496455115
42;29;0.9785054938418383
42;23;0.9829626523421212
42;49;0.9869940496455115
42;33;0.973593244293442
42;51;0.9785054938418383
42;30;0.9869940496455115
42;66;0.9835950259170544
42;37;0.9825773551776311
42;22;0.9730910454798701
42;26;0.9854069376202887
42;65;0.9980103899204816
42;61;0.9869940496455115
42;40;0.9817432960023926
42;21;0.9939905500323942
42;53;0.9869940496455115
42;39;0.9869940496455115
42;55;0.9735291481252566
42;43;0.9770990779332448
42;67;0.9710748436972683
42;52;0.9869940496455115
42;46;0.9865091142889114
42;38;0.9869940496455115
42;54;0.9838079474861201
42;47;0.970211135669793
42;68;0.9869940496455115
42;69;0.9939905500323942
42;28;0.9762825339295339
42;34;0.9655163917488959
42;50;0.9869940496455115
42;58;0.9865091142889114
42;44;0.9865091142889114
42;27;0.9772920228465855
42;41;0.9869940496455115
64;63;0.9917145057182952
64;48;1
64;62;0.9840807940517567
64;32;0.9891331673433962
64;20;0.9857065615050139
64;45;0.987104733909446
64;60;0.9995150646433999
64;36;1
64;57;0.9891331673433962
64;25;0.9945233638109754
64;56;0.9743030659303157
64;35;1
64;29;0.9915114441963268
64;23;0.9959686026966097
64;49;1
64;33;0.9865991946479304
64;51;0.9915114441963268
64;30;1
64;66;0.9966009762715429
64;37;0.9723349327077201
64;22;0.9860969958343586
64;26;0.9892884842840224
64;65;1
64;61;1
64;40;0.9947492463568811
64;21;0.9959801601119126
64;53;1
64;39;1
64;55;0.9865350984797451
64;43;0.9901050282877333
64;67;0.9840807940517567
64;52;1
64;46;0.9995150646433999
64;38;1
64;54;0.9968138978406085
64;47;0.9832170860242815
64;68;1
64;69;0.9959801601119126
64;28;0.9892884842840224
64;34;0.9926317783550139
64;50;1
64;58;0.9995150646433999
64;44;0.9995150646433999
64;27;0.9902979732010739
64;41;1
63;48;1
63;62;0.9840807940517567
63;32;0.9891331673433962
63;20;0.9857065615050139
63;45;0.987104733909446
63;60;0.9995150646433999
63;36;1
63;57;0.9891331673433962
63;25;0.9945233638109754
63;56;0.9861808554253478
63;35;1
63;29;0.9915114441963268
63;23;0.9959686026966097
63;49;1
